,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1300,865,2019-01-06,23,Camisa Gola V Liso,1,118,118,Novo Shopping Ribeirão Preto
1301,865,2019-01-06,23,Camiseta Xadrez,2,200,400,Novo Shopping Ribeirão Preto
1324,884,2019-01-06,23,Casaco Estampa,4,256,1024,Novo Shopping Ribeirão Preto
1336,894,2019-01-06,23,Relógio Liso,5,216,1080,Novo Shopping Ribeirão Preto
1337,894,2019-01-06,23,Camisa Gola V,5,100,500,Novo Shopping Ribeirão Preto
1366,912,2019-01-06,23,Cinto Estampa,4,209,836,Novo Shopping Ribeirão Preto
1420,943,2019-01-07,23,Cueca Liso,1,69,69,Novo Shopping Ribeirão Preto
1598,1059,2019-01-07,23,Short Estampa,2,96,192,Novo Shopping Ribeirão Preto
1599,1059,2019-01-07,23,Meia,4,30,120,Novo Shopping Ribeirão Preto
1604,1063,2019-01-07,23,Camisa Gola V Estampa,1,118,118,Novo Shopping Ribeirão Preto
1650,1095,2019-01-07,23,Gorro,3,80,240,Novo Shopping Ribeirão Preto
1651,1095,2019-01-07,23,Short Liso,1,108,108,Novo Shopping Ribeirão Preto
1652,1095,2019-01-07,23,Camiseta Linho,3,223,669,Novo Shopping Ribeirão Preto
1697,1125,2019-01-08,23,Polo Estampa,4,138,552,Novo Shopping Ribeirão Preto
1698,1125,2019-01-08,23,Camisa Liso,1,105,105,Novo Shopping Ribeirão Preto
1699,1125,2019-01-08,23,Polo Liso,1,137,137,Novo Shopping Ribeirão Preto
1722,1140,2019-01-08,23,Tênis Liso,1,266,266,Novo Shopping Ribeirão Preto
1723,1140,2019-01-08,23,Meia Estampa,1,50,50,Novo Shopping Ribeirão Preto
1776,1181,2019-01-08,23,Gorro Liso,4,92,368,Novo Shopping Ribeirão Preto
1777,1181,2019-01-08,23,Tênis Linho,1,294,294,Novo Shopping Ribeirão Preto
1832,1225,2019-01-08,23,Meia Estampa,1,50,50,Novo Shopping Ribeirão Preto
1833,1225,2019-01-08,23,Gorro Listrado,1,97,97,Novo Shopping Ribeirão Preto
1883,1265,2019-01-08,23,Camiseta Listrado,1,197,197,Novo Shopping Ribeirão Preto
1888,1268,2019-01-08,23,Gorro,3,80,240,Novo Shopping Ribeirão Preto
1889,1268,2019-01-08,23,Sapato Linho,4,391,1564,Novo Shopping Ribeirão Preto
2048,1360,2019-01-09,23,Terno Linho,1,750,750,Novo Shopping Ribeirão Preto
2052,1362,2019-01-09,23,Meia Xadrez,2,41,82,Novo Shopping Ribeirão Preto
2058,1366,2019-01-09,23,Chinelo Estampa,1,74,74,Novo Shopping Ribeirão Preto
2080,1380,2019-01-09,23,Casaco Estampa,3,256,768,Novo Shopping Ribeirão Preto
2099,1392,2019-01-09,23,Terno Estampa,1,706,706,Novo Shopping Ribeirão Preto
2100,1392,2019-01-09,23,Cueca Liso,3,69,207,Novo Shopping Ribeirão Preto
2101,1392,2019-01-09,23,Sapato Estampa,2,358,716,Novo Shopping Ribeirão Preto
2117,1401,2019-01-09,23,Camisa Xadrez,1,105,105,Novo Shopping Ribeirão Preto
2118,1401,2019-01-09,23,Camiseta Estampa,1,196,196,Novo Shopping Ribeirão Preto
2119,1401,2019-01-09,23,Terno,5,700,3500,Novo Shopping Ribeirão Preto
2190,1453,2019-01-09,23,Pulseira Linho,1,114,114,Novo Shopping Ribeirão Preto
2191,1453,2019-01-09,23,Terno Estampa,2,706,1412,Novo Shopping Ribeirão Preto
2192,1453,2019-01-09,23,Gorro Xadrez,2,85,170,Novo Shopping Ribeirão Preto
2193,1453,2019-01-09,23,Short Liso,2,108,216,Novo Shopping Ribeirão Preto
2325,1535,2019-01-10,23,Casaco Liso,1,255,255,Novo Shopping Ribeirão Preto
2326,1535,2019-01-10,23,Polo Estampa,2,138,276,Novo Shopping Ribeirão Preto
2327,1535,2019-01-10,23,Camisa Gola V,2,100,200,Novo Shopping Ribeirão Preto
2328,1535,2019-01-10,23,Sunga Listrado,4,114,456,Novo Shopping Ribeirão Preto
2336,1544,2019-01-10,23,Chinelo Estampa,3,74,222,Novo Shopping Ribeirão Preto
2337,1544,2019-01-10,23,Relógio Liso,5,216,1080,Novo Shopping Ribeirão Preto
2338,1544,2019-01-10,23,Calça Liso,3,190,570,Novo Shopping Ribeirão Preto
2339,1544,2019-01-10,23,Chinelo Estampa,1,74,74,Novo Shopping Ribeirão Preto
2451,1617,2019-01-10,23,Meia Listrado,2,37,74,Novo Shopping Ribeirão Preto
2507,1647,2019-01-10,23,Cueca Xadrez,1,60,60,Novo Shopping Ribeirão Preto
2613,1719,2019-01-11,23,Camiseta,3,180,540,Novo Shopping Ribeirão Preto
2623,1732,2019-01-11,23,Camiseta Xadrez,1,200,200,Novo Shopping Ribeirão Preto
2624,1732,2019-01-11,23,Pulseira Liso,2,87,174,Novo Shopping Ribeirão Preto
2625,1732,2019-01-11,23,Calça Xadrez,4,185,740,Novo Shopping Ribeirão Preto
2696,1783,2019-01-11,23,Meia Linho,1,78,78,Novo Shopping Ribeirão Preto
2727,1810,2019-01-11,23,Camisa Xadrez,2,105,210,Novo Shopping Ribeirão Preto
2728,1810,2019-01-11,23,Mochila Liso,4,276,1104,Novo Shopping Ribeirão Preto
2729,1810,2019-01-11,23,Casaco Liso,1,255,255,Novo Shopping Ribeirão Preto
2730,1810,2019-01-11,23,Camisa Gola V Listrado,3,116,348,Novo Shopping Ribeirão Preto
2885,1913,2019-01-12,23,Cueca Xadrez,1,60,60,Novo Shopping Ribeirão Preto
2901,1925,2019-01-12,23,Camiseta Liso,1,187,187,Novo Shopping Ribeirão Preto
2902,1925,2019-01-12,23,Meia Liso,1,38,38,Novo Shopping Ribeirão Preto
2903,1925,2019-01-12,23,Bermuda Estampa,1,169,169,Novo Shopping Ribeirão Preto
2908,1930,2019-01-12,23,Cinto Estampa,4,209,836,Novo Shopping Ribeirão Preto
2909,1930,2019-01-12,23,Terno Listrado,2,709,1418,Novo Shopping Ribeirão Preto
2938,1945,2019-01-12,23,Sunga Xadrez,4,116,464,Novo Shopping Ribeirão Preto
2957,1956,2019-01-12,23,Polo Estampa,3,138,414,Novo Shopping Ribeirão Preto
2958,1956,2019-01-12,23,Short Listrado,2,102,204,Novo Shopping Ribeirão Preto
3016,2011,2019-01-12,23,Camisa Estampa,1,113,113,Novo Shopping Ribeirão Preto
3017,2011,2019-01-12,23,Sunga Liso,1,114,114,Novo Shopping Ribeirão Preto
3083,2069,2019-01-12,23,Chinelo Listrado,4,73,292,Novo Shopping Ribeirão Preto
3084,2069,2019-01-12,23,Camisa Gola V Xadrez,3,107,321,Novo Shopping Ribeirão Preto
3106,2089,2019-01-13,23,Gorro Liso,2,92,184,Novo Shopping Ribeirão Preto
3117,2097,2019-01-13,23,Cueca Liso,1,69,69,Novo Shopping Ribeirão Preto
3146,2122,2019-01-13,23,Mochila Liso,1,276,276,Novo Shopping Ribeirão Preto
3147,2122,2019-01-13,23,Meia Estampa,5,50,250,Novo Shopping Ribeirão Preto
3148,2123,2019-01-13,23,Cinto Listrado,2,214,428,Novo Shopping Ribeirão Preto
3155,2127,2019-01-13,23,Camiseta Estampa,4,196,784,Novo Shopping Ribeirão Preto
3189,2148,2019-01-13,23,Gorro Estampa,1,93,93,Novo Shopping Ribeirão Preto
3190,2148,2019-01-13,23,Relógio Estampa,3,219,657,Novo Shopping Ribeirão Preto
3191,2148,2019-01-13,23,Short,2,90,180,Novo Shopping Ribeirão Preto
3286,2211,2019-01-13,23,Sapato Linho,3,391,1173,Novo Shopping Ribeirão Preto
3316,2236,2019-01-13,23,Calça,3,170,510,Novo Shopping Ribeirão Preto
3339,2248,2019-01-13,23,Gorro Xadrez,3,85,255,Novo Shopping Ribeirão Preto
3425,2314,2019-01-14,23,Mochila,3,270,810,Novo Shopping Ribeirão Preto
3426,2314,2019-01-14,23,Mochila Linho,1,311,311,Novo Shopping Ribeirão Preto
3462,2341,2019-01-14,23,Cinto Xadrez,1,215,215,Novo Shopping Ribeirão Preto
3463,2341,2019-01-14,23,Relógio Estampa,2,219,438,Novo Shopping Ribeirão Preto
3464,2341,2019-01-14,23,Short Xadrez,1,100,100,Novo Shopping Ribeirão Preto
3513,2373,2019-01-14,23,Cinto Estampa,1,209,209,Novo Shopping Ribeirão Preto
3530,2383,2019-01-14,23,Polo Estampa,3,138,414,Novo Shopping Ribeirão Preto
3531,2383,2019-01-14,23,Calça Estampa,3,177,531,Novo Shopping Ribeirão Preto
3532,2383,2019-01-14,23,Gorro Liso,2,92,184,Novo Shopping Ribeirão Preto
3613,2446,2019-01-14,23,Mochila Listrado,1,275,275,Novo Shopping Ribeirão Preto
3814,2597,2019-01-15,23,Cinto Liso,3,209,627,Novo Shopping Ribeirão Preto
3883,2643,2019-01-15,23,Gorro Estampa,2,93,186,Novo Shopping Ribeirão Preto
3884,2643,2019-01-15,23,Polo Liso,1,137,137,Novo Shopping Ribeirão Preto
3885,2643,2019-01-15,23,Cueca Listrado,4,67,268,Novo Shopping Ribeirão Preto
3886,2643,2019-01-15,23,Meia Xadrez,4,41,164,Novo Shopping Ribeirão Preto
3953,2699,2019-01-16,23,Short Liso,3,108,324,Novo Shopping Ribeirão Preto
3954,2699,2019-01-16,23,Mochila Xadrez,3,283,849,Novo Shopping Ribeirão Preto
3960,2702,2019-01-16,23,Camisa Listrado,4,108,432,Novo Shopping Ribeirão Preto
3964,2709,2019-01-16,23,Cinto,2,200,400,Novo Shopping Ribeirão Preto
3965,2709,2019-01-16,23,Tênis Listrado,2,262,524,Novo Shopping Ribeirão Preto
3971,2714,2019-01-16,23,Tênis Estampa,2,256,512,Novo Shopping Ribeirão Preto
4010,2743,2019-01-16,23,Relógio Liso,3,216,648,Novo Shopping Ribeirão Preto
4076,2790,2019-01-16,23,Gorro Linho,2,124,248,Novo Shopping Ribeirão Preto
4077,2790,2019-01-16,23,Camisa Gola V Estampa,5,118,590,Novo Shopping Ribeirão Preto
4086,2797,2019-01-16,23,Bermuda,2,150,300,Novo Shopping Ribeirão Preto
4087,2797,2019-01-16,23,Meia,3,30,90,Novo Shopping Ribeirão Preto
4092,2800,2019-01-16,23,Camisa Liso,2,105,210,Novo Shopping Ribeirão Preto
4118,2819,2019-01-16,23,Calça Xadrez,1,185,185,Novo Shopping Ribeirão Preto
4145,2838,2019-01-16,23,Bermuda Liso,4,157,628,Novo Shopping Ribeirão Preto
4146,2838,2019-01-16,23,Bermuda Xadrez,2,155,310,Novo Shopping Ribeirão Preto
4175,2861,2019-01-16,23,Relógio Linho,2,240,480,Novo Shopping Ribeirão Preto
4176,2861,2019-01-16,23,Chinelo Linho,2,105,210,Novo Shopping Ribeirão Preto
4208,2886,2019-01-16,23,Tênis Linho,5,294,1470,Novo Shopping Ribeirão Preto
4209,2886,2019-01-16,23,Camiseta Liso,2,187,374,Novo Shopping Ribeirão Preto
4216,2893,2019-01-16,23,Camiseta Estampa,2,196,392,Novo Shopping Ribeirão Preto
4292,2947,2019-01-17,23,Camiseta,5,180,900,Novo Shopping Ribeirão Preto
4293,2947,2019-01-17,23,Chinelo Estampa,3,74,222,Novo Shopping Ribeirão Preto
4294,2947,2019-01-17,23,Short Liso,4,108,432,Novo Shopping Ribeirão Preto
4309,2958,2019-01-17,23,Bermuda Xadrez,1,155,155,Novo Shopping Ribeirão Preto
4317,2966,2019-01-17,23,Polo Listrado,1,149,149,Novo Shopping Ribeirão Preto
4433,3030,2019-01-17,23,Sapato,3,350,1050,Novo Shopping Ribeirão Preto
4442,3039,2019-01-17,23,Pulseira Linho,2,114,228,Novo Shopping Ribeirão Preto
4466,3055,2019-01-17,23,Relógio Xadrez,5,214,1070,Novo Shopping Ribeirão Preto
4526,3085,2019-01-18,23,Camiseta Linho,2,223,446,Novo Shopping Ribeirão Preto
4527,3085,2019-01-18,23,Sapato Xadrez,1,368,368,Novo Shopping Ribeirão Preto
4545,3096,2019-01-18,23,Cueca Liso,1,69,69,Novo Shopping Ribeirão Preto
4546,3096,2019-01-18,23,Polo Xadrez,4,142,568,Novo Shopping Ribeirão Preto
4547,3096,2019-01-18,23,Cinto Xadrez,2,215,430,Novo Shopping Ribeirão Preto
4565,3109,2019-01-18,23,Pulseira Listrado,5,79,395,Novo Shopping Ribeirão Preto
4603,3130,2019-01-18,23,Terno Linho,2,750,1500,Novo Shopping Ribeirão Preto
4604,3130,2019-01-18,23,Camisa Listrado,1,108,108,Novo Shopping Ribeirão Preto
4605,3131,2019-01-18,23,Short Liso,1,108,108,Novo Shopping Ribeirão Preto
4606,3131,2019-01-18,23,Cueca,1,50,50,Novo Shopping Ribeirão Preto
4650,3163,2019-01-18,23,Casaco Estampa,2,256,512,Novo Shopping Ribeirão Preto
4658,3167,2019-01-18,23,Bermuda Estampa,3,169,507,Novo Shopping Ribeirão Preto
4689,3187,2019-01-18,23,Short Estampa,5,96,480,Novo Shopping Ribeirão Preto
4690,3187,2019-01-18,23,Camiseta Estampa,4,196,784,Novo Shopping Ribeirão Preto
4691,3187,2019-01-18,23,Cinto Listrado,2,214,428,Novo Shopping Ribeirão Preto
4741,3231,2019-01-18,23,Relógio,1,200,200,Novo Shopping Ribeirão Preto
4749,3236,2019-01-18,23,Polo,1,130,130,Novo Shopping Ribeirão Preto
4750,3236,2019-01-18,23,Mochila Estampa,1,277,277,Novo Shopping Ribeirão Preto
4751,3236,2019-01-18,23,Sapato Liso,3,368,1104,Novo Shopping Ribeirão Preto
4752,3236,2019-01-18,23,Pulseira Estampa,1,87,87,Novo Shopping Ribeirão Preto
4763,3248,2019-01-18,23,Camisa Gola V Estampa,3,118,354,Novo Shopping Ribeirão Preto
4764,3248,2019-01-18,23,Camisa Gola V Listrado,1,116,116,Novo Shopping Ribeirão Preto
4765,3248,2019-01-18,23,Calça Linho,2,211,422,Novo Shopping Ribeirão Preto
4818,3282,2019-01-19,23,Gorro Linho,3,124,372,Novo Shopping Ribeirão Preto
4869,3324,2019-01-19,23,Sunga,1,100,100,Novo Shopping Ribeirão Preto
4870,3324,2019-01-19,23,Chinelo Listrado,2,73,146,Novo Shopping Ribeirão Preto
4871,3324,2019-01-19,23,Camisa Gola V Liso,1,118,118,Novo Shopping Ribeirão Preto
4877,3332,2019-01-19,23,Camiseta Xadrez,3,200,600,Novo Shopping Ribeirão Preto
4878,3332,2019-01-19,23,Cinto Linho,1,248,248,Novo Shopping Ribeirão Preto
4879,3332,2019-01-19,23,Bermuda Linho,3,195,585,Novo Shopping Ribeirão Preto
4880,3332,2019-01-19,23,Sunga Listrado,1,114,114,Novo Shopping Ribeirão Preto
4916,3361,2019-01-19,23,Gorro Linho,1,124,124,Novo Shopping Ribeirão Preto
4980,3399,2019-01-19,23,Camisa Linho,3,141,423,Novo Shopping Ribeirão Preto
4981,3399,2019-01-19,23,Chinelo Estampa,1,74,74,Novo Shopping Ribeirão Preto
4982,3399,2019-01-19,23,Gorro Linho,1,124,124,Novo Shopping Ribeirão Preto
4985,3401,2019-01-19,23,Relógio Xadrez,2,214,428,Novo Shopping Ribeirão Preto
4986,3401,2019-01-19,23,Camisa,1,100,100,Novo Shopping Ribeirão Preto
4996,3411,2019-01-19,23,Cueca Estampa,1,66,66,Novo Shopping Ribeirão Preto
4997,3411,2019-01-19,23,Terno Linho,1,750,750,Novo Shopping Ribeirão Preto
5051,3444,2019-01-19,23,Mochila Liso,2,276,552,Novo Shopping Ribeirão Preto
5152,3513,2019-01-20,23,Meia Linho,3,78,234,Novo Shopping Ribeirão Preto
5162,3523,2019-01-20,23,Gorro Estampa,5,93,465,Novo Shopping Ribeirão Preto
5244,3573,2019-01-20,23,Mochila Xadrez,2,283,566,Novo Shopping Ribeirão Preto
5463,3711,2019-01-21,23,Cueca Liso,2,69,138,Novo Shopping Ribeirão Preto
5464,3711,2019-01-21,23,Terno Listrado,5,709,3545,Novo Shopping Ribeirão Preto
5492,3731,2019-01-21,23,Pulseira Xadrez,2,87,174,Novo Shopping Ribeirão Preto
5500,3738,2019-01-21,23,Terno,1,700,700,Novo Shopping Ribeirão Preto
5501,3738,2019-01-21,23,Short Listrado,1,102,102,Novo Shopping Ribeirão Preto
5518,3755,2019-01-21,23,Camisa Xadrez,1,105,105,Novo Shopping Ribeirão Preto
5519,3755,2019-01-21,23,Sunga Listrado,1,114,114,Novo Shopping Ribeirão Preto
5528,3761,2019-01-21,23,Sunga Listrado,2,114,228,Novo Shopping Ribeirão Preto
5529,3761,2019-01-21,23,Cueca Xadrez,2,60,120,Novo Shopping Ribeirão Preto
5534,3765,2019-01-21,23,Camisa Gola V Liso,2,118,236,Novo Shopping Ribeirão Preto
5535,3765,2019-01-21,23,Casaco Listrado,1,269,269,Novo Shopping Ribeirão Preto
5536,3765,2019-01-21,23,Relógio Estampa,3,219,657,Novo Shopping Ribeirão Preto
5556,3775,2019-01-21,23,Mochila Estampa,1,277,277,Novo Shopping Ribeirão Preto
5557,3775,2019-01-21,23,Cueca Liso,4,69,276,Novo Shopping Ribeirão Preto
5558,3775,2019-01-21,23,Short Liso,3,108,324,Novo Shopping Ribeirão Preto
5616,3826,2019-01-21,23,Casaco Linho,1,299,299,Novo Shopping Ribeirão Preto
5617,3826,2019-01-21,23,Camiseta Listrado,2,197,394,Novo Shopping Ribeirão Preto
5699,3877,2019-01-22,23,Casaco,4,250,1000,Novo Shopping Ribeirão Preto
5700,3877,2019-01-22,23,Bermuda,3,150,450,Novo Shopping Ribeirão Preto
5717,3887,2019-01-22,23,Calça Xadrez,4,185,740,Novo Shopping Ribeirão Preto
5718,3887,2019-01-22,23,Mochila,2,270,540,Novo Shopping Ribeirão Preto
5750,3915,2019-01-22,23,Mochila Estampa,3,277,831,Novo Shopping Ribeirão Preto
5751,3915,2019-01-22,23,Camisa Linho,2,141,282,Novo Shopping Ribeirão Preto
5752,3915,2019-01-22,23,Tênis Listrado,1,262,262,Novo Shopping Ribeirão Preto
5783,3939,2019-01-22,23,Camisa Gola V Estampa,4,118,472,Novo Shopping Ribeirão Preto
5791,3946,2019-01-22,23,Polo,2,130,260,Novo Shopping Ribeirão Preto
5797,3949,2019-01-22,23,Relógio,5,200,1000,Novo Shopping Ribeirão Preto
5798,3949,2019-01-22,23,Meia Estampa,5,50,250,Novo Shopping Ribeirão Preto
5887,4016,2019-01-22,23,Gorro Xadrez,5,85,425,Novo Shopping Ribeirão Preto
5888,4016,2019-01-22,23,Tênis Linho,2,294,588,Novo Shopping Ribeirão Preto
5889,4016,2019-01-22,23,Calça Xadrez,3,185,555,Novo Shopping Ribeirão Preto
5926,4045,2019-01-23,23,Sapato Listrado,5,363,1815,Novo Shopping Ribeirão Preto
5938,4056,2019-01-23,23,Terno Estampa,1,706,706,Novo Shopping Ribeirão Preto
5939,4056,2019-01-23,23,Calça,2,170,340,Novo Shopping Ribeirão Preto
5940,4056,2019-01-23,23,Camisa Gola V Liso,1,118,118,Novo Shopping Ribeirão Preto
5946,4060,2019-01-23,23,Terno Liso,2,720,1440,Novo Shopping Ribeirão Preto
5947,4060,2019-01-23,23,Pulseira,1,70,70,Novo Shopping Ribeirão Preto
5969,4075,2019-01-23,23,Camisa Gola V Listrado,1,116,116,Novo Shopping Ribeirão Preto
5990,4091,2019-01-23,23,Calça Linho,1,211,211,Novo Shopping Ribeirão Preto
6085,4144,2019-01-23,23,Bermuda Listrado,1,163,163,Novo Shopping Ribeirão Preto
6176,4207,2019-01-23,23,Camisa Gola V Liso,3,118,354,Novo Shopping Ribeirão Preto
6177,4207,2019-01-23,23,Calça Linho,2,211,422,Novo Shopping Ribeirão Preto
6247,4259,2019-01-24,23,Bermuda Liso,1,157,157,Novo Shopping Ribeirão Preto
6387,4358,2019-01-24,23,Chinelo Xadrez,1,66,66,Novo Shopping Ribeirão Preto
6388,4358,2019-01-24,23,Cinto Linho,5,248,1240,Novo Shopping Ribeirão Preto
6434,4389,2019-01-24,23,Relógio,3,200,600,Novo Shopping Ribeirão Preto
6435,4389,2019-01-24,23,Meia Listrado,2,37,74,Novo Shopping Ribeirão Preto
6436,4389,2019-01-24,23,Tênis Listrado,1,262,262,Novo Shopping Ribeirão Preto
6488,4425,2019-01-24,23,Camisa Gola V Listrado,5,116,580,Novo Shopping Ribeirão Preto
6489,4425,2019-01-24,23,Chinelo Estampa,2,74,148,Novo Shopping Ribeirão Preto
6490,4425,2019-01-25,23,Cueca Linho,3,93,279,Novo Shopping Ribeirão Preto
6491,4425,2019-01-25,23,Polo Listrado,3,149,447,Novo Shopping Ribeirão Preto
6521,4445,2019-01-25,23,Short,1,90,90,Novo Shopping Ribeirão Preto
6522,4445,2019-01-25,23,Tênis Xadrez,3,259,777,Novo Shopping Ribeirão Preto
6523,4445,2019-01-25,23,Bermuda Estampa,1,169,169,Novo Shopping Ribeirão Preto
6524,4445,2019-01-25,23,Calça Xadrez,2,185,370,Novo Shopping Ribeirão Preto
6525,4445,2019-01-25,23,Polo,2,130,260,Novo Shopping Ribeirão Preto
6576,4479,2019-01-25,23,Camiseta Liso,5,187,935,Novo Shopping Ribeirão Preto
6577,4479,2019-01-25,23,Cueca Estampa,5,66,330,Novo Shopping Ribeirão Preto
6634,4509,2019-01-25,23,Cinto,2,200,400,Novo Shopping Ribeirão Preto
6635,4509,2019-01-25,23,Polo,3,130,390,Novo Shopping Ribeirão Preto
6636,4509,2019-01-25,23,Polo Estampa,1,138,138,Novo Shopping Ribeirão Preto
6637,4509,2019-01-25,23,Cueca Xadrez,3,60,180,Novo Shopping Ribeirão Preto
6718,4568,2019-01-25,23,Terno Xadrez,1,709,709,Novo Shopping Ribeirão Preto
6719,4568,2019-01-25,23,Mochila Estampa,5,277,1385,Novo Shopping Ribeirão Preto
6777,4608,2019-01-26,23,Polo Xadrez,1,142,142,Novo Shopping Ribeirão Preto
6778,4608,2019-01-26,23,Camisa,1,100,100,Novo Shopping Ribeirão Preto
6785,4615,2019-01-26,23,Cinto Listrado,5,214,1070,Novo Shopping Ribeirão Preto
6786,4615,2019-01-26,23,Camiseta Linho,2,223,446,Novo Shopping Ribeirão Preto
6787,4615,2019-01-26,23,Sunga Estampa,3,120,360,Novo Shopping Ribeirão Preto
6820,4642,2019-01-26,23,Gorro Estampa,1,93,93,Novo Shopping Ribeirão Preto
6858,4670,2019-01-26,23,Tênis Liso,2,266,532,Novo Shopping Ribeirão Preto
6860,4674,2019-01-26,23,Camisa Gola V Linho,2,145,290,Novo Shopping Ribeirão Preto
6861,4674,2019-01-26,23,Tênis Listrado,2,262,524,Novo Shopping Ribeirão Preto
6862,4674,2019-01-26,23,Camiseta Listrado,1,197,197,Novo Shopping Ribeirão Preto
6896,4703,2019-01-26,23,Chinelo,1,60,60,Novo Shopping Ribeirão Preto
6923,4723,2019-01-26,23,Mochila Xadrez,1,283,283,Novo Shopping Ribeirão Preto
