,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
3847,2618,2019-01-15,20,Bermuda Linho,1,195,195,Shopping SP Market
3848,2618,2019-01-15,20,Sapato Xadrez,3,368,1104,Shopping SP Market
3849,2618,2019-01-15,20,Cueca Xadrez,3,60,180,Shopping SP Market
3896,2653,2019-01-15,20,Sunga Linho,5,149,745,Shopping SP Market
3916,2669,2019-01-15,20,Gorro Linho,3,124,372,Shopping SP Market
3932,2686,2019-01-15,20,Cinto Liso,2,209,418,Shopping SP Market
3933,2686,2019-01-15,20,Cinto Listrado,2,214,428,Shopping SP Market
3934,2686,2019-01-15,20,Relógio Xadrez,1,214,214,Shopping SP Market
3945,2695,2019-01-15,20,Pulseira Liso,1,87,87,Shopping SP Market
3946,2695,2019-01-15,20,Relógio Xadrez,1,214,214,Shopping SP Market
3975,2717,2019-01-16,20,Mochila,2,270,540,Shopping SP Market
3987,2728,2019-01-16,20,Bermuda Estampa,1,169,169,Shopping SP Market
4041,2767,2019-01-16,20,Meia Linho,1,78,78,Shopping SP Market
4042,2767,2019-01-16,20,Gorro Estampa,1,93,93,Shopping SP Market
4072,2784,2019-01-16,20,Camisa Gola V Listrado,1,116,116,Shopping SP Market
4073,2784,2019-01-16,20,Polo Xadrez,5,142,710,Shopping SP Market
4105,2809,2019-01-16,20,Terno Estampa,1,706,706,Shopping SP Market
4108,2813,2019-01-16,20,Pulseira Listrado,1,79,79,Shopping SP Market
4109,2813,2019-01-16,20,Gorro Estampa,3,93,279,Shopping SP Market
4169,2857,2019-01-16,20,Camisa Liso,2,105,210,Shopping SP Market
4181,2868,2019-01-16,20,Camisa Liso,2,105,210,Shopping SP Market
4182,2868,2019-01-16,20,Bermuda Estampa,5,169,845,Shopping SP Market
4228,2900,2019-01-16,20,Sunga Liso,1,114,114,Shopping SP Market
4229,2900,2019-01-16,20,Polo Liso,2,137,274,Shopping SP Market
4230,2900,2019-01-16,20,Bermuda Liso,2,157,314,Shopping SP Market
4231,2900,2019-01-16,20,Gorro Linho,1,124,124,Shopping SP Market
4285,2940,2019-01-17,20,Mochila Estampa,1,277,277,Shopping SP Market
4286,2940,2019-01-17,20,Camisa Linho,4,141,564,Shopping SP Market
4318,2967,2019-01-17,20,Short Liso,1,108,108,Shopping SP Market
4412,3021,2019-01-17,20,Mochila Xadrez,1,283,283,Shopping SP Market
4446,3044,2019-01-17,20,Meia Estampa,2,50,100,Shopping SP Market
4447,3044,2019-01-17,20,Cinto Linho,2,248,496,Shopping SP Market
4467,3056,2019-01-17,20,Tênis Xadrez,1,259,259,Shopping SP Market
4468,3056,2019-01-17,20,Polo,2,130,260,Shopping SP Market
4479,3061,2019-01-17,20,Mochila,4,270,1080,Shopping SP Market
4480,3061,2019-01-17,20,Meia Listrado,3,37,111,Shopping SP Market
4481,3061,2019-01-17,20,Sunga Estampa,1,120,120,Shopping SP Market
4482,3061,2019-01-17,20,Meia Estampa,1,50,50,Shopping SP Market
4483,3061,2019-01-17,20,Tênis Estampa,1,256,256,Shopping SP Market
4598,3126,2019-01-18,20,Camiseta Xadrez,1,200,200,Shopping SP Market
4599,3126,2019-01-18,20,Chinelo Liso,1,71,71,Shopping SP Market
4600,3126,2019-01-18,20,Tênis Xadrez,3,259,777,Shopping SP Market
4613,3137,2019-01-18,20,Chinelo Liso,1,71,71,Shopping SP Market
4671,3178,2019-01-18,20,Chinelo Liso,2,71,142,Shopping SP Market
4672,3178,2019-01-18,20,Cinto Estampa,1,209,209,Shopping SP Market
4673,3178,2019-01-18,20,Mochila,2,270,540,Shopping SP Market
4674,3178,2019-01-18,20,Polo Estampa,1,138,138,Shopping SP Market
4726,3217,2019-01-18,20,Casaco,3,250,750,Shopping SP Market
4739,3230,2019-01-18,20,Sapato Listrado,1,363,363,Shopping SP Market
4740,3230,2019-01-18,20,Relógio Linho,4,240,960,Shopping SP Market
4848,3308,2019-01-19,20,Cueca,2,50,100,Shopping SP Market
4849,3308,2019-01-19,20,Terno Listrado,5,709,3545,Shopping SP Market
4960,3390,2019-01-19,20,Calça Estampa,2,177,354,Shopping SP Market
4961,3390,2019-01-19,20,Chinelo Linho,3,105,315,Shopping SP Market
5007,3419,2019-01-19,20,Casaco,5,250,1250,Shopping SP Market
5008,3419,2019-01-19,20,Camiseta Xadrez,1,200,200,Shopping SP Market
5018,3425,2019-01-19,20,Polo Xadrez,3,142,426,Shopping SP Market
5063,3454,2019-01-19,20,Camiseta Linho,2,223,446,Shopping SP Market
5086,3472,2019-01-20,20,Bermuda Xadrez,1,155,155,Shopping SP Market
5087,3472,2019-01-20,20,Relógio Liso,3,216,648,Shopping SP Market
5159,3521,2019-01-20,20,Gorro Liso,4,92,368,Shopping SP Market
5160,3521,2019-01-20,20,Meia,2,30,60,Shopping SP Market
5182,3536,2019-01-20,20,Calça Liso,1,190,190,Shopping SP Market
5190,3539,2019-01-20,20,Sapato Estampa,1,358,358,Shopping SP Market
5191,3539,2019-01-20,20,Cinto Xadrez,2,215,430,Shopping SP Market
5245,3574,2019-01-20,20,Relógio Liso,1,216,216,Shopping SP Market
5246,3574,2019-01-20,20,Calça Xadrez,1,185,185,Shopping SP Market
5247,3574,2019-01-20,20,Pulseira Estampa,1,87,87,Shopping SP Market
5297,3614,2019-01-20,20,Bermuda Linho,2,195,390,Shopping SP Market
5298,3614,2019-01-20,20,Bermuda Liso,4,157,628,Shopping SP Market
5413,3680,2019-01-21,20,Relógio,2,200,400,Shopping SP Market
5414,3680,2019-01-21,20,Short,1,90,90,Shopping SP Market
5474,3717,2019-01-21,20,Calça Listrado,5,181,905,Shopping SP Market
5475,3717,2019-01-21,20,Polo Estampa,1,138,138,Shopping SP Market
5476,3717,2019-01-21,20,Bermuda Estampa,2,169,338,Shopping SP Market
5538,3767,2019-01-21,20,Polo Estampa,3,138,414,Shopping SP Market
5539,3767,2019-01-21,20,Chinelo Estampa,2,74,148,Shopping SP Market
5554,3774,2019-01-21,20,Pulseira Listrado,4,79,316,Shopping SP Market
5555,3774,2019-01-21,20,Calça Xadrez,4,185,740,Shopping SP Market
5598,3809,2019-01-21,20,Bermuda Xadrez,1,155,155,Shopping SP Market
5650,3849,2019-01-22,20,Mochila Estampa,2,277,554,Shopping SP Market
5651,3849,2019-01-22,20,Casaco Listrado,2,269,538,Shopping SP Market
5652,3849,2019-01-22,20,Calça Xadrez,2,185,370,Shopping SP Market
5653,3849,2019-01-22,20,Tênis Estampa,1,256,256,Shopping SP Market
5654,3849,2019-01-22,20,Bermuda,5,150,750,Shopping SP Market
5690,3872,2019-01-22,20,Sunga Linho,1,149,149,Shopping SP Market
5691,3872,2019-01-22,20,Short Linho,1,133,133,Shopping SP Market
5692,3872,2019-01-22,20,Camisa Gola V,1,100,100,Shopping SP Market
5801,3952,2019-01-22,20,Relógio Estampa,1,219,219,Shopping SP Market
5802,3952,2019-01-22,20,Bermuda Xadrez,2,155,310,Shopping SP Market
5819,3966,2019-01-22,20,Casaco Listrado,2,269,538,Shopping SP Market
5820,3966,2019-01-22,20,Calça Linho,5,211,1055,Shopping SP Market
5902,4021,2019-01-22,20,Mochila Estampa,2,277,554,Shopping SP Market
5925,4044,2019-01-23,20,Camisa Xadrez,1,105,105,Shopping SP Market
5967,4073,2019-01-23,20,Tênis,1,250,250,Shopping SP Market
5976,4081,2019-01-23,20,Relógio Listrado,5,218,1090,Shopping SP Market
5977,4081,2019-01-23,20,Bermuda Linho,2,195,390,Shopping SP Market
5978,4081,2019-01-23,20,Pulseira Liso,1,87,87,Shopping SP Market
5979,4081,2019-01-23,20,Cinto Estampa,3,209,627,Shopping SP Market
6029,4111,2019-01-23,20,Camiseta Linho,2,223,446,Shopping SP Market
6048,4126,2019-01-23,20,Camiseta Listrado,1,197,197,Shopping SP Market
6049,4126,2019-01-23,20,Calça Xadrez,1,185,185,Shopping SP Market
6055,4130,2019-01-23,20,Casaco,1,250,250,Shopping SP Market
6056,4130,2019-01-23,20,Gorro Listrado,2,97,194,Shopping SP Market
6057,4130,2019-01-23,20,Sapato Listrado,2,363,726,Shopping SP Market
6116,4164,2019-01-23,20,Sunga Xadrez,2,116,232,Shopping SP Market
6117,4164,2019-01-23,20,Sapato Linho,1,391,391,Shopping SP Market
6118,4164,2019-01-23,20,Terno,5,700,3500,Shopping SP Market
6136,4177,2019-01-23,20,Camisa Gola V Estampa,3,118,354,Shopping SP Market
6139,4179,2019-01-23,20,Cinto Linho,1,248,248,Shopping SP Market
6159,4194,2019-01-23,20,Casaco,5,250,1250,Shopping SP Market
6206,4229,2019-01-23,20,Camiseta Estampa,2,196,392,Shopping SP Market
6216,4240,2019-01-24,20,Camisa Gola V Xadrez,1,107,107,Shopping SP Market
6217,4240,2019-01-24,20,Camisa Gola V Xadrez,2,107,214,Shopping SP Market
6218,4240,2019-01-24,20,Sapato Estampa,2,358,716,Shopping SP Market
6219,4240,2019-01-24,20,Relógio Liso,1,216,216,Shopping SP Market
6220,4240,2019-01-24,20,Chinelo Linho,4,105,420,Shopping SP Market
6242,4257,2019-01-24,20,Calça Liso,3,190,570,Shopping SP Market
6243,4257,2019-01-24,20,Sunga Xadrez,1,116,116,Shopping SP Market
6262,4272,2019-01-24,20,Camisa Gola V Listrado,2,116,232,Shopping SP Market
6263,4272,2019-01-24,20,Camiseta Liso,2,187,374,Shopping SP Market
6264,4272,2019-01-24,20,Relógio Linho,4,240,960,Shopping SP Market
6265,4272,2019-01-24,20,Cinto Estampa,3,209,627,Shopping SP Market
6278,4281,2019-01-24,20,Gorro,2,80,160,Shopping SP Market
6279,4281,2019-01-24,20,Bermuda Liso,2,157,314,Shopping SP Market
6311,4307,2019-01-24,20,Camiseta Estampa,2,196,392,Shopping SP Market
6312,4307,2019-01-24,20,Meia Estampa,1,50,50,Shopping SP Market
6314,4310,2019-01-24,20,Pulseira Liso,1,87,87,Shopping SP Market
6373,4353,2019-01-24,20,Casaco Xadrez,2,259,518,Shopping SP Market
6374,4353,2019-01-24,20,Gorro Listrado,3,97,291,Shopping SP Market
6375,4353,2019-01-24,20,Chinelo Estampa,3,74,222,Shopping SP Market
6428,4385,2019-01-24,20,Calça Estampa,3,177,531,Shopping SP Market
6429,4385,2019-01-24,20,Terno Xadrez,2,709,1418,Shopping SP Market
6430,4385,2019-01-24,20,Camiseta Estampa,1,196,196,Shopping SP Market
6431,4386,2019-01-24,20,Terno Linho,5,750,3750,Shopping SP Market
6432,4386,2019-01-24,20,Polo Listrado,2,149,298,Shopping SP Market
6451,4402,2019-01-24,20,Chinelo Linho,2,105,210,Shopping SP Market
6452,4402,2019-01-24,20,Terno Linho,2,750,1500,Shopping SP Market
6453,4402,2019-01-24,20,Mochila Linho,2,311,622,Shopping SP Market
6454,4402,2019-01-24,20,Meia,5,30,150,Shopping SP Market
6455,4402,2019-01-24,20,Tênis Listrado,1,262,262,Shopping SP Market
6639,4511,2019-01-25,20,Pulseira Estampa,2,87,174,Shopping SP Market
6640,4511,2019-01-25,20,Camiseta,5,180,900,Shopping SP Market
6723,4570,2019-01-25,20,Camiseta Xadrez,4,200,800,Shopping SP Market
6842,4662,2019-01-26,20,Cinto Linho,5,248,1240,Shopping SP Market
6843,4662,2019-01-26,20,Gorro,3,80,240,Shopping SP Market
6844,4662,2019-01-26,20,Calça Xadrez,1,185,185,Shopping SP Market
6851,4667,2019-01-26,20,Cueca Xadrez,1,60,60,Shopping SP Market
6881,4693,2019-01-26,20,Camisa Gola V Liso,1,118,118,Shopping SP Market
6934,4733,2019-01-26,20,Calça Listrado,2,181,362,Shopping SP Market
6943,4743,2019-01-26,20,Polo,1,130,130,Shopping SP Market
6944,4743,2019-01-26,20,Chinelo Estampa,3,74,222,Shopping SP Market
6972,4761,2019-01-26,20,Bermuda Liso,1,157,157,Shopping SP Market
6973,4761,2019-01-26,20,Cinto Estampa,1,209,209,Shopping SP Market
6974,4761,2019-01-26,20,Meia Estampa,2,50,100,Shopping SP Market
6975,4761,2019-01-26,20,Short Xadrez,1,100,100,Shopping SP Market
7066,4833,2019-01-27,20,Bermuda,3,150,450,Shopping SP Market
7199,4919,2019-01-27,20,Short Linho,2,133,266,Shopping SP Market
7200,4919,2019-01-27,20,Camisa Linho,2,141,282,Shopping SP Market
7285,4974,2019-01-27,20,Bermuda Listrado,3,163,489,Shopping SP Market
7321,4998,2019-01-27,20,Polo Liso,4,137,548,Shopping SP Market
7462,5084,2019-01-28,20,Mochila Liso,3,276,828,Shopping SP Market
7463,5084,2019-01-28,20,Pulseira Estampa,5,87,435,Shopping SP Market
7476,5089,2019-01-28,20,Gorro Linho,1,124,124,Shopping SP Market
7477,5089,2019-01-28,20,Cinto Liso,3,209,627,Shopping SP Market
7480,5093,2019-01-28,20,Gorro Estampa,2,93,186,Shopping SP Market
7481,5093,2019-01-28,20,Gorro Listrado,3,97,291,Shopping SP Market
7582,5170,2019-01-28,20,Sunga Xadrez,1,116,116,Shopping SP Market
7583,5170,2019-01-28,20,Terno Estampa,1,706,706,Shopping SP Market
7584,5170,2019-01-28,20,Mochila Estampa,5,277,1385,Shopping SP Market
7669,5231,2019-01-29,20,Camisa Estampa,2,113,226,Shopping SP Market
7670,5231,2019-01-29,20,Polo Xadrez,2,142,284,Shopping SP Market
7671,5231,2019-01-29,20,Sapato Liso,2,368,736,Shopping SP Market
7758,5294,2019-01-29,20,Chinelo Estampa,2,74,148,Shopping SP Market
7823,5340,2019-01-29,20,Chinelo Linho,1,105,105,Shopping SP Market
7824,5340,2019-01-29,20,Bermuda,3,150,450,Shopping SP Market
7825,5340,2019-01-29,20,Relógio Listrado,2,218,436,Shopping SP Market
7866,5381,2019-01-29,20,Pulseira,2,70,140,Shopping SP Market
7893,5395,2019-01-29,20,Camisa Linho,2,141,282,Shopping SP Market
7967,5443,2019-01-30,20,Relógio Estampa,2,219,438,Shopping SP Market
7979,5452,2019-01-30,20,Casaco Liso,5,255,1275,Shopping SP Market
7980,5452,2019-01-30,20,Camisa,2,100,200,Shopping SP Market
8061,5504,2019-01-30,20,Sunga Linho,2,149,298,Shopping SP Market
8131,5557,2019-01-30,20,Calça Xadrez,1,185,185,Shopping SP Market
8138,5563,2019-01-30,20,Calça Xadrez,2,185,370,Shopping SP Market
8139,5563,2019-01-30,20,Mochila Listrado,1,275,275,Shopping SP Market
8274,5655,2019-01-31,20,Short Listrado,1,102,102,Shopping SP Market
8291,5672,2019-01-31,20,Sunga Liso,1,114,114,Shopping SP Market
8292,5672,2019-01-31,20,Short Xadrez,2,100,200,Shopping SP Market
8444,5760,2019-01-31,20,Camiseta Estampa,2,196,392,Shopping SP Market
8678,5933,2019-02-01,20,Tênis Xadrez,2,259,518,Shopping SP Market
8679,5933,2019-02-01,20,Meia,1,30,30,Shopping SP Market
8709,5949,2019-02-01,20,Mochila,1,270,270,Shopping SP Market
8732,5972,2019-02-01,20,Polo Liso,2,137,274,Shopping SP Market
8733,5972,2019-02-01,20,Camisa Gola V Liso,2,118,236,Shopping SP Market
8740,5980,2019-02-01,20,Sunga,1,100,100,Shopping SP Market
8741,5980,2019-02-01,20,Cueca Liso,2,69,138,Shopping SP Market
8742,5980,2019-02-01,20,Tênis Estampa,4,256,1024,Shopping SP Market
8830,6035,2019-02-02,20,Pulseira Liso,4,87,348,Shopping SP Market
8831,6035,2019-02-02,20,Gorro Estampa,1,93,93,Shopping SP Market
8847,6047,2019-02-02,20,Cinto Liso,2,209,418,Shopping SP Market
8848,6047,2019-02-02,20,Meia Listrado,1,37,37,Shopping SP Market
8849,6047,2019-02-02,20,Short Liso,1,108,108,Shopping SP Market
8850,6048,2019-02-02,20,Short Estampa,2,96,192,Shopping SP Market
8851,6048,2019-02-02,20,Short Xadrez,1,100,100,Shopping SP Market
8901,6087,2019-02-02,20,Polo Xadrez,2,142,284,Shopping SP Market
8902,6087,2019-02-02,20,Polo,1,130,130,Shopping SP Market
8920,6101,2019-02-02,20,Cinto Xadrez,1,215,215,Shopping SP Market
8964,6138,2019-02-02,20,Casaco Estampa,2,256,512,Shopping SP Market
8972,6144,2019-02-02,20,Bermuda Estampa,3,169,507,Shopping SP Market
8973,6144,2019-02-02,20,Pulseira Estampa,1,87,87,Shopping SP Market
8974,6144,2019-02-02,20,Mochila Linho,2,311,622,Shopping SP Market
9018,6170,2019-02-02,20,Mochila Linho,1,311,311,Shopping SP Market
9019,6170,2019-02-02,20,Cinto Liso,3,209,627,Shopping SP Market
9020,6170,2019-02-02,20,Pulseira Linho,1,114,114,Shopping SP Market
9036,6177,2019-02-03,20,Terno Estampa,3,706,2118,Shopping SP Market
9037,6177,2019-02-03,20,Gorro Liso,1,92,92,Shopping SP Market
