,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
827,555,2019-01-04,3,Casaco Liso,1,255,255,Norte Shopping
837,561,2019-01-04,3,Calça Xadrez,2,185,370,Norte Shopping
838,561,2019-01-04,3,Camiseta Linho,1,223,223,Norte Shopping
951,636,2019-01-05,3,Cinto,4,200,800,Norte Shopping
952,636,2019-01-05,3,Mochila Listrado,3,275,825,Norte Shopping
1010,672,2019-01-05,3,Camiseta Linho,1,223,223,Norte Shopping
1078,720,2019-01-05,3,Cueca Xadrez,2,60,120,Norte Shopping
1131,748,2019-01-06,3,Camisa Gola V,2,100,200,Norte Shopping
1132,748,2019-01-06,3,Tênis Liso,2,266,532,Norte Shopping
1141,756,2019-01-06,3,Polo Listrado,3,149,447,Norte Shopping
1142,756,2019-01-06,3,Calça Linho,2,211,422,Norte Shopping
1143,756,2019-01-06,3,Sunga Linho,1,149,149,Norte Shopping
1178,785,2019-01-06,3,Pulseira Listrado,2,79,158,Norte Shopping
1179,785,2019-01-06,3,Sunga Liso,5,114,570,Norte Shopping
1184,788,2019-01-06,3,Terno Xadrez,4,709,2836,Norte Shopping
1185,788,2019-01-06,3,Camisa Gola V Estampa,2,118,236,Norte Shopping
1186,788,2019-01-06,3,Sapato Linho,3,391,1173,Norte Shopping
1206,807,2019-01-06,3,Mochila,1,270,270,Norte Shopping
1207,807,2019-01-06,3,Pulseira Listrado,2,79,158,Norte Shopping
1213,814,2019-01-06,3,Camisa Gola V Listrado,2,116,232,Norte Shopping
1220,820,2019-01-06,3,Casaco Xadrez,2,259,518,Norte Shopping
1221,820,2019-01-06,3,Calça Liso,2,190,380,Norte Shopping
1222,820,2019-01-06,3,Casaco Estampa,4,256,1024,Norte Shopping
1223,820,2019-01-06,3,Casaco Liso,4,255,1020,Norte Shopping
1224,820,2019-01-06,3,Gorro,1,80,80,Norte Shopping
1255,840,2019-01-06,3,Short Xadrez,1,100,100,Norte Shopping
1256,840,2019-01-06,3,Camisa Gola V Xadrez,4,107,428,Norte Shopping
1448,963,2019-01-07,3,Mochila,2,270,540,Norte Shopping
1449,963,2019-01-07,3,Cueca Liso,1,69,69,Norte Shopping
1450,963,2019-01-07,3,Sapato Listrado,1,363,363,Norte Shopping
1451,963,2019-01-07,3,Sunga Xadrez,1,116,116,Norte Shopping
1452,963,2019-01-07,3,Camisa Gola V Listrado,1,116,116,Norte Shopping
1461,970,2019-01-07,3,Cueca Xadrez,1,60,60,Norte Shopping
1462,970,2019-01-07,3,Mochila Liso,1,276,276,Norte Shopping
1514,1008,2019-01-07,3,Casaco Liso,1,255,255,Norte Shopping
1515,1008,2019-01-07,3,Camisa,3,100,300,Norte Shopping
1522,1013,2019-01-07,3,Sapato Listrado,2,363,726,Norte Shopping
1523,1013,2019-01-07,3,Gorro Liso,1,92,92,Norte Shopping
1536,1023,2019-01-07,3,Casaco Xadrez,2,259,518,Norte Shopping
1537,1023,2019-01-07,3,Camisa,1,100,100,Norte Shopping
1576,1044,2019-01-07,3,Sunga Linho,3,149,447,Norte Shopping
1577,1044,2019-01-07,3,Gorro Linho,4,124,496,Norte Shopping
1597,1058,2019-01-07,3,Polo,1,130,130,Norte Shopping
1602,1061,2019-01-07,3,Sunga,2,100,200,Norte Shopping
1627,1078,2019-01-07,3,Casaco Xadrez,1,259,259,Norte Shopping
1637,1085,2019-01-07,3,Cueca Liso,3,69,207,Norte Shopping
1642,1091,2019-01-07,3,Camiseta,1,180,180,Norte Shopping
1643,1091,2019-01-07,3,Camisa,1,100,100,Norte Shopping
1644,1091,2019-01-07,3,Bermuda Linho,1,195,195,Norte Shopping
1660,1101,2019-01-07,3,Relógio Liso,3,216,648,Norte Shopping
1661,1101,2019-01-07,3,Casaco Liso,3,255,765,Norte Shopping
1670,1112,2019-01-07,3,Calça Liso,1,190,190,Norte Shopping
1671,1112,2019-01-07,3,Sapato Listrado,1,363,363,Norte Shopping
1672,1112,2019-01-07,3,Sunga,1,100,100,Norte Shopping
1673,1112,2019-01-07,3,Chinelo Liso,1,71,71,Norte Shopping
1735,1149,2019-01-08,3,Casaco Xadrez,2,259,518,Norte Shopping
1756,1166,2019-01-08,3,Mochila Linho,2,311,622,Norte Shopping
1757,1166,2019-01-08,3,Calça Listrado,1,181,181,Norte Shopping
1758,1166,2019-01-08,3,Calça Estampa,2,177,354,Norte Shopping
1759,1166,2019-01-08,3,Camisa Liso,1,105,105,Norte Shopping
1788,1190,2019-01-08,3,Pulseira Xadrez,2,87,174,Norte Shopping
1814,1214,2019-01-08,3,Polo Linho,1,176,176,Norte Shopping
1815,1214,2019-01-08,3,Camiseta Xadrez,1,200,200,Norte Shopping
1816,1214,2019-01-08,3,Polo Linho,2,176,352,Norte Shopping
1855,1242,2019-01-08,3,Meia Listrado,1,37,37,Norte Shopping
1856,1242,2019-01-08,3,Relógio Xadrez,1,214,214,Norte Shopping
1941,1304,2019-01-08,3,Relógio Liso,1,216,216,Norte Shopping
2222,1475,2019-01-09,3,Bermuda Listrado,3,163,489,Norte Shopping
2242,1485,2019-01-09,3,Pulseira Listrado,4,79,316,Norte Shopping
2243,1485,2019-01-09,3,Relógio Linho,5,240,1200,Norte Shopping
2275,1505,2019-01-10,3,Calça Linho,2,211,422,Norte Shopping
2276,1505,2019-01-10,3,Tênis Estampa,1,256,256,Norte Shopping
2277,1505,2019-01-10,3,Pulseira,2,70,140,Norte Shopping
2278,1505,2019-01-10,3,Mochila Listrado,2,275,550,Norte Shopping
2279,1505,2019-01-10,3,Camiseta Liso,3,187,561,Norte Shopping
2280,1505,2019-01-10,3,Pulseira Liso,5,87,435,Norte Shopping
2287,1511,2019-01-10,3,Bermuda,4,150,600,Norte Shopping
2302,1520,2019-01-10,3,Cueca Liso,1,69,69,Norte Shopping
2390,1578,2019-01-10,3,Sunga Liso,1,114,114,Norte Shopping
2429,1603,2019-01-10,3,Short Listrado,1,102,102,Norte Shopping
2430,1603,2019-01-10,3,Camiseta Listrado,3,197,591,Norte Shopping
2502,1645,2019-01-10,3,Bermuda Estampa,1,169,169,Norte Shopping
2503,1645,2019-01-10,3,Pulseira Listrado,5,79,395,Norte Shopping
2504,1645,2019-01-10,3,Cueca Linho,1,93,93,Norte Shopping
2513,1652,2019-01-10,3,Polo Xadrez,1,142,142,Norte Shopping
2514,1652,2019-01-10,3,Mochila Estampa,2,277,554,Norte Shopping
2585,1701,2019-01-11,3,Polo Listrado,1,149,149,Norte Shopping
2586,1701,2019-01-11,3,Tênis Listrado,3,262,786,Norte Shopping
2587,1701,2019-01-11,3,Bermuda Liso,2,157,314,Norte Shopping
2632,1737,2019-01-11,3,Short Estampa,2,96,192,Norte Shopping
2709,1794,2019-01-11,3,Tênis Estampa,2,256,512,Norte Shopping
2711,1798,2019-01-11,3,Tênis Listrado,2,262,524,Norte Shopping
2726,1809,2019-01-11,3,Casaco Xadrez,2,259,518,Norte Shopping
2796,1849,2019-01-11,3,Terno Liso,2,720,1440,Norte Shopping
2797,1849,2019-01-11,3,Casaco Estampa,2,256,512,Norte Shopping
2798,1850,2019-01-11,3,Relógio Listrado,1,218,218,Norte Shopping
2799,1850,2019-01-11,3,Polo Xadrez,3,142,426,Norte Shopping
2818,1866,2019-01-11,3,Cueca Xadrez,3,60,180,Norte Shopping
2819,1866,2019-01-11,3,Calça Estampa,1,177,177,Norte Shopping
2820,1866,2019-01-11,3,Camisa Estampa,4,113,452,Norte Shopping
2869,1903,2019-01-12,3,Casaco Xadrez,1,259,259,Norte Shopping
2870,1903,2019-01-12,3,Terno Xadrez,1,709,709,Norte Shopping
2871,1903,2019-01-12,3,Gorro Listrado,1,97,97,Norte Shopping
2888,1916,2019-01-12,3,Polo Linho,3,176,528,Norte Shopping
2905,1928,2019-01-12,3,Short Listrado,1,102,102,Norte Shopping
2925,1937,2019-01-12,3,Camiseta Linho,4,223,892,Norte Shopping
2926,1937,2019-01-12,3,Sapato Estampa,1,358,358,Norte Shopping
2927,1937,2019-01-12,3,Chinelo Estampa,2,74,148,Norte Shopping
2972,1972,2019-01-12,3,Chinelo Xadrez,5,66,330,Norte Shopping
3019,2015,2019-01-12,3,Camisa Liso,2,105,210,Norte Shopping
3037,2027,2019-01-12,3,Polo Liso,1,137,137,Norte Shopping
3077,2065,2019-01-12,3,Short Estampa,1,96,96,Norte Shopping
3098,2083,2019-01-12,3,Polo Xadrez,1,142,142,Norte Shopping
3125,2108,2019-01-13,3,Polo Linho,1,176,176,Norte Shopping
3126,2108,2019-01-13,3,Mochila Linho,2,311,622,Norte Shopping
3127,2108,2019-01-13,3,Camisa Listrado,1,108,108,Norte Shopping
3163,2133,2019-01-13,3,Short Estampa,2,96,192,Norte Shopping
3231,2176,2019-01-13,3,Cueca Liso,4,69,276,Norte Shopping
3382,2283,2019-01-13,3,Mochila Listrado,1,275,275,Norte Shopping
3383,2283,2019-01-13,3,Tênis Listrado,1,262,262,Norte Shopping
3384,2283,2019-01-13,3,Terno Listrado,3,709,2127,Norte Shopping
3385,2283,2019-01-13,3,Cueca Liso,1,69,69,Norte Shopping
3416,2306,2019-01-14,3,Bermuda Estampa,1,169,169,Norte Shopping
3427,2316,2019-01-14,3,Terno Xadrez,2,709,1418,Norte Shopping
3428,2316,2019-01-14,3,Meia Liso,1,38,38,Norte Shopping
3429,2316,2019-01-14,3,Sunga,2,100,200,Norte Shopping
3457,2336,2019-01-14,3,Mochila,1,270,270,Norte Shopping
3458,2336,2019-01-14,3,Bermuda Linho,2,195,390,Norte Shopping
3459,2336,2019-01-14,3,Tênis,1,250,250,Norte Shopping
3586,2424,2019-01-14,3,Camisa Estampa,2,113,226,Norte Shopping
3631,2463,2019-01-14,3,Calça Liso,2,190,380,Norte Shopping
3632,2463,2019-01-14,3,Cinto Listrado,3,214,642,Norte Shopping
3645,2475,2019-01-14,3,Terno Linho,2,750,1500,Norte Shopping
3646,2475,2019-01-14,3,Gorro Linho,1,124,124,Norte Shopping
3665,2486,2019-01-14,3,Calça Linho,2,211,422,Norte Shopping
3666,2486,2019-01-14,3,Relógio,1,200,200,Norte Shopping
3690,2500,2019-01-15,3,Cinto,1,200,200,Norte Shopping
3716,2525,2019-01-15,3,Terno Xadrez,2,709,1418,Norte Shopping
3772,2562,2019-01-15,3,Terno Linho,1,750,750,Norte Shopping
3773,2562,2019-01-15,3,Cueca Xadrez,1,60,60,Norte Shopping
3792,2580,2019-01-15,3,Gorro,2,80,160,Norte Shopping
3793,2580,2019-01-15,3,Cueca Linho,2,93,186,Norte Shopping
3794,2580,2019-01-15,3,Cueca Xadrez,5,60,300,Norte Shopping
3825,2606,2019-01-15,3,Short Linho,3,133,399,Norte Shopping
3826,2606,2019-01-15,3,Cueca Xadrez,4,60,240,Norte Shopping
3827,2606,2019-01-15,3,Tênis,4,250,1000,Norte Shopping
3828,2606,2019-01-15,3,Cueca,1,50,50,Norte Shopping
3860,2626,2019-01-15,3,Camisa Gola V Liso,4,118,472,Norte Shopping
3861,2626,2019-01-15,3,Chinelo,2,60,120,Norte Shopping
3870,2634,2019-01-15,3,Terno Estampa,3,706,2118,Norte Shopping
3871,2634,2019-01-15,3,Relógio,4,200,800,Norte Shopping
3924,2679,2019-01-15,3,Terno,1,700,700,Norte Shopping
3929,2682,2019-01-15,3,Bermuda Listrado,1,163,163,Norte Shopping
3930,2682,2019-01-15,3,Sapato Linho,1,391,391,Norte Shopping
3936,2689,2019-01-15,3,Camiseta Listrado,2,197,394,Norte Shopping
3937,2690,2019-01-15,3,Bermuda Estampa,2,169,338,Norte Shopping
3988,2729,2019-01-16,3,Terno Linho,2,750,1500,Norte Shopping
3989,2729,2019-01-16,3,Gorro Liso,3,92,276,Norte Shopping
3990,2729,2019-01-16,3,Calça Estampa,2,177,354,Norte Shopping
4018,2748,2019-01-16,3,Mochila,2,270,540,Norte Shopping
4040,2766,2019-01-16,3,Sunga Listrado,1,114,114,Norte Shopping
4095,2802,2019-01-16,3,Meia Xadrez,1,41,41,Norte Shopping
4096,2802,2019-01-16,3,Casaco Liso,2,255,510,Norte Shopping
4122,2822,2019-01-16,3,Camisa Gola V Xadrez,2,107,214,Norte Shopping
4123,2822,2019-01-16,3,Mochila Estampa,2,277,554,Norte Shopping
4161,2848,2019-01-16,3,Sapato Xadrez,4,368,1472,Norte Shopping
4179,2864,2019-01-16,3,Polo Liso,4,137,548,Norte Shopping
4183,2869,2019-01-16,3,Gorro Xadrez,2,85,170,Norte Shopping
4184,2869,2019-01-16,3,Gorro Xadrez,1,85,85,Norte Shopping
4185,2869,2019-01-16,3,Calça Liso,2,190,380,Norte Shopping
4186,2869,2019-01-16,3,Gorro,1,80,80,Norte Shopping
4191,2873,2019-01-16,3,Chinelo Xadrez,1,66,66,Norte Shopping
4392,3011,2019-01-17,3,Sunga Xadrez,1,116,116,Norte Shopping
4576,3114,2019-01-18,3,Sapato Estampa,5,358,1790,Norte Shopping
4661,3172,2019-01-18,3,Sunga Xadrez,3,116,348,Norte Shopping
4780,3256,2019-01-18,3,Gorro Xadrez,2,85,170,Norte Shopping
4781,3256,2019-01-18,3,Camisa Gola V Linho,3,145,435,Norte Shopping
4819,3284,2019-01-19,3,Mochila,1,270,270,Norte Shopping
4838,3301,2019-01-19,3,Bermuda Listrado,2,163,326,Norte Shopping
4839,3301,2019-01-19,3,Short Estampa,2,96,192,Norte Shopping
4840,3301,2019-01-19,3,Mochila Liso,2,276,552,Norte Shopping
4841,3301,2019-01-19,3,Sunga Listrado,2,114,228,Norte Shopping
4847,3306,2019-01-19,3,Relógio Listrado,3,218,654,Norte Shopping
4851,3310,2019-01-19,3,Short Listrado,1,102,102,Norte Shopping
4852,3310,2019-01-19,3,Cueca Linho,1,93,93,Norte Shopping
4853,3310,2019-01-19,3,Chinelo Linho,5,105,525,Norte Shopping
4858,3315,2019-01-19,3,Bermuda,2,150,300,Norte Shopping
4859,3315,2019-01-19,3,Camisa Gola V Listrado,2,116,232,Norte Shopping
4860,3315,2019-01-19,3,Relógio Xadrez,3,214,642,Norte Shopping
4861,3315,2019-01-19,3,Chinelo Estampa,4,74,296,Norte Shopping
4892,3340,2019-01-19,3,Tênis,2,250,500,Norte Shopping
4922,3366,2019-01-19,3,Tênis Listrado,1,262,262,Norte Shopping
4923,3369,2019-01-19,3,Casaco Liso,3,255,765,Norte Shopping
4924,3370,2019-01-19,3,Cueca Liso,2,69,138,Norte Shopping
4927,3373,2019-01-19,3,Camiseta Listrado,1,197,197,Norte Shopping
4974,3396,2019-01-19,3,Meia Liso,1,38,38,Norte Shopping
4975,3396,2019-01-19,3,Terno Estampa,2,706,1412,Norte Shopping
4976,3396,2019-01-19,3,Bermuda Estampa,1,169,169,Norte Shopping
4977,3396,2019-01-19,3,Camisa Linho,1,141,141,Norte Shopping
5011,3422,2019-01-19,3,Tênis,2,250,500,Norte Shopping
5012,3422,2019-01-19,3,Gorro Linho,1,124,124,Norte Shopping
5013,3422,2019-01-19,3,Gorro Estampa,5,93,465,Norte Shopping
5055,3447,2019-01-19,3,Cueca Estampa,1,66,66,Norte Shopping
5098,3482,2019-01-20,3,Bermuda Xadrez,5,155,775,Norte Shopping
5144,3509,2019-01-20,3,Gorro,1,80,80,Norte Shopping
5199,3548,2019-01-20,3,Camisa Gola V Estampa,3,118,354,Norte Shopping
5200,3548,2019-01-20,3,Bermuda Listrado,1,163,163,Norte Shopping
5201,3548,2019-01-20,3,Cueca,4,50,200,Norte Shopping
5233,3565,2019-01-20,3,Gorro Listrado,1,97,97,Norte Shopping
5234,3565,2019-01-20,3,Polo,1,130,130,Norte Shopping
5235,3565,2019-01-20,3,Cueca Estampa,5,66,330,Norte Shopping
5282,3600,2019-01-20,3,Pulseira Xadrez,2,87,174,Norte Shopping
5315,3625,2019-01-20,3,Cueca,3,50,150,Norte Shopping
5316,3625,2019-01-20,3,Gorro Xadrez,2,85,170,Norte Shopping
5317,3625,2019-01-20,3,Casaco Linho,1,299,299,Norte Shopping
5327,3629,2019-01-20,3,Sapato Linho,2,391,782,Norte Shopping
5328,3629,2019-01-20,3,Tênis Estampa,2,256,512,Norte Shopping
5329,3629,2019-01-20,3,Pulseira,5,70,350,Norte Shopping
5503,3741,2019-01-21,3,Sunga Xadrez,2,116,232,Norte Shopping
5530,3763,2019-01-21,3,Sunga Linho,2,149,298,Norte Shopping
5580,3793,2019-01-21,3,Bermuda,1,150,150,Norte Shopping
5667,3854,2019-01-22,3,Tênis Liso,1,266,266,Norte Shopping
5668,3854,2019-01-22,3,Calça Liso,4,190,760,Norte Shopping
5709,3884,2019-01-22,3,Terno Linho,1,750,750,Norte Shopping
5710,3884,2019-01-22,3,Bermuda Listrado,1,163,163,Norte Shopping
5743,3909,2019-01-22,3,Tênis Xadrez,1,259,259,Norte Shopping
5766,3926,2019-01-22,3,Camisa,2,100,200,Norte Shopping
5811,3961,2019-01-22,3,Casaco Xadrez,3,259,777,Norte Shopping
5836,3978,2019-01-22,3,Sunga Liso,3,114,342,Norte Shopping
5837,3978,2019-01-22,3,Calça Liso,5,190,950,Norte Shopping
5838,3978,2019-01-22,3,Relógio Liso,1,216,216,Norte Shopping
5839,3978,2019-01-22,3,Pulseira,2,70,140,Norte Shopping
5863,3999,2019-01-22,3,Pulseira Xadrez,2,87,174,Norte Shopping
5864,3999,2019-01-22,3,Tênis Linho,1,294,294,Norte Shopping
5890,4017,2019-01-22,3,Camisa,1,100,100,Norte Shopping
5891,4017,2019-01-22,3,Gorro Listrado,1,97,97,Norte Shopping
5892,4017,2019-01-22,3,Gorro Listrado,3,97,291,Norte Shopping
5893,4017,2019-01-22,3,Sunga,2,100,200,Norte Shopping
5900,4020,2019-01-22,3,Sapato Estampa,1,358,358,Norte Shopping
5901,4020,2019-01-22,3,Sapato Listrado,2,363,726,Norte Shopping
6001,4096,2019-01-23,3,Sapato Listrado,2,363,726,Norte Shopping
6017,4102,2019-01-23,3,Meia Liso,1,38,38,Norte Shopping
6018,4102,2019-01-23,3,Calça,2,170,340,Norte Shopping
6019,4102,2019-01-23,3,Chinelo Liso,2,71,142,Norte Shopping
6020,4103,2019-01-23,3,Sunga Estampa,3,120,360,Norte Shopping
6021,4103,2019-01-23,3,Casaco Linho,3,299,897,Norte Shopping
6054,4129,2019-01-23,3,Bermuda,3,150,450,Norte Shopping
6165,4199,2019-01-23,3,Calça Liso,2,190,380,Norte Shopping
6166,4199,2019-01-23,3,Chinelo Xadrez,1,66,66,Norte Shopping
6170,4202,2019-01-23,3,Camisa Gola V Linho,2,145,290,Norte Shopping
6171,4202,2019-01-23,3,Mochila Listrado,1,275,275,Norte Shopping
6172,4202,2019-01-23,3,Sunga Linho,3,149,447,Norte Shopping
6178,4208,2019-01-23,3,Cinto,1,200,200,Norte Shopping
6179,4208,2019-01-23,3,Bermuda Xadrez,3,155,465,Norte Shopping
6185,4217,2019-01-23,3,Bermuda Listrado,5,163,815,Norte Shopping
6186,4217,2019-01-23,3,Tênis Linho,1,294,294,Norte Shopping
6232,4248,2019-01-24,3,Polo Listrado,1,149,149,Norte Shopping
6233,4248,2019-01-24,3,Chinelo Xadrez,3,66,198,Norte Shopping
6376,4354,2019-01-24,3,Sapato Listrado,3,363,1089,Norte Shopping
6442,4394,2019-01-24,3,Camiseta Listrado,4,197,788,Norte Shopping
6468,4411,2019-01-24,3,Mochila Linho,2,311,622,Norte Shopping
6469,4411,2019-01-24,3,Relógio Xadrez,1,214,214,Norte Shopping
6470,4411,2019-01-24,3,Sunga Estampa,1,120,120,Norte Shopping
6517,4443,2019-01-25,3,Chinelo Liso,5,71,355,Norte Shopping
6518,4443,2019-01-25,3,Meia Liso,5,38,190,Norte Shopping
6534,4449,2019-01-25,3,Casaco Linho,2,299,598,Norte Shopping
6535,4449,2019-01-25,3,Tênis Liso,1,266,266,Norte Shopping
6551,4458,2019-01-25,3,Cinto Estampa,3,209,627,Norte Shopping
6552,4458,2019-01-25,3,Tênis Linho,1,294,294,Norte Shopping
6553,4458,2019-01-25,3,Bermuda Liso,1,157,157,Norte Shopping
6564,4467,2019-01-25,3,Casaco Xadrez,5,259,1295,Norte Shopping
6684,4543,2019-01-25,3,Meia Linho,5,78,390,Norte Shopping
6685,4543,2019-01-25,3,Relógio Linho,4,240,960,Norte Shopping
6686,4543,2019-01-25,3,Calça Estampa,2,177,354,Norte Shopping
6796,4620,2019-01-26,3,Camiseta Listrado,2,197,394,Norte Shopping
6827,4646,2019-01-26,3,Mochila Liso,4,276,1104,Norte Shopping
6828,4647,2019-01-26,3,Terno Linho,5,750,3750,Norte Shopping
6836,4656,2019-01-26,3,Sapato Xadrez,1,368,368,Norte Shopping
6865,4676,2019-01-26,3,Tênis Linho,2,294,588,Norte Shopping
6893,4700,2019-01-26,3,Polo Xadrez,2,142,284,Norte Shopping
6909,4711,2019-01-26,3,Calça Xadrez,2,185,370,Norte Shopping
6910,4711,2019-01-26,3,Casaco Linho,1,299,299,Norte Shopping
6911,4711,2019-01-26,3,Polo,1,130,130,Norte Shopping
6912,4711,2019-01-26,3,Calça,2,170,340,Norte Shopping
6922,4722,2019-01-26,3,Camiseta Liso,2,187,374,Norte Shopping
6930,4729,2019-01-26,3,Chinelo,1,60,60,Norte Shopping
6931,4729,2019-01-26,3,Chinelo Estampa,1,74,74,Norte Shopping
6997,4778,2019-01-26,3,Calça Estampa,1,177,177,Norte Shopping
6998,4778,2019-01-26,3,Camiseta Xadrez,1,200,200,Norte Shopping
7018,4796,2019-01-26,3,Polo Estampa,1,138,138,Norte Shopping
7019,4796,2019-01-26,3,Camisa Gola V Xadrez,2,107,214,Norte Shopping
7020,4796,2019-01-26,3,Tênis Liso,3,266,798,Norte Shopping
7035,4804,2019-01-26,3,Calça,4,170,680,Norte Shopping
7036,4804,2019-01-26,3,Polo Liso,2,137,274,Norte Shopping
7044,4815,2019-01-26,3,Chinelo Listrado,1,73,73,Norte Shopping
7045,4815,2019-01-26,3,Camiseta Estampa,1,196,196,Norte Shopping
7194,4915,2019-01-27,3,Sapato Estampa,3,358,1074,Norte Shopping
7195,4915,2019-01-27,3,Tênis Xadrez,3,259,777,Norte Shopping
7196,4915,2019-01-27,3,Pulseira Estampa,3,87,261,Norte Shopping
7291,4980,2019-01-27,3,Polo Listrado,3,149,447,Norte Shopping
7292,4980,2019-01-27,3,Relógio Xadrez,3,214,642,Norte Shopping
7293,4980,2019-01-27,3,Camiseta Estampa,2,196,392,Norte Shopping
7294,4980,2019-01-27,3,Mochila Linho,2,311,622,Norte Shopping
7296,4982,2019-01-27,3,Camisa Gola V Linho,1,145,145,Norte Shopping
7375,5033,2019-01-28,3,Relógio,1,200,200,Norte Shopping
7376,5033,2019-01-28,3,Bermuda Liso,1,157,157,Norte Shopping
7383,5038,2019-01-28,3,Short Listrado,5,102,510,Norte Shopping
7384,5038,2019-01-28,3,Sapato Liso,1,368,368,Norte Shopping
7550,5142,2019-01-28,3,Short Xadrez,2,100,200,Norte Shopping
7684,5245,2019-01-29,3,Camiseta Liso,3,187,561,Norte Shopping
7685,5245,2019-01-29,3,Camisa Liso,1,105,105,Norte Shopping
7913,5410,2019-01-30,3,Polo Listrado,2,149,298,Norte Shopping
8023,5481,2019-01-30,3,Terno Linho,1,750,750,Norte Shopping
8034,5488,2019-01-30,3,Meia Liso,1,38,38,Norte Shopping
8035,5488,2019-01-30,3,Calça Liso,2,190,380,Norte Shopping
8062,5507,2019-01-30,3,Camisa Gola V Liso,3,118,354,Norte Shopping
8132,5558,2019-01-30,3,Chinelo Liso,5,71,355,Norte Shopping
8149,5570,2019-01-30,3,Chinelo,2,60,120,Norte Shopping
8175,5587,2019-01-30,3,Camisa Gola V,1,100,100,Norte Shopping
8176,5587,2019-01-30,3,Bermuda Estampa,3,169,507,Norte Shopping
8193,5595,2019-01-31,3,Short Liso,3,108,324,Norte Shopping
8229,5628,2019-01-31,3,Chinelo Xadrez,2,66,132,Norte Shopping
8233,5632,2019-01-31,3,Meia Liso,1,38,38,Norte Shopping
8234,5632,2019-01-31,3,Terno,3,700,2100,Norte Shopping
8251,5642,2019-01-31,3,Terno Linho,4,750,3000,Norte Shopping
8254,5644,2019-01-31,3,Mochila Estampa,2,277,554,Norte Shopping
8255,5644,2019-01-31,3,Gorro Xadrez,2,85,170,Norte Shopping
8256,5644,2019-01-31,3,Relógio Liso,1,216,216,Norte Shopping
8307,5682,2019-01-31,3,Meia,3,30,90,Norte Shopping
8308,5684,2019-01-31,3,Tênis Listrado,1,262,262,Norte Shopping
8309,5684,2019-01-31,3,Cinto,1,200,200,Norte Shopping
8310,5684,2019-01-31,3,Tênis Estampa,1,256,256,Norte Shopping
8311,5684,2019-01-31,3,Camiseta Estampa,1,196,196,Norte Shopping
8366,5722,2019-01-31,3,Polo Estampa,3,138,414,Norte Shopping
8367,5722,2019-01-31,3,Bermuda Estampa,1,169,169,Norte Shopping
8368,5722,2019-01-31,3,Terno Estampa,2,706,1412,Norte Shopping
8369,5722,2019-01-31,3,Short Linho,2,133,266,Norte Shopping
8393,5735,2019-01-31,3,Camisa Gola V Liso,2,118,236,Norte Shopping
8394,5735,2019-01-31,3,Camiseta Listrado,3,197,591,Norte Shopping
8405,5743,2019-01-31,3,Calça Liso,3,190,570,Norte Shopping
8406,5743,2019-01-31,3,Terno,5,700,3500,Norte Shopping
8461,5771,2019-01-31,3,Sapato Xadrez,4,368,1472,Norte Shopping
8526,5821,2019-02-01,3,Pulseira,1,70,70,Norte Shopping
8528,5824,2019-02-01,3,Calça Listrado,1,181,181,Norte Shopping
8551,5841,2019-02-01,3,Gorro Xadrez,2,85,170,Norte Shopping
8636,5903,2019-02-01,3,Sapato,1,350,350,Norte Shopping
