,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
3510,2370,2019-01-14,16,Short Estampa,1,96,96,Passei das Águas Shopping
3511,2370,2019-01-14,16,Camisa Gola V Linho,1,145,145,Passei das Águas Shopping
3516,2376,2019-01-14,16,Terno,1,700,700,Passei das Águas Shopping
3517,2376,2019-01-14,16,Camisa Gola V,3,100,300,Passei das Águas Shopping
3568,2411,2019-01-14,16,Mochila Estampa,1,277,277,Passei das Águas Shopping
3570,2413,2019-01-14,16,Mochila Listrado,2,275,550,Passei das Águas Shopping
3610,2445,2019-01-14,16,Camiseta Estampa,3,196,588,Passei das Águas Shopping
3611,2445,2019-01-14,16,Terno Linho,1,750,750,Passei das Águas Shopping
3612,2445,2019-01-14,16,Short Liso,2,108,216,Passei das Águas Shopping
3727,2532,2019-01-15,16,Sapato Liso,2,368,736,Passei das Águas Shopping
3740,2544,2019-01-15,16,Gorro Xadrez,3,85,255,Passei das Águas Shopping
3741,2544,2019-01-15,16,Meia,2,30,60,Passei das Águas Shopping
3742,2544,2019-01-15,16,Mochila Estampa,2,277,554,Passei das Águas Shopping
3796,2582,2019-01-15,16,Terno Estampa,2,706,1412,Passei das Águas Shopping
3841,2614,2019-01-15,16,Mochila Linho,4,311,1244,Passei das Águas Shopping
3842,2614,2019-01-15,16,Bermuda Linho,1,195,195,Passei das Águas Shopping
3963,2705,2019-01-16,16,Short Liso,5,108,540,Passei das Águas Shopping
3973,2716,2019-01-16,16,Camisa Xadrez,1,105,105,Passei das Águas Shopping
3974,2716,2019-01-16,16,Polo Liso,3,137,411,Passei das Águas Shopping
3982,2723,2019-01-16,16,Relógio Liso,1,216,216,Passei das Águas Shopping
4015,2747,2019-01-16,16,Short,1,90,90,Passei das Águas Shopping
4016,2747,2019-01-16,16,Relógio,2,200,400,Passei das Águas Shopping
4017,2747,2019-01-16,16,Gorro Liso,3,92,276,Passei das Águas Shopping
4025,2753,2019-01-16,16,Sunga Liso,4,114,456,Passei das Águas Shopping
4155,2845,2019-01-16,16,Short Xadrez,2,100,200,Passei das Águas Shopping
4172,2859,2019-01-16,16,Sunga Listrado,1,114,114,Passei das Águas Shopping
4173,2859,2019-01-16,16,Sunga Listrado,1,114,114,Passei das Águas Shopping
4174,2859,2019-01-16,16,Camisa Linho,1,141,141,Passei das Águas Shopping
4188,2872,2019-01-16,16,Sunga Listrado,5,114,570,Passei das Águas Shopping
4189,2872,2019-01-16,16,Cinto Listrado,4,214,856,Passei das Águas Shopping
4190,2872,2019-01-16,16,Camiseta Listrado,2,197,394,Passei das Águas Shopping
4300,2950,2019-01-17,16,Cueca Listrado,2,67,134,Passei das Águas Shopping
4301,2950,2019-01-17,16,Polo,2,130,260,Passei das Águas Shopping
4556,3102,2019-01-18,16,Gorro Estampa,1,93,93,Passei das Águas Shopping
4566,3110,2019-01-18,16,Chinelo Estampa,1,74,74,Passei das Águas Shopping
4567,3110,2019-01-18,16,Sapato Liso,1,368,368,Passei das Águas Shopping
4618,3141,2019-01-18,16,Bermuda Xadrez,3,155,465,Passei das Águas Shopping
4619,3141,2019-01-18,16,Cueca Liso,2,69,138,Passei das Águas Shopping
4622,3143,2019-01-18,16,Gorro,4,80,320,Passei das Águas Shopping
4742,3232,2019-01-18,16,Casaco,2,250,500,Passei das Águas Shopping
4856,3312,2019-01-19,16,Chinelo Estampa,5,74,370,Passei das Águas Shopping
4857,3312,2019-01-19,16,Casaco Listrado,1,269,269,Passei das Águas Shopping
4896,3344,2019-01-19,16,Gorro Estampa,5,93,465,Passei das Águas Shopping
4897,3344,2019-01-19,16,Meia Linho,1,78,78,Passei das Águas Shopping
4898,3344,2019-01-19,16,Polo Xadrez,1,142,142,Passei das Águas Shopping
4959,3389,2019-01-19,16,Camisa,5,100,500,Passei das Águas Shopping
4995,3410,2019-01-19,16,Cinto Xadrez,2,215,430,Passei das Águas Shopping
5003,3417,2019-01-19,16,Camisa Gola V Xadrez,4,107,428,Passei das Águas Shopping
5004,3417,2019-01-19,16,Mochila Xadrez,3,283,849,Passei das Águas Shopping
5090,3476,2019-01-20,16,Meia Liso,1,38,38,Passei das Águas Shopping
5097,3480,2019-01-20,16,Terno Liso,1,720,720,Passei das Águas Shopping
5164,3525,2019-01-20,16,Camisa Gola V Liso,2,118,236,Passei das Águas Shopping
5165,3525,2019-01-20,16,Terno Estampa,1,706,706,Passei das Águas Shopping
5166,3525,2019-01-20,16,Tênis Estampa,2,256,512,Passei das Águas Shopping
5169,3528,2019-01-20,16,Tênis Linho,1,294,294,Passei das Águas Shopping
5170,3528,2019-01-20,16,Cueca,3,50,150,Passei das Águas Shopping
5211,3553,2019-01-20,16,Meia Listrado,3,37,111,Passei das Águas Shopping
5331,3631,2019-01-20,16,Polo Linho,1,176,176,Passei das Águas Shopping
5332,3631,2019-01-20,16,Tênis Estampa,1,256,256,Passei das Águas Shopping
5333,3631,2019-01-20,16,Polo,1,130,130,Passei das Águas Shopping
5364,3646,2019-01-21,16,Gorro Liso,1,92,92,Passei das Águas Shopping
5369,3651,2019-01-21,16,Meia Xadrez,2,41,82,Passei das Águas Shopping
5382,3663,2019-01-21,16,Gorro Listrado,2,97,194,Passei das Águas Shopping
5383,3663,2019-01-21,16,Gorro Estampa,1,93,93,Passei das Águas Shopping
5400,3674,2019-01-21,16,Polo Xadrez,1,142,142,Passei das Águas Shopping
5401,3674,2019-01-21,16,Meia Xadrez,1,41,41,Passei das Águas Shopping
5402,3674,2019-01-21,16,Sunga Estampa,2,120,240,Passei das Águas Shopping
5445,3700,2019-01-21,16,Sapato Listrado,1,363,363,Passei das Águas Shopping
5446,3700,2019-01-21,16,Camiseta Estampa,3,196,588,Passei das Águas Shopping
5561,3778,2019-01-21,16,Sapato Liso,3,368,1104,Passei das Águas Shopping
5562,3778,2019-01-21,16,Relógio Linho,5,240,1200,Passei das Águas Shopping
5563,3779,2019-01-21,16,Mochila,2,270,540,Passei das Águas Shopping
5592,3801,2019-01-21,16,Mochila Xadrez,1,283,283,Passei das Águas Shopping
5601,3811,2019-01-21,16,Pulseira,2,70,140,Passei das Águas Shopping
5602,3811,2019-01-21,16,Tênis Liso,3,266,798,Passei das Águas Shopping
5603,3812,2019-01-21,16,Chinelo Listrado,4,73,292,Passei das Águas Shopping
5604,3812,2019-01-21,16,Camisa Linho,2,141,282,Passei das Águas Shopping
5605,3812,2019-01-21,16,Gorro Liso,4,92,368,Passei das Águas Shopping
5648,3847,2019-01-22,16,Terno,1,700,700,Passei das Águas Shopping
5649,3847,2019-01-22,16,Camisa Listrado,2,108,216,Passei das Águas Shopping
5655,3850,2019-01-22,16,Cinto Estampa,1,209,209,Passei das Águas Shopping
5656,3850,2019-01-22,16,Sapato Liso,3,368,1104,Passei das Águas Shopping
5657,3850,2019-01-22,16,Casaco,2,250,500,Passei das Águas Shopping
5736,3902,2019-01-22,16,Bermuda Estampa,4,169,676,Passei das Águas Shopping
5737,3903,2019-01-22,16,Bermuda Xadrez,1,155,155,Passei das Águas Shopping
5824,3970,2019-01-22,16,Tênis Liso,1,266,266,Passei das Águas Shopping
5825,3970,2019-01-22,16,Mochila Estampa,3,277,831,Passei das Águas Shopping
5826,3970,2019-01-22,16,Calça Listrado,1,181,181,Passei das Águas Shopping
5861,3997,2019-01-22,16,Camiseta Listrado,1,197,197,Passei das Águas Shopping
5871,4004,2019-01-22,16,Camisa Linho,3,141,423,Passei das Águas Shopping
5872,4004,2019-01-22,16,Mochila Linho,1,311,311,Passei das Águas Shopping
5949,4062,2019-01-23,16,Camisa Gola V Estampa,1,118,118,Passei das Águas Shopping
5950,4062,2019-01-23,16,Polo Listrado,4,149,596,Passei das Águas Shopping
5951,4062,2019-01-23,16,Meia Estampa,2,50,100,Passei das Águas Shopping
6062,4134,2019-01-23,16,Chinelo,1,60,60,Passei das Águas Shopping
6063,4134,2019-01-23,16,Camisa Gola V Xadrez,1,107,107,Passei das Águas Shopping
6064,4134,2019-01-23,16,Terno Liso,1,720,720,Passei das Águas Shopping
6075,4140,2019-01-23,16,Calça,3,170,510,Passei das Águas Shopping
6076,4140,2019-01-23,16,Sapato Estampa,2,358,716,Passei das Águas Shopping
6077,4140,2019-01-23,16,Camiseta Listrado,1,197,197,Passei das Águas Shopping
6078,4140,2019-01-23,16,Bermuda Xadrez,5,155,775,Passei das Águas Shopping
6079,4140,2019-01-23,16,Relógio Estampa,2,219,438,Passei das Águas Shopping
6080,4140,2019-01-23,16,Camisa Xadrez,4,105,420,Passei das Águas Shopping
6093,4149,2019-01-23,16,Casaco Liso,1,255,255,Passei das Águas Shopping
6094,4149,2019-01-23,16,Short,1,90,90,Passei das Águas Shopping
6214,4236,2019-01-24,16,Camisa Gola V Xadrez,4,107,428,Passei das Águas Shopping
6238,4254,2019-01-24,16,Casaco Linho,1,299,299,Passei das Águas Shopping
6248,4260,2019-01-24,16,Chinelo Estampa,5,74,370,Passei das Águas Shopping
6249,4260,2019-01-24,16,Bermuda Listrado,1,163,163,Passei das Águas Shopping
6260,4270,2019-01-24,16,Pulseira Listrado,3,79,237,Passei das Águas Shopping
6284,4287,2019-01-24,16,Bermuda Liso,3,157,471,Passei das Águas Shopping
6342,4330,2019-01-24,16,Relógio Liso,1,216,216,Passei das Águas Shopping
6343,4330,2019-01-24,16,Relógio Xadrez,2,214,428,Passei das Águas Shopping
6347,4336,2019-01-24,16,Camiseta Xadrez,4,200,800,Passei das Águas Shopping
6348,4336,2019-01-24,16,Camisa Liso,4,105,420,Passei das Águas Shopping
6365,4349,2019-01-24,16,Mochila Estampa,3,277,831,Passei das Águas Shopping
6366,4349,2019-01-24,16,Polo,2,130,260,Passei das Águas Shopping
6367,4349,2019-01-24,16,Polo Xadrez,2,142,284,Passei das Águas Shopping
6385,4357,2019-01-24,16,Mochila Linho,5,311,1555,Passei das Águas Shopping
6386,4357,2019-01-24,16,Camisa Listrado,3,108,324,Passei das Águas Shopping
6492,4426,2019-01-25,16,Gorro Listrado,5,97,485,Passei das Águas Shopping
6493,4426,2019-01-25,16,Cueca,5,50,250,Passei das Águas Shopping
6496,4428,2019-01-25,16,Short,1,90,90,Passei das Águas Shopping
6497,4428,2019-01-25,16,Camisa Gola V,2,100,200,Passei das Águas Shopping
6592,4486,2019-01-25,16,Calça Linho,2,211,422,Passei das Águas Shopping
6642,4513,2019-01-25,16,Polo Liso,3,137,411,Passei das Águas Shopping
6761,4594,2019-01-25,16,Sunga Listrado,4,114,456,Passei das Águas Shopping
6812,4634,2019-01-26,16,Camisa Linho,4,141,564,Passei das Águas Shopping
6903,4708,2019-01-26,16,Terno Linho,1,750,750,Passei das Águas Shopping
6936,4735,2019-01-26,16,Pulseira Listrado,4,79,316,Passei das Águas Shopping
6937,4735,2019-01-26,16,Polo Linho,2,176,352,Passei das Águas Shopping
6938,4736,2019-01-26,16,Polo Linho,1,176,176,Passei das Águas Shopping
7111,4859,2019-01-27,16,Sunga Listrado,2,114,228,Passei das Águas Shopping
7129,4875,2019-01-27,16,Meia Xadrez,1,41,41,Passei das Águas Shopping
7130,4875,2019-01-27,16,Camiseta Listrado,1,197,197,Passei das Águas Shopping
7137,4882,2019-01-27,16,Sapato Listrado,1,363,363,Passei das Águas Shopping
7138,4882,2019-01-27,16,Tênis Estampa,2,256,512,Passei das Águas Shopping
7178,4907,2019-01-27,16,Sapato Linho,3,391,1173,Passei das Águas Shopping
7183,4911,2019-01-27,16,Pulseira Liso,5,87,435,Passei das Águas Shopping
7184,4911,2019-01-27,16,Relógio Estampa,1,219,219,Passei das Águas Shopping
7185,4911,2019-01-27,16,Sunga Liso,1,114,114,Passei das Águas Shopping
7186,4911,2019-01-27,16,Polo Xadrez,1,142,142,Passei das Águas Shopping
7197,4916,2019-01-27,16,Relógio Xadrez,1,214,214,Passei das Águas Shopping
7233,4942,2019-01-27,16,Bermuda Xadrez,3,155,465,Passei das Águas Shopping
7234,4942,2019-01-27,16,Short Listrado,3,102,306,Passei das Águas Shopping
7235,4942,2019-01-27,16,Calça Linho,1,211,211,Passei das Águas Shopping
7236,4942,2019-01-27,16,Pulseira Xadrez,2,87,174,Passei das Águas Shopping
7237,4942,2019-01-27,16,Terno Listrado,1,709,709,Passei das Águas Shopping
7253,4958,2019-01-27,16,Terno Linho,3,750,2250,Passei das Águas Shopping
7254,4958,2019-01-27,16,Cinto Xadrez,2,215,430,Passei das Águas Shopping
7255,4958,2019-01-27,16,Pulseira Listrado,4,79,316,Passei das Águas Shopping
7287,4978,2019-01-27,16,Gorro Estampa,2,93,186,Passei das Águas Shopping
7288,4978,2019-01-27,16,Casaco,2,250,500,Passei das Águas Shopping
7366,5026,2019-01-28,16,Camisa Liso,4,105,420,Passei das Águas Shopping
7385,5039,2019-01-28,16,Casaco Xadrez,3,259,777,Passei das Águas Shopping
7386,5041,2019-01-28,16,Gorro Linho,3,124,372,Passei das Águas Shopping
7387,5041,2019-01-28,16,Pulseira,2,70,140,Passei das Águas Shopping
7439,5073,2019-01-28,16,Meia Estampa,2,50,100,Passei das Águas Shopping
7440,5073,2019-01-28,16,Sunga Estampa,3,120,360,Passei das Águas Shopping
7655,5220,2019-01-29,16,Short Liso,1,108,108,Passei das Águas Shopping
7708,5260,2019-01-29,16,Terno Liso,5,720,3600,Passei das Águas Shopping
7709,5260,2019-01-29,16,Sunga Linho,1,149,149,Passei das Águas Shopping
7779,5312,2019-01-29,16,Camisa Gola V Xadrez,3,107,321,Passei das Águas Shopping
7780,5312,2019-01-29,16,Tênis,5,250,1250,Passei das Águas Shopping
7826,5341,2019-01-29,16,Camisa Gola V Linho,2,145,290,Passei das Águas Shopping
7827,5341,2019-01-29,16,Tênis Listrado,3,262,786,Passei das Águas Shopping
7828,5341,2019-01-29,16,Calça Xadrez,5,185,925,Passei das Águas Shopping
7829,5341,2019-01-29,16,Cinto Estampa,1,209,209,Passei das Águas Shopping
7849,5362,2019-01-29,16,Relógio Listrado,2,218,436,Passei das Águas Shopping
7920,5417,2019-01-30,16,Gorro Liso,2,92,184,Passei das Águas Shopping
7921,5417,2019-01-30,16,Camisa Gola V Linho,5,145,725,Passei das Águas Shopping
7922,5417,2019-01-30,16,Cueca,1,50,50,Passei das Águas Shopping
7931,5423,2019-01-30,16,Camisa Liso,5,105,525,Passei das Águas Shopping
8039,5490,2019-01-30,16,Meia,2,30,60,Passei das Águas Shopping
8040,5490,2019-01-30,16,Mochila,2,270,540,Passei das Águas Shopping
8042,5492,2019-01-30,16,Mochila Xadrez,5,283,1415,Passei das Águas Shopping
8043,5492,2019-01-30,16,Terno Linho,5,750,3750,Passei das Águas Shopping
8044,5492,2019-01-30,16,Cinto Estampa,1,209,209,Passei das Águas Shopping
8045,5492,2019-01-30,16,Short Liso,2,108,216,Passei das Águas Shopping
8112,5545,2019-01-30,16,Camisa Liso,1,105,105,Passei das Águas Shopping
8136,5562,2019-01-30,16,Relógio Listrado,2,218,436,Passei das Águas Shopping
8137,5562,2019-01-30,16,Cinto Xadrez,5,215,1075,Passei das Águas Shopping
8168,5583,2019-01-30,16,Camisa Gola V Estampa,1,118,118,Passei das Águas Shopping
8172,5586,2019-01-30,16,Relógio Listrado,1,218,218,Passei das Águas Shopping
8173,5586,2019-01-30,16,Camiseta,2,180,360,Passei das Águas Shopping
8174,5586,2019-01-30,16,Sapato Linho,2,391,782,Passei das Águas Shopping
8188,5593,2019-01-31,16,Polo Liso,2,137,274,Passei das Águas Shopping
8189,5593,2019-01-31,16,Sunga Listrado,1,114,114,Passei das Águas Shopping
8201,5608,2019-01-31,16,Sunga Estampa,3,120,360,Passei das Águas Shopping
8211,5614,2019-01-31,16,Short Estampa,1,96,96,Passei das Águas Shopping
8284,5664,2019-01-31,16,Sunga Listrado,2,114,228,Passei das Águas Shopping
8323,5691,2019-01-31,16,Camisa Gola V Estampa,2,118,236,Passei das Águas Shopping
8324,5691,2019-01-31,16,Polo Liso,2,137,274,Passei das Águas Shopping
8325,5691,2019-01-31,16,Polo Estampa,1,138,138,Passei das Águas Shopping
8400,5740,2019-01-31,16,Meia Estampa,2,50,100,Passei das Águas Shopping
8411,5745,2019-01-31,16,Camisa,1,100,100,Passei das Águas Shopping
8412,5745,2019-01-31,16,Sunga Estampa,2,120,240,Passei das Águas Shopping
8413,5745,2019-01-31,16,Gorro Liso,4,92,368,Passei das Águas Shopping
