,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1302,866,2019-01-06,21,Cueca Linho,5,93,465,Shopping Eldorado
1345,901,2019-01-06,21,Meia Linho,1,78,78,Shopping Eldorado
1360,909,2019-01-06,21,Cueca Xadrez,1,60,60,Shopping Eldorado
1372,916,2019-01-06,21,Mochila,2,270,540,Shopping Eldorado
1401,934,2019-01-06,21,Calça Listrado,1,181,181,Shopping Eldorado
1402,934,2019-01-06,21,Camiseta Xadrez,2,200,400,Shopping Eldorado
1403,934,2019-01-06,21,Short,1,90,90,Shopping Eldorado
1638,1086,2019-01-07,21,Calça,2,170,340,Shopping Eldorado
1639,1087,2019-01-07,21,Cinto Estampa,3,209,627,Shopping Eldorado
1704,1128,2019-01-08,21,Cinto Estampa,3,209,627,Shopping Eldorado
1705,1128,2019-01-08,21,Camiseta Liso,1,187,187,Shopping Eldorado
1706,1128,2019-01-08,21,Casaco Listrado,1,269,269,Shopping Eldorado
1707,1128,2019-01-08,21,Casaco Estampa,1,256,256,Shopping Eldorado
1762,1168,2019-01-08,21,Sunga,1,100,100,Shopping Eldorado
1830,1224,2019-01-08,21,Camiseta Linho,3,223,669,Shopping Eldorado
1831,1224,2019-01-08,21,Polo,1,130,130,Shopping Eldorado
1882,1264,2019-01-08,21,Cinto Listrado,2,214,428,Shopping Eldorado
1906,1280,2019-01-08,21,Meia Listrado,5,37,185,Shopping Eldorado
1907,1280,2019-01-08,21,Sapato Linho,2,391,782,Shopping Eldorado
1922,1293,2019-01-08,21,Bermuda,3,150,450,Shopping Eldorado
1923,1293,2019-01-08,21,Sunga Listrado,3,114,342,Shopping Eldorado
2009,1338,2019-01-09,21,Meia Linho,2,78,156,Shopping Eldorado
2010,1338,2019-01-09,21,Meia Estampa,1,50,50,Shopping Eldorado
2011,1338,2019-01-09,21,Pulseira Liso,5,87,435,Shopping Eldorado
2012,1338,2019-01-09,21,Mochila Estampa,5,277,1385,Shopping Eldorado
2018,1344,2019-01-09,21,Mochila Listrado,5,275,1375,Shopping Eldorado
2019,1344,2019-01-09,21,Gorro Listrado,1,97,97,Shopping Eldorado
2055,1364,2019-01-09,21,Camisa Gola V Liso,2,118,236,Shopping Eldorado
2056,1364,2019-01-09,21,Sapato Linho,5,391,1955,Shopping Eldorado
2089,1385,2019-01-09,21,Gorro Linho,2,124,248,Shopping Eldorado
2090,1385,2019-01-09,21,Mochila Estampa,1,277,277,Shopping Eldorado
2091,1385,2019-01-09,21,Sapato,1,350,350,Shopping Eldorado
2173,1438,2019-01-09,21,Relógio Xadrez,5,214,1070,Shopping Eldorado
2174,1438,2019-01-09,21,Cueca,1,50,50,Shopping Eldorado
2231,1479,2019-01-09,21,Short Linho,1,133,133,Shopping Eldorado
2232,1479,2019-01-09,21,Sapato Listrado,3,363,1089,Shopping Eldorado
2271,1502,2019-01-10,21,Terno Listrado,1,709,709,Shopping Eldorado
2272,1502,2019-01-10,21,Terno Xadrez,1,709,709,Shopping Eldorado
2273,1502,2019-01-10,21,Sapato,1,350,350,Shopping Eldorado
2298,1518,2019-01-10,21,Mochila,1,270,270,Shopping Eldorado
2299,1518,2019-01-10,21,Relógio Xadrez,1,214,214,Shopping Eldorado
2300,1518,2019-01-10,21,Camisa Estampa,2,113,226,Shopping Eldorado
2303,1521,2019-01-10,21,Meia Estampa,2,50,100,Shopping Eldorado
2344,1549,2019-01-10,21,Pulseira Liso,3,87,261,Shopping Eldorado
2345,1549,2019-01-10,21,Cinto Xadrez,1,215,215,Shopping Eldorado
2375,1567,2019-01-10,21,Pulseira Listrado,2,79,158,Shopping Eldorado
2376,1567,2019-01-10,21,Camisa Gola V Liso,1,118,118,Shopping Eldorado
2394,1582,2019-01-10,21,Polo Listrado,4,149,596,Shopping Eldorado
2399,1585,2019-01-10,21,Camisa Gola V Xadrez,1,107,107,Shopping Eldorado
2400,1585,2019-01-10,21,Meia Liso,1,38,38,Shopping Eldorado
2471,1624,2019-01-10,21,Sapato Estampa,1,358,358,Shopping Eldorado
2472,1624,2019-01-10,21,Sunga Xadrez,1,116,116,Shopping Eldorado
2473,1624,2019-01-10,21,Cinto Linho,4,248,992,Shopping Eldorado
2474,1624,2019-01-10,21,Terno Liso,4,720,2880,Shopping Eldorado
2475,1624,2019-01-10,21,Chinelo,1,60,60,Shopping Eldorado
2476,1624,2019-01-10,21,Relógio Listrado,2,218,436,Shopping Eldorado
2489,1639,2019-01-10,21,Mochila Estampa,1,277,277,Shopping Eldorado
2561,1690,2019-01-11,21,Pulseira Liso,4,87,348,Shopping Eldorado
2562,1690,2019-01-11,21,Short Listrado,3,102,306,Shopping Eldorado
2563,1690,2019-01-11,21,Sapato,1,350,350,Shopping Eldorado
2590,1706,2019-01-11,21,Camiseta Linho,3,223,669,Shopping Eldorado
2591,1706,2019-01-11,21,Calça Liso,4,190,760,Shopping Eldorado
2592,1706,2019-01-11,21,Camiseta Linho,4,223,892,Shopping Eldorado
2593,1706,2019-01-11,21,Bermuda Linho,3,195,585,Shopping Eldorado
2594,1706,2019-01-11,21,Pulseira Linho,2,114,228,Shopping Eldorado
2652,1752,2019-01-11,21,Short Linho,2,133,266,Shopping Eldorado
2665,1759,2019-01-11,21,Meia,2,30,60,Shopping Eldorado
2702,1790,2019-01-11,21,Tênis,1,250,250,Shopping Eldorado
2703,1790,2019-01-11,21,Sunga Liso,4,114,456,Shopping Eldorado
2742,1817,2019-01-11,21,Short Linho,1,133,133,Shopping Eldorado
2743,1817,2019-01-11,21,Bermuda Liso,3,157,471,Shopping Eldorado
2788,1844,2019-01-11,21,Meia Listrado,2,37,74,Shopping Eldorado
2800,1851,2019-01-11,21,Gorro Xadrez,3,85,255,Shopping Eldorado
2858,1898,2019-01-12,21,Sapato Linho,2,391,782,Shopping Eldorado
2859,1898,2019-01-12,21,Pulseira Liso,1,87,87,Shopping Eldorado
3013,2007,2019-01-12,21,Calça Xadrez,2,185,370,Shopping Eldorado
3020,2016,2019-01-12,21,Meia,3,30,90,Shopping Eldorado
3072,2063,2019-01-12,21,Polo,4,130,520,Shopping Eldorado
3073,2063,2019-01-12,21,Polo Xadrez,1,142,142,Shopping Eldorado
3074,2063,2019-01-12,21,Casaco Estampa,1,256,256,Shopping Eldorado
3090,2074,2019-01-12,21,Relógio Linho,1,240,240,Shopping Eldorado
3091,2074,2019-01-12,21,Camisa Gola V Listrado,1,116,116,Shopping Eldorado
3149,2125,2019-01-13,21,Sunga Xadrez,5,116,580,Shopping Eldorado
3150,2125,2019-01-13,21,Mochila Listrado,1,275,275,Shopping Eldorado
3166,2136,2019-01-13,21,Terno Linho,2,750,1500,Shopping Eldorado
3185,2146,2019-01-13,21,Casaco,2,250,500,Shopping Eldorado
3186,2146,2019-01-13,21,Short Linho,1,133,133,Shopping Eldorado
3197,2157,2019-01-13,21,Casaco Xadrez,1,259,259,Shopping Eldorado
3227,2174,2019-01-13,21,Mochila Estampa,5,277,1385,Shopping Eldorado
3228,2174,2019-01-13,21,Chinelo Estampa,4,74,296,Shopping Eldorado
3306,2225,2019-01-13,21,Tênis Estampa,1,256,256,Shopping Eldorado
3397,2290,2019-01-14,21,Cueca,2,50,100,Shopping Eldorado
3398,2290,2019-01-14,21,Chinelo Estampa,2,74,148,Shopping Eldorado
3536,2389,2019-01-14,21,Bermuda Liso,1,157,157,Shopping Eldorado
3584,2423,2019-01-14,21,Cueca Xadrez,2,60,120,Shopping Eldorado
3585,2423,2019-01-14,21,Mochila Xadrez,2,283,566,Shopping Eldorado
3618,2452,2019-01-14,21,Short Estampa,1,96,96,Shopping Eldorado
3619,2452,2019-01-14,21,Relógio Linho,2,240,480,Shopping Eldorado
3626,2460,2019-01-14,21,Bermuda Listrado,2,163,326,Shopping Eldorado
3627,2460,2019-01-14,21,Calça Estampa,4,177,708,Shopping Eldorado
3628,2460,2019-01-14,21,Gorro,4,80,320,Shopping Eldorado
3679,2493,2019-01-15,21,Cueca Linho,5,93,465,Shopping Eldorado
3695,2510,2019-01-15,21,Calça Liso,2,190,380,Shopping Eldorado
3747,2547,2019-01-15,21,Mochila Listrado,2,275,550,Shopping Eldorado
3767,2560,2019-01-15,21,Gorro Listrado,2,97,194,Shopping Eldorado
3815,2598,2019-01-15,21,Sunga Estampa,3,120,360,Shopping Eldorado
3877,2640,2019-01-15,21,Cueca Liso,1,69,69,Shopping Eldorado
3878,2640,2019-01-15,21,Terno Liso,2,720,1440,Shopping Eldorado
3879,2640,2019-01-15,21,Bermuda Linho,2,195,390,Shopping Eldorado
3889,2645,2019-01-15,21,Pulseira,3,70,210,Shopping Eldorado
3940,2692,2019-01-15,21,Cinto Estampa,4,209,836,Shopping Eldorado
3941,2692,2019-01-15,21,Gorro,1,80,80,Shopping Eldorado
3942,2692,2019-01-15,21,Casaco,4,250,1000,Shopping Eldorado
4030,2758,2019-01-16,21,Calça Listrado,1,181,181,Shopping Eldorado
4031,2758,2019-01-16,21,Camisa Gola V Estampa,1,118,118,Shopping Eldorado
4097,2803,2019-01-16,21,Polo Listrado,2,149,298,Shopping Eldorado
4098,2803,2019-01-16,21,Meia Linho,4,78,312,Shopping Eldorado
4130,2828,2019-01-16,21,Camisa Gola V Linho,5,145,725,Shopping Eldorado
4131,2828,2019-01-16,21,Pulseira Liso,1,87,87,Shopping Eldorado
4153,2841,2019-01-16,21,Casaco Linho,1,299,299,Shopping Eldorado
4177,2862,2019-01-16,21,Mochila Linho,2,311,622,Shopping Eldorado
4195,2875,2019-01-16,21,Mochila,4,270,1080,Shopping Eldorado
4196,2875,2019-01-16,21,Meia Estampa,3,50,150,Shopping Eldorado
4197,2875,2019-01-16,21,Tênis Linho,3,294,882,Shopping Eldorado
4205,2884,2019-01-16,21,Cueca,3,50,150,Shopping Eldorado
4206,2884,2019-01-16,21,Meia Linho,4,78,312,Shopping Eldorado
4572,3112,2019-01-18,21,Mochila Estampa,3,277,831,Shopping Eldorado
4656,3166,2019-01-18,21,Cinto,3,200,600,Shopping Eldorado
4657,3166,2019-01-18,21,Bermuda Estampa,1,169,169,Shopping Eldorado
4675,3179,2019-01-18,21,Camiseta Listrado,1,197,197,Shopping Eldorado
4676,3179,2019-01-18,21,Pulseira Linho,2,114,228,Shopping Eldorado
4693,3189,2019-01-18,21,Polo,1,130,130,Shopping Eldorado
4700,3195,2019-01-18,21,Terno,1,700,700,Shopping Eldorado
4701,3195,2019-01-18,21,Relógio Listrado,4,218,872,Shopping Eldorado
4708,3201,2019-01-18,21,Polo Linho,1,176,176,Shopping Eldorado
4709,3201,2019-01-18,21,Cinto Xadrez,2,215,430,Shopping Eldorado
4828,3288,2019-01-19,21,Casaco Xadrez,3,259,777,Shopping Eldorado
4900,3348,2019-01-19,21,Meia Xadrez,1,41,41,Shopping Eldorado
4917,3363,2019-01-19,21,Sunga Linho,4,149,596,Shopping Eldorado
4918,3363,2019-01-19,21,Polo Xadrez,2,142,284,Shopping Eldorado
4989,3403,2019-01-19,21,Chinelo Listrado,2,73,146,Shopping Eldorado
5019,3426,2019-01-19,21,Relógio,2,200,400,Shopping Eldorado
5020,3426,2019-01-19,21,Chinelo Estampa,1,74,74,Shopping Eldorado
5036,3434,2019-01-19,21,Pulseira,2,70,140,Shopping Eldorado
5072,3460,2019-01-19,21,Meia Listrado,3,37,111,Shopping Eldorado
5073,3460,2019-01-19,21,Camisa Listrado,3,108,324,Shopping Eldorado
5081,3470,2019-01-20,21,Cueca Estampa,4,66,264,Shopping Eldorado
5252,3580,2019-01-20,21,Cinto,1,200,200,Shopping Eldorado
5268,3588,2019-01-20,21,Cinto Linho,2,248,496,Shopping Eldorado
5370,3652,2019-01-21,21,Cinto,1,200,200,Shopping Eldorado
5435,3691,2019-01-21,21,Relógio Estampa,1,219,219,Shopping Eldorado
5436,3691,2019-01-21,21,Pulseira Xadrez,2,87,174,Shopping Eldorado
5479,3721,2019-01-21,21,Meia,2,30,60,Shopping Eldorado
5480,3721,2019-01-21,21,Polo Listrado,1,149,149,Shopping Eldorado
5481,3721,2019-01-21,21,Sapato Estampa,1,358,358,Shopping Eldorado
5517,3753,2019-01-21,21,Casaco Linho,1,299,299,Shopping Eldorado
5523,3758,2019-01-21,21,Tênis Liso,1,266,266,Shopping Eldorado
5524,3758,2019-01-21,21,Sapato Linho,1,391,391,Shopping Eldorado
5553,3773,2019-01-21,21,Terno Estampa,1,706,706,Shopping Eldorado
5582,3795,2019-01-21,21,Camiseta,1,180,180,Shopping Eldorado
5583,3795,2019-01-21,21,Mochila Linho,1,311,311,Shopping Eldorado
5584,3795,2019-01-21,21,Bermuda Xadrez,5,155,775,Shopping Eldorado
5620,3828,2019-01-21,21,Polo Xadrez,1,142,142,Shopping Eldorado
5621,3828,2019-01-21,21,Calça Estampa,5,177,885,Shopping Eldorado
5637,3838,2019-01-21,21,Sapato Liso,2,368,736,Shopping Eldorado
5638,3838,2019-01-21,21,Terno Linho,3,750,2250,Shopping Eldorado
5639,3838,2019-01-21,21,Polo Liso,1,137,137,Shopping Eldorado
5642,3842,2019-01-21,21,Tênis Estampa,1,256,256,Shopping Eldorado
5812,3963,2019-01-22,21,Camisa Gola V Estampa,1,118,118,Shopping Eldorado
5813,3963,2019-01-22,21,Short,1,90,90,Shopping Eldorado
5814,3963,2019-01-22,21,Mochila Linho,3,311,933,Shopping Eldorado
5953,4064,2019-01-23,21,Cinto Xadrez,2,215,430,Shopping Eldorado
5954,4064,2019-01-23,21,Pulseira Linho,3,114,342,Shopping Eldorado
6004,4099,2019-01-23,21,Mochila Liso,3,276,828,Shopping Eldorado
6005,4099,2019-01-23,21,Camisa Listrado,3,108,324,Shopping Eldorado
6006,4099,2019-01-23,21,Bermuda Xadrez,2,155,310,Shopping Eldorado
6007,4099,2019-01-23,21,Mochila Estampa,1,277,277,Shopping Eldorado
6008,4099,2019-01-23,21,Bermuda Listrado,1,163,163,Shopping Eldorado
6038,4119,2019-01-23,21,Calça Estampa,3,177,531,Shopping Eldorado
6131,4171,2019-01-23,21,Bermuda Linho,3,195,585,Shopping Eldorado
6137,4178,2019-01-23,21,Camiseta Xadrez,2,200,400,Shopping Eldorado
6138,4178,2019-01-23,21,Cueca Xadrez,1,60,60,Shopping Eldorado
6149,4189,2019-01-23,21,Mochila Linho,1,311,311,Shopping Eldorado
6236,4251,2019-01-24,21,Camisa Xadrez,1,105,105,Shopping Eldorado
6266,4273,2019-01-24,21,Short Estampa,1,96,96,Shopping Eldorado
6315,4311,2019-01-24,21,Tênis Estampa,1,256,256,Shopping Eldorado
6316,4311,2019-01-24,21,Camiseta Estampa,1,196,196,Shopping Eldorado
6340,4329,2019-01-24,21,Sapato Listrado,1,363,363,Shopping Eldorado
6341,4329,2019-01-24,21,Tênis Liso,3,266,798,Shopping Eldorado
6360,4345,2019-01-24,21,Sunga Listrado,4,114,456,Shopping Eldorado
6361,4345,2019-01-24,21,Cinto Liso,1,209,209,Shopping Eldorado
6381,4356,2019-01-24,21,Mochila Estampa,1,277,277,Shopping Eldorado
6382,4356,2019-01-24,21,Polo Listrado,4,149,596,Shopping Eldorado
6383,4356,2019-01-24,21,Short Linho,1,133,133,Shopping Eldorado
6384,4356,2019-01-24,21,Cueca Xadrez,1,60,60,Shopping Eldorado
6399,4364,2019-01-24,21,Pulseira Listrado,1,79,79,Shopping Eldorado
6400,4364,2019-01-24,21,Short Listrado,2,102,204,Shopping Eldorado
6401,4364,2019-01-24,21,Relógio Xadrez,1,214,214,Shopping Eldorado
6507,4436,2019-01-25,21,Camisa Linho,2,141,282,Shopping Eldorado
6510,4438,2019-01-25,21,Gorro Listrado,2,97,194,Shopping Eldorado
6511,4438,2019-01-25,21,Sapato Liso,1,368,368,Shopping Eldorado
6512,4438,2019-01-25,21,Mochila,1,270,270,Shopping Eldorado
6513,4439,2019-01-25,21,Camiseta Liso,1,187,187,Shopping Eldorado
6514,4439,2019-01-25,21,Relógio,1,200,200,Shopping Eldorado
6563,4466,2019-01-25,21,Sapato Listrado,2,363,726,Shopping Eldorado
6590,4485,2019-01-25,21,Pulseira Estampa,1,87,87,Shopping Eldorado
6591,4485,2019-01-25,21,Calça Liso,1,190,190,Shopping Eldorado
6725,4572,2019-01-25,21,Bermuda Liso,1,157,157,Shopping Eldorado
6726,4572,2019-01-25,21,Terno,4,700,2800,Shopping Eldorado
6772,4604,2019-01-26,21,Sunga Linho,3,149,447,Shopping Eldorado
6781,4610,2019-01-26,21,Sapato Xadrez,2,368,736,Shopping Eldorado
6782,4610,2019-01-26,21,Casaco Xadrez,2,259,518,Shopping Eldorado
6798,4622,2019-01-26,21,Pulseira Linho,1,114,114,Shopping Eldorado
6799,4622,2019-01-26,21,Tênis Linho,5,294,1470,Shopping Eldorado
6800,4622,2019-01-26,21,Pulseira Xadrez,2,87,174,Shopping Eldorado
6801,4622,2019-01-26,21,Sapato Estampa,1,358,358,Shopping Eldorado
6802,4622,2019-01-26,21,Relógio Liso,5,216,1080,Shopping Eldorado
6916,4716,2019-01-26,21,Camisa Gola V Liso,3,118,354,Shopping Eldorado
6917,4716,2019-01-26,21,Bermuda Xadrez,2,155,310,Shopping Eldorado
6949,4745,2019-01-26,21,Camisa Gola V Xadrez,1,107,107,Shopping Eldorado
6950,4745,2019-01-26,21,Meia Xadrez,1,41,41,Shopping Eldorado
6951,4745,2019-01-26,21,Tênis,1,250,250,Shopping Eldorado
6993,4775,2019-01-26,21,Camisa Liso,1,105,105,Shopping Eldorado
7004,4783,2019-01-26,21,Calça,1,170,170,Shopping Eldorado
7005,4785,2019-01-26,21,Bermuda Liso,2,157,314,Shopping Eldorado
7033,4803,2019-01-26,21,Polo Xadrez,2,142,284,Shopping Eldorado
7034,4803,2019-01-26,21,Short Liso,3,108,324,Shopping Eldorado
7063,4830,2019-01-27,21,Gorro Estampa,1,93,93,Shopping Eldorado
7064,4830,2019-01-27,21,Mochila Estampa,2,277,554,Shopping Eldorado
7099,4849,2019-01-27,21,Chinelo Xadrez,2,66,132,Shopping Eldorado
7100,4849,2019-01-27,21,Terno Estampa,1,706,706,Shopping Eldorado
7101,4849,2019-01-27,21,Cueca Estampa,2,66,132,Shopping Eldorado
7102,4849,2019-01-27,21,Tênis Linho,1,294,294,Shopping Eldorado
7118,4869,2019-01-27,21,Sunga Liso,1,114,114,Shopping Eldorado
7211,4925,2019-01-27,21,Sunga Xadrez,1,116,116,Shopping Eldorado
7212,4925,2019-01-27,21,Camiseta Linho,2,223,446,Shopping Eldorado
7257,4961,2019-01-27,21,Camiseta,1,180,180,Shopping Eldorado
7322,4999,2019-01-27,21,Cueca Xadrez,1,60,60,Shopping Eldorado
7360,5023,2019-01-28,21,Calça Xadrez,1,185,185,Shopping Eldorado
7361,5023,2019-01-28,21,Chinelo Listrado,3,73,219,Shopping Eldorado
7368,5029,2019-01-28,21,Relógio,3,200,600,Shopping Eldorado
7369,5029,2019-01-28,21,Cinto Linho,2,248,496,Shopping Eldorado
7370,5029,2019-01-28,21,Cinto Xadrez,1,215,215,Shopping Eldorado
7399,5049,2019-01-28,21,Tênis Listrado,2,262,524,Shopping Eldorado
7400,5049,2019-01-28,21,Chinelo,1,60,60,Shopping Eldorado
7429,5067,2019-01-28,21,Sunga Listrado,5,114,570,Shopping Eldorado
7514,5118,2019-01-28,21,Chinelo Listrado,2,73,146,Shopping Eldorado
7521,5123,2019-01-28,21,Meia Estampa,1,50,50,Shopping Eldorado
7580,5169,2019-01-28,21,Polo Liso,2,137,274,Shopping Eldorado
7581,5169,2019-01-28,21,Chinelo Xadrez,3,66,198,Shopping Eldorado
7589,5176,2019-01-28,21,Gorro,4,80,320,Shopping Eldorado
7613,5191,2019-01-28,21,Meia,1,30,30,Shopping Eldorado
7614,5191,2019-01-28,21,Tênis Listrado,1,262,262,Shopping Eldorado
7881,5388,2019-01-29,21,Relógio Estampa,2,219,438,Shopping Eldorado
7882,5388,2019-01-29,21,Calça,1,170,170,Shopping Eldorado
7940,5429,2019-01-30,21,Camiseta Liso,1,187,187,Shopping Eldorado
7941,5429,2019-01-30,21,Camisa Linho,2,141,282,Shopping Eldorado
7972,5447,2019-01-30,21,Pulseira,4,70,280,Shopping Eldorado
7973,5447,2019-01-30,21,Gorro Linho,1,124,124,Shopping Eldorado
7998,5463,2019-01-30,21,Sapato Liso,4,368,1472,Shopping Eldorado
7999,5463,2019-01-30,21,Camisa Listrado,2,108,216,Shopping Eldorado
8014,5475,2019-01-30,21,Pulseira Linho,2,114,228,Shopping Eldorado
8089,5532,2019-01-30,21,Gorro,3,80,240,Shopping Eldorado
8090,5532,2019-01-30,21,Meia,3,30,90,Shopping Eldorado
8113,5546,2019-01-30,21,Terno Linho,3,750,2250,Shopping Eldorado
8235,5633,2019-01-31,21,Terno Estampa,3,706,2118,Shopping Eldorado
8236,5633,2019-01-31,21,Terno Listrado,5,709,3545,Shopping Eldorado
8370,5724,2019-01-31,21,Meia Liso,5,38,190,Shopping Eldorado
8371,5724,2019-01-31,21,Chinelo Xadrez,1,66,66,Shopping Eldorado
8372,5724,2019-01-31,21,Terno,2,700,1400,Shopping Eldorado
8520,5819,2019-02-01,21,Gorro Liso,1,92,92,Shopping Eldorado
8521,5819,2019-02-01,21,Short,1,90,90,Shopping Eldorado
8522,5819,2019-02-01,21,Relógio Liso,3,216,648,Shopping Eldorado
8523,5819,2019-02-01,21,Meia Linho,3,78,234,Shopping Eldorado
8585,5865,2019-02-01,21,Mochila Linho,1,311,311,Shopping Eldorado
8586,5865,2019-02-01,21,Tênis Xadrez,2,259,518,Shopping Eldorado
8587,5865,2019-02-01,21,Meia Linho,5,78,390,Shopping Eldorado
8635,5902,2019-02-01,21,Relógio,2,200,400,Shopping Eldorado
8657,5916,2019-02-01,21,Sunga Xadrez,1,116,116,Shopping Eldorado
8668,5926,2019-02-01,21,Relógio Listrado,1,218,218,Shopping Eldorado
8669,5926,2019-02-01,21,Camisa Gola V Liso,1,118,118,Shopping Eldorado
8738,5978,2019-02-01,21,Cinto Xadrez,4,215,860,Shopping Eldorado
8778,6000,2019-02-02,21,Meia,2,30,60,Shopping Eldorado
8779,6000,2019-02-02,21,Pulseira Liso,1,87,87,Shopping Eldorado
8888,6077,2019-02-02,21,Cinto,5,200,1000,Shopping Eldorado
8933,6114,2019-02-02,21,Cueca Linho,1,93,93,Shopping Eldorado
8934,6114,2019-02-02,21,Cueca Estampa,1,66,66,Shopping Eldorado
8983,6152,2019-02-02,21,Bermuda Linho,2,195,390,Shopping Eldorado
8984,6152,2019-02-02,21,Sunga Estampa,4,120,480,Shopping Eldorado
8985,6152,2019-02-02,21,Relógio,3,200,600,Shopping Eldorado
8986,6152,2019-02-02,21,Mochila Liso,1,276,276,Shopping Eldorado
9013,6167,2019-02-02,21,Meia,4,30,120,Shopping Eldorado
9079,6207,2019-02-03,21,Relógio Estampa,2,219,438,Shopping Eldorado
9080,6207,2019-02-03,21,Cueca Liso,1,69,69,Shopping Eldorado
9088,6211,2019-02-03,21,Terno Linho,3,750,2250,Shopping Eldorado
9089,6211,2019-02-03,21,Casaco Estampa,5,256,1280,Shopping Eldorado
9090,6211,2019-02-03,21,Cueca Linho,5,93,465,Shopping Eldorado
9161,6267,2019-02-03,21,Pulseira Liso,2,87,174,Shopping Eldorado
9162,6267,2019-02-03,21,Pulseira Listrado,1,79,79,Shopping Eldorado
9194,6298,2019-02-03,21,Cinto Liso,1,209,209,Shopping Eldorado
9195,6300,2019-02-03,21,Camiseta Estampa,4,196,784,Shopping Eldorado
