,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1528,1015,2019-01-07,8,Sunga Estampa,1,120,120,Salvador Shopping
1569,1040,2019-01-07,8,Pulseira,1,70,70,Salvador Shopping
1607,1066,2019-01-07,8,Casaco Liso,3,255,765,Salvador Shopping
1730,1147,2019-01-08,8,Cueca,2,50,100,Salvador Shopping
1731,1147,2019-01-08,8,Cinto Liso,2,209,418,Salvador Shopping
1798,1198,2019-01-08,8,Casaco Listrado,2,269,538,Salvador Shopping
1799,1198,2019-01-08,8,Tênis Estampa,1,256,256,Salvador Shopping
1821,1218,2019-01-08,8,Sunga Xadrez,2,116,232,Salvador Shopping
1967,1319,2019-01-08,8,Calça Estampa,2,177,354,Salvador Shopping
1968,1319,2019-01-08,8,Gorro Estampa,3,93,279,Salvador Shopping
1969,1319,2019-01-08,8,Meia Liso,1,38,38,Salvador Shopping
2120,1402,2019-01-09,8,Short Linho,3,133,399,Salvador Shopping
2124,1405,2019-01-09,8,Cinto Xadrez,1,215,215,Salvador Shopping
2125,1405,2019-01-09,8,Gorro Linho,2,124,248,Salvador Shopping
2131,1409,2019-01-09,8,Gorro Listrado,2,97,194,Salvador Shopping
2132,1409,2019-01-09,8,Meia Xadrez,4,41,164,Salvador Shopping
2142,1417,2019-01-09,8,Camisa Gola V Estampa,1,118,118,Salvador Shopping
2143,1418,2019-01-09,8,Cueca,5,50,250,Salvador Shopping
2144,1418,2019-01-09,8,Relógio Listrado,2,218,436,Salvador Shopping
2145,1418,2019-01-09,8,Sapato Estampa,3,358,1074,Salvador Shopping
2146,1418,2019-01-09,8,Chinelo Listrado,1,73,73,Salvador Shopping
2181,1445,2019-01-09,8,Calça Xadrez,1,185,185,Salvador Shopping
2183,1447,2019-01-09,8,Polo Liso,1,137,137,Salvador Shopping
2206,1461,2019-01-09,8,Calça,3,170,510,Salvador Shopping
2207,1461,2019-01-09,8,Pulseira Listrado,5,79,395,Salvador Shopping
2208,1461,2019-01-09,8,Cueca,2,50,100,Salvador Shopping
2218,1472,2019-01-09,8,Polo,5,130,650,Salvador Shopping
2219,1472,2019-01-09,8,Terno Liso,1,720,720,Salvador Shopping
2221,1474,2019-01-09,8,Camisa Gola V Xadrez,1,107,107,Salvador Shopping
2283,1508,2019-01-10,8,Terno Listrado,2,709,1418,Salvador Shopping
2284,1508,2019-01-10,8,Terno Listrado,1,709,709,Salvador Shopping
2316,1531,2019-01-10,8,Sunga Liso,3,114,342,Salvador Shopping
2317,1531,2019-01-10,8,Casaco Estampa,2,256,512,Salvador Shopping
2425,1601,2019-01-10,8,Camisa,1,100,100,Salvador Shopping
2452,1618,2019-01-10,8,Calça Xadrez,2,185,370,Salvador Shopping
2453,1618,2019-01-10,8,Sunga Liso,3,114,342,Salvador Shopping
2454,1618,2019-01-10,8,Pulseira Estampa,1,87,87,Salvador Shopping
2466,1622,2019-01-10,8,Short Liso,4,108,432,Salvador Shopping
2467,1622,2019-01-10,8,Tênis Linho,1,294,294,Salvador Shopping
2468,1622,2019-01-10,8,Chinelo Liso,2,71,142,Salvador Shopping
2469,1622,2019-01-10,8,Casaco Liso,3,255,765,Salvador Shopping
2470,1622,2019-01-10,8,Meia Linho,1,78,78,Salvador Shopping
2517,1654,2019-01-10,8,Short Liso,2,108,216,Salvador Shopping
2581,1698,2019-01-11,8,Casaco,5,250,1250,Salvador Shopping
2582,1698,2019-01-11,8,Cueca,3,50,150,Salvador Shopping
2588,1704,2019-01-11,8,Cueca Xadrez,2,60,120,Salvador Shopping
2612,1718,2019-01-11,8,Chinelo Linho,2,105,210,Salvador Shopping
2662,1757,2019-01-11,8,Gorro Listrado,1,97,97,Salvador Shopping
2663,1757,2019-01-11,8,Tênis Xadrez,1,259,259,Salvador Shopping
2765,1829,2019-01-11,8,Tênis,1,250,250,Salvador Shopping
2766,1829,2019-01-11,8,Camisa Liso,2,105,210,Salvador Shopping
2815,1864,2019-01-11,8,Pulseira,2,70,140,Salvador Shopping
2895,1922,2019-01-12,8,Casaco,1,250,250,Salvador Shopping
2896,1922,2019-01-12,8,Mochila Linho,1,311,311,Salvador Shopping
2897,1922,2019-01-12,8,Meia,1,30,30,Salvador Shopping
2898,1923,2019-01-12,8,Short Xadrez,2,100,200,Salvador Shopping
2965,1965,2019-01-12,8,Polo,3,130,390,Salvador Shopping
3151,2126,2019-01-13,8,Polo Liso,3,137,411,Salvador Shopping
3152,2126,2019-01-13,8,Terno Estampa,1,706,706,Salvador Shopping
3153,2126,2019-01-13,8,Sunga Linho,2,149,298,Salvador Shopping
3154,2126,2019-01-13,8,Sunga Listrado,2,114,228,Salvador Shopping
3281,2208,2019-01-13,8,Chinelo Estampa,1,74,74,Salvador Shopping
3282,2208,2019-01-13,8,Gorro Liso,5,92,460,Salvador Shopping
3315,2235,2019-01-13,8,Camisa Gola V Estampa,5,118,590,Salvador Shopping
3318,2238,2019-01-13,8,Cinto Liso,2,209,418,Salvador Shopping
3319,2238,2019-01-13,8,Sapato Listrado,1,363,363,Salvador Shopping
3334,2246,2019-01-13,8,Polo Listrado,2,149,298,Salvador Shopping
3335,2246,2019-01-13,8,Meia,2,30,60,Salvador Shopping
3336,2246,2019-01-13,8,Meia Listrado,1,37,37,Salvador Shopping
3337,2246,2019-01-13,8,Pulseira Liso,2,87,174,Salvador Shopping
3343,2253,2019-01-13,8,Relógio,2,200,400,Salvador Shopping
3365,2269,2019-01-13,8,Terno,3,700,2100,Salvador Shopping
3366,2269,2019-01-13,8,Meia Xadrez,1,41,41,Salvador Shopping
3417,2308,2019-01-14,8,Relógio,1,200,200,Salvador Shopping
3418,2308,2019-01-14,8,Sunga Xadrez,1,116,116,Salvador Shopping
3419,2308,2019-01-14,8,Terno Listrado,3,709,2127,Salvador Shopping
3588,2426,2019-01-14,8,Polo Xadrez,3,142,426,Salvador Shopping
3589,2426,2019-01-14,8,Chinelo,1,60,60,Salvador Shopping
3590,2426,2019-01-14,8,Tênis Listrado,5,262,1310,Salvador Shopping
3591,2426,2019-01-14,8,Cueca,2,50,100,Salvador Shopping
3661,2483,2019-01-14,8,Bermuda Liso,2,157,314,Salvador Shopping
3662,2483,2019-01-14,8,Polo Liso,2,137,274,Salvador Shopping
3699,2513,2019-01-15,8,Casaco,4,250,1000,Salvador Shopping
3700,2513,2019-01-15,8,Camisa Listrado,4,108,432,Salvador Shopping
3797,2583,2019-01-15,8,Calça Linho,1,211,211,Salvador Shopping
3872,2635,2019-01-15,8,Bermuda,3,150,450,Salvador Shopping
3943,2693,2019-01-15,8,Cueca Linho,1,93,93,Salvador Shopping
3944,2693,2019-01-15,8,Meia,1,30,30,Salvador Shopping
3951,2697,2019-01-16,8,Sunga Xadrez,3,116,348,Salvador Shopping
4006,2740,2019-01-16,8,Gorro Xadrez,1,85,85,Salvador Shopping
4007,2740,2019-01-16,8,Terno Liso,2,720,1440,Salvador Shopping
4051,2772,2019-01-16,8,Tênis Estampa,1,256,256,Salvador Shopping
4052,2772,2019-01-16,8,Mochila,2,270,540,Salvador Shopping
4053,2772,2019-01-16,8,Short Estampa,1,96,96,Salvador Shopping
4054,2772,2019-01-16,8,Short Liso,1,108,108,Salvador Shopping
4060,2777,2019-01-16,8,Camisa Linho,1,141,141,Salvador Shopping
4067,2780,2019-01-16,8,Short,3,90,270,Salvador Shopping
4068,2780,2019-01-16,8,Camisa Gola V Listrado,4,116,464,Salvador Shopping
4071,2783,2019-01-16,8,Mochila Linho,4,311,1244,Salvador Shopping
4078,2792,2019-01-16,8,Terno Xadrez,1,709,709,Salvador Shopping
4166,2855,2019-01-16,8,Pulseira,5,70,350,Salvador Shopping
4198,2876,2019-01-16,8,Mochila Linho,4,311,1244,Salvador Shopping
4199,2878,2019-01-16,8,Camisa Listrado,1,108,108,Salvador Shopping
4200,2878,2019-01-16,8,Camisa Gola V Listrado,3,116,348,Salvador Shopping
4207,2885,2019-01-16,8,Camisa Estampa,2,113,226,Salvador Shopping
4225,2899,2019-01-16,8,Bermuda Liso,4,157,628,Salvador Shopping
4226,2899,2019-01-16,8,Calça Xadrez,1,185,185,Salvador Shopping
4227,2899,2019-01-16,8,Cueca Xadrez,2,60,120,Salvador Shopping
4356,2985,2019-01-17,8,Camisa Gola V,1,100,100,Salvador Shopping
4378,2997,2019-01-17,8,Camisa Gola V Estampa,4,118,472,Salvador Shopping
4531,3090,2019-01-18,8,Cinto Listrado,1,214,214,Salvador Shopping
4532,3090,2019-01-18,8,Casaco Estampa,2,256,512,Salvador Shopping
4534,3092,2019-01-18,8,Mochila Xadrez,2,283,566,Salvador Shopping
4535,3092,2019-01-18,8,Cueca Estampa,1,66,66,Salvador Shopping
4536,3092,2019-01-18,8,Casaco Estampa,2,256,512,Salvador Shopping
4537,3092,2019-01-18,8,Cueca Listrado,4,67,268,Salvador Shopping
4544,3095,2019-01-18,8,Terno Linho,1,750,750,Salvador Shopping
4594,3124,2019-01-18,8,Calça Xadrez,5,185,925,Salvador Shopping
4595,3124,2019-01-18,8,Pulseira Liso,1,87,87,Salvador Shopping
4631,3153,2019-01-18,8,Camisa Xadrez,1,105,105,Salvador Shopping
4632,3153,2019-01-18,8,Short Estampa,2,96,192,Salvador Shopping
4659,3168,2019-01-18,8,Tênis Estampa,1,256,256,Salvador Shopping
4681,3181,2019-01-18,8,Terno Listrado,3,709,2127,Salvador Shopping
4732,3224,2019-01-18,8,Sunga Xadrez,5,116,580,Salvador Shopping
4733,3224,2019-01-18,8,Camiseta Liso,1,187,187,Salvador Shopping
4753,3237,2019-01-18,8,Cinto Xadrez,5,215,1075,Salvador Shopping
4769,3250,2019-01-18,8,Camisa Liso,3,105,315,Salvador Shopping
4809,3279,2019-01-19,8,Tênis,4,250,1000,Salvador Shopping
4810,3279,2019-01-19,8,Polo Listrado,2,149,298,Salvador Shopping
4823,3286,2019-01-19,8,Terno Liso,1,720,720,Salvador Shopping
4824,3286,2019-01-19,8,Camiseta Listrado,2,197,394,Salvador Shopping
4825,3286,2019-01-19,8,Terno Linho,1,750,750,Salvador Shopping
4854,3311,2019-01-19,8,Chinelo Listrado,2,73,146,Salvador Shopping
4855,3311,2019-01-19,8,Camiseta Listrado,1,197,197,Salvador Shopping
4904,3351,2019-01-19,8,Polo Liso,2,137,274,Salvador Shopping
4947,3383,2019-01-19,8,Gorro Linho,3,124,372,Salvador Shopping
4948,3383,2019-01-19,8,Camisa Gola V Linho,1,145,145,Salvador Shopping
4987,3402,2019-01-19,8,Gorro Listrado,5,97,485,Salvador Shopping
4988,3402,2019-01-19,8,Meia Listrado,3,37,111,Salvador Shopping
5100,3484,2019-01-20,8,Pulseira Listrado,1,79,79,Salvador Shopping
5101,3484,2019-01-20,8,Camisa Gola V Linho,3,145,435,Salvador Shopping
5107,3487,2019-01-20,8,Cinto Liso,3,209,627,Salvador Shopping
5151,3512,2019-01-20,8,Camisa Estampa,3,113,339,Salvador Shopping
5177,3533,2019-01-20,8,Chinelo Linho,1,105,105,Salvador Shopping
5178,3533,2019-01-20,8,Chinelo Listrado,2,73,146,Salvador Shopping
5219,3561,2019-01-20,8,Relógio Listrado,5,218,1090,Salvador Shopping
5220,3561,2019-01-20,8,Camiseta Linho,1,223,223,Salvador Shopping
5250,3577,2019-01-20,8,Mochila Xadrez,2,283,566,Salvador Shopping
5251,3577,2019-01-20,8,Chinelo Xadrez,1,66,66,Salvador Shopping
5405,3677,2019-01-21,8,Relógio Estampa,2,219,438,Salvador Shopping
5406,3677,2019-01-21,8,Sunga Liso,5,114,570,Salvador Shopping
5407,3677,2019-01-21,8,Pulseira Listrado,2,79,158,Salvador Shopping
5408,3677,2019-01-21,8,Short Listrado,3,102,306,Salvador Shopping
5409,3677,2019-01-21,8,Polo Liso,3,137,411,Salvador Shopping
5415,3681,2019-01-21,8,Sunga Liso,4,114,456,Salvador Shopping
5416,3681,2019-01-21,8,Chinelo Xadrez,2,66,132,Salvador Shopping
5756,3920,2019-01-22,8,Terno Liso,1,720,720,Salvador Shopping
5806,3957,2019-01-22,8,Cueca Estampa,1,66,66,Salvador Shopping
5895,4019,2019-01-22,8,Camisa Gola V Listrado,3,116,348,Salvador Shopping
5896,4019,2019-01-22,8,Tênis Linho,2,294,588,Salvador Shopping
5897,4019,2019-01-22,8,Camisa,1,100,100,Salvador Shopping
5898,4019,2019-01-22,8,Cinto Linho,4,248,992,Salvador Shopping
5899,4019,2019-01-22,8,Camisa Estampa,2,113,226,Salvador Shopping
5923,4041,2019-01-22,8,Short Xadrez,1,100,100,Salvador Shopping
5955,4066,2019-01-23,8,Sunga Liso,3,114,342,Salvador Shopping
6133,4173,2019-01-23,8,Sunga Estampa,5,120,600,Salvador Shopping
6160,4197,2019-01-23,8,Camiseta Estampa,3,196,588,Salvador Shopping
6161,4197,2019-01-23,8,Camiseta Estampa,2,196,392,Salvador Shopping
6205,4228,2019-01-23,8,Camisa Gola V Estampa,2,118,236,Salvador Shopping
6335,4323,2019-01-24,8,Terno Linho,5,750,3750,Salvador Shopping
6418,4379,2019-01-24,8,Sunga Linho,4,149,596,Salvador Shopping
6421,4381,2019-01-24,8,Tênis Linho,1,294,294,Salvador Shopping
6422,4381,2019-01-24,8,Casaco Xadrez,1,259,259,Salvador Shopping
6449,4398,2019-01-24,8,Tênis Listrado,1,262,262,Salvador Shopping
6450,4399,2019-01-24,8,Polo,1,130,130,Salvador Shopping
6471,4412,2019-01-24,8,Mochila Xadrez,3,283,849,Salvador Shopping
6472,4412,2019-01-24,8,Tênis,1,250,250,Salvador Shopping
6537,4452,2019-01-25,8,Camiseta Linho,2,223,446,Salvador Shopping
6538,4452,2019-01-25,8,Chinelo Liso,1,71,71,Salvador Shopping
6539,4452,2019-01-25,8,Short Estampa,1,96,96,Salvador Shopping
6565,4468,2019-01-25,8,Sapato Listrado,3,363,1089,Salvador Shopping
6566,4468,2019-01-25,8,Meia Listrado,2,37,74,Salvador Shopping
6575,4478,2019-01-25,8,Chinelo Listrado,4,73,292,Salvador Shopping
6633,4507,2019-01-25,8,Meia Estampa,1,50,50,Salvador Shopping
6670,4536,2019-01-25,8,Meia Linho,2,78,156,Salvador Shopping
6671,4536,2019-01-25,8,Short Estampa,2,96,192,Salvador Shopping
6672,4536,2019-01-25,8,Terno Linho,1,750,750,Salvador Shopping
6673,4536,2019-01-25,8,Terno Estampa,1,706,706,Salvador Shopping
6674,4536,2019-01-25,8,Sunga Estampa,2,120,240,Salvador Shopping
6675,4536,2019-01-25,8,Short Xadrez,4,100,400,Salvador Shopping
6707,4558,2019-01-25,8,Cueca Xadrez,1,60,60,Salvador Shopping
6727,4574,2019-01-25,8,Casaco,1,250,250,Salvador Shopping
6728,4575,2019-01-25,8,Relógio Listrado,2,218,436,Salvador Shopping
6788,4616,2019-01-26,8,Sapato Listrado,3,363,1089,Salvador Shopping
6837,4657,2019-01-26,8,Gorro Estampa,1,93,93,Salvador Shopping
6840,4659,2019-01-26,8,Gorro Listrado,1,97,97,Salvador Shopping
6841,4659,2019-01-26,8,Meia Xadrez,2,41,82,Salvador Shopping
6935,4734,2019-01-26,8,Gorro Listrado,1,97,97,Salvador Shopping
7016,4794,2019-01-26,8,Sunga Linho,1,149,149,Salvador Shopping
7060,4829,2019-01-27,8,Sunga Listrado,1,114,114,Salvador Shopping
7061,4829,2019-01-27,8,Camisa Xadrez,1,105,105,Salvador Shopping
7062,4829,2019-01-27,8,Relógio Xadrez,1,214,214,Salvador Shopping
7085,4842,2019-01-27,8,Chinelo Listrado,3,73,219,Salvador Shopping
7086,4842,2019-01-27,8,Terno Estampa,2,706,1412,Salvador Shopping
7120,4871,2019-01-27,8,Calça Listrado,1,181,181,Salvador Shopping
7121,4871,2019-01-27,8,Pulseira Linho,2,114,228,Salvador Shopping
7122,4871,2019-01-27,8,Short,4,90,360,Salvador Shopping
7179,4909,2019-01-27,8,Camisa Gola V Listrado,1,116,116,Salvador Shopping
7180,4909,2019-01-27,8,Calça Liso,1,190,190,Salvador Shopping
7303,4989,2019-01-27,8,Camisa Liso,2,105,210,Salvador Shopping
7304,4989,2019-01-27,8,Gorro Liso,1,92,92,Salvador Shopping
7352,5018,2019-01-28,8,Mochila Estampa,3,277,831,Salvador Shopping
7353,5018,2019-01-28,8,Meia Listrado,4,37,148,Salvador Shopping
7449,5079,2019-01-28,8,Terno Linho,4,750,3000,Salvador Shopping
7450,5079,2019-01-28,8,Sunga Estampa,3,120,360,Salvador Shopping
7505,5108,2019-01-28,8,Calça Listrado,2,181,362,Salvador Shopping
7506,5108,2019-01-28,8,Sunga Xadrez,2,116,232,Salvador Shopping
7546,5140,2019-01-28,8,Camisa Gola V Linho,4,145,580,Salvador Shopping
7547,5141,2019-01-28,8,Relógio,3,200,600,Salvador Shopping
7548,5141,2019-01-28,8,Tênis Liso,2,266,532,Salvador Shopping
7549,5141,2019-01-28,8,Cinto Xadrez,3,215,645,Salvador Shopping
7578,5167,2019-01-28,8,Camisa Estampa,4,113,452,Salvador Shopping
7633,5205,2019-01-29,8,Camiseta Estampa,4,196,784,Salvador Shopping
7634,5205,2019-01-29,8,Chinelo Liso,5,71,355,Salvador Shopping
7680,5241,2019-01-29,8,Polo Estampa,2,138,276,Salvador Shopping
7681,5241,2019-01-29,8,Relógio Liso,2,216,432,Salvador Shopping
7727,5272,2019-01-29,8,Cueca Linho,2,93,186,Salvador Shopping
7735,5278,2019-01-29,8,Camisa Gola V Xadrez,2,107,214,Salvador Shopping
7804,5325,2019-01-29,8,Terno Estampa,3,706,2118,Salvador Shopping
7805,5325,2019-01-29,8,Sunga Linho,1,149,149,Salvador Shopping
7834,5351,2019-01-29,8,Relógio Listrado,1,218,218,Salvador Shopping
7840,5356,2019-01-29,8,Chinelo Liso,3,71,213,Salvador Shopping
7932,5425,2019-01-30,8,Bermuda Linho,1,195,195,Salvador Shopping
7933,5425,2019-01-30,8,Bermuda Listrado,2,163,326,Salvador Shopping
8049,5497,2019-01-30,8,Meia Estampa,1,50,50,Salvador Shopping
8050,5497,2019-01-30,8,Camiseta Linho,1,223,223,Salvador Shopping
8051,5497,2019-01-30,8,Casaco Liso,2,255,510,Salvador Shopping
8081,5524,2019-01-30,8,Polo Listrado,4,149,596,Salvador Shopping
8217,5619,2019-01-31,8,Bermuda Estampa,2,169,338,Salvador Shopping
8232,5631,2019-01-31,8,Mochila Estampa,1,277,277,Salvador Shopping
8279,5660,2019-01-31,8,Camisa Gola V Listrado,2,116,232,Salvador Shopping
8326,5692,2019-01-31,8,Relógio Xadrez,1,214,214,Salvador Shopping
8327,5692,2019-01-31,8,Mochila Liso,1,276,276,Salvador Shopping
8558,5847,2019-02-01,8,Terno Linho,2,750,1500,Salvador Shopping
8603,5875,2019-02-01,8,Bermuda Xadrez,2,155,310,Salvador Shopping
8638,5906,2019-02-01,8,Sunga Linho,2,149,298,Salvador Shopping
8692,5941,2019-02-01,8,Sunga Liso,2,114,228,Salvador Shopping
8693,5941,2019-02-01,8,Cueca,1,50,50,Salvador Shopping
8694,5941,2019-02-01,8,Cinto Linho,1,248,248,Salvador Shopping
8783,6002,2019-02-02,8,Calça Estampa,1,177,177,Salvador Shopping
8841,6041,2019-02-02,8,Mochila Liso,2,276,552,Salvador Shopping
8842,6041,2019-02-02,8,Bermuda Xadrez,3,155,465,Salvador Shopping
8868,6059,2019-02-02,8,Short,1,90,90,Salvador Shopping
8869,6059,2019-02-02,8,Camisa,4,100,400,Salvador Shopping
9021,6172,2019-02-02,8,Chinelo,1,60,60,Salvador Shopping
9022,6172,2019-02-02,8,Pulseira Liso,2,87,174,Salvador Shopping
9023,6172,2019-02-02,8,Terno Linho,1,750,750,Salvador Shopping
9052,6187,2019-02-03,8,Cinto Estampa,2,209,418,Salvador Shopping
9066,6195,2019-02-03,8,Cueca Listrado,1,67,67,Salvador Shopping
9086,6209,2019-02-03,8,Camisa Xadrez,5,105,525,Salvador Shopping
9215,6317,2019-02-03,8,Pulseira Liso,2,87,174,Salvador Shopping
9266,6347,2019-02-03,8,Camiseta Liso,5,187,935,Salvador Shopping
9268,6349,2019-02-03,8,Tênis Xadrez,3,259,777,Salvador Shopping
9269,6349,2019-02-03,8,Camiseta Liso,3,187,561,Salvador Shopping
9303,6374,2019-02-03,8,Sapato Liso,1,368,368,Salvador Shopping
9304,6374,2019-02-03,8,Camiseta Listrado,1,197,197,Salvador Shopping
9354,6411,2019-02-04,8,Terno,2,700,1400,Salvador Shopping
9356,6415,2019-02-04,8,Relógio Liso,2,216,432,Salvador Shopping
9357,6415,2019-02-04,8,Meia Estampa,2,50,100,Salvador Shopping
9358,6415,2019-02-04,8,Gorro Xadrez,1,85,85,Salvador Shopping
9359,6415,2019-02-04,8,Terno Liso,3,720,2160,Salvador Shopping
9360,6415,2019-02-04,8,Bermuda Xadrez,3,155,465,Salvador Shopping
9361,6415,2019-02-04,8,Mochila Linho,4,311,1244,Salvador Shopping
9415,6453,2019-02-04,8,Meia Liso,5,38,190,Salvador Shopping
9429,6463,2019-02-04,8,Bermuda Listrado,1,163,163,Salvador Shopping
9430,6463,2019-02-04,8,Casaco Liso,2,255,510,Salvador Shopping
9448,6478,2019-02-04,8,Sunga,1,100,100,Salvador Shopping
9449,6478,2019-02-04,8,Relógio Estampa,1,219,219,Salvador Shopping
9523,6523,2019-02-04,8,Camisa Gola V Liso,1,118,118,Salvador Shopping
9538,6539,2019-02-04,8,Sapato Liso,4,368,1472,Salvador Shopping
9557,6552,2019-02-04,8,Calça Xadrez,3,185,555,Salvador Shopping
9558,6552,2019-02-04,8,Camisa Estampa,4,113,452,Salvador Shopping
9559,6552,2019-02-04,8,Camisa Linho,1,141,141,Salvador Shopping
9624,6610,2019-02-05,8,Sunga Liso,2,114,228,Salvador Shopping
9638,6618,2019-02-05,8,Gorro Xadrez,1,85,85,Salvador Shopping
9646,6625,2019-02-05,8,Relógio,2,200,400,Salvador Shopping
9647,6625,2019-02-05,8,Camisa Liso,1,105,105,Salvador Shopping
9648,6625,2019-02-05,8,Mochila Liso,2,276,552,Salvador Shopping
9649,6625,2019-02-05,8,Mochila Listrado,1,275,275,Salvador Shopping
9714,6680,2019-02-05,8,Polo,2,130,260,Salvador Shopping
9764,6716,2019-02-05,8,Meia,5,30,150,Salvador Shopping
9890,6810,2019-02-06,8,Mochila,3,270,810,Salvador Shopping
9891,6810,2019-02-06,8,Tênis Linho,4,294,1176,Salvador Shopping
9960,6861,2019-02-06,8,Gorro Estampa,1,93,93,Salvador Shopping
10022,6908,2019-02-06,8,Terno Estampa,1,706,706,Salvador Shopping
10023,6908,2019-02-06,8,Cinto Liso,3,209,627,Salvador Shopping
