,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
4511,3074,2019-01-17,12,Sapato Listrado,1,363,363,Shopping Morumbi
4512,3074,2019-01-17,12,Bermuda Liso,1,157,157,Shopping Morumbi
4601,3128,2019-01-18,12,Cueca Xadrez,4,60,240,Shopping Morumbi
4602,3128,2019-01-18,12,Casaco Estampa,1,256,256,Shopping Morumbi
4633,3154,2019-01-18,12,Polo Linho,2,176,352,Shopping Morumbi
4634,3154,2019-01-18,12,Gorro,1,80,80,Shopping Morumbi
4635,3154,2019-01-18,12,Chinelo,4,60,240,Shopping Morumbi
4636,3154,2019-01-18,12,Calça Estampa,1,177,177,Shopping Morumbi
4637,3154,2019-01-18,12,Camiseta,3,180,540,Shopping Morumbi
4667,3175,2019-01-18,12,Pulseira Linho,2,114,228,Shopping Morumbi
4842,3302,2019-01-19,12,Camisa Gola V Xadrez,1,107,107,Shopping Morumbi
4893,3342,2019-01-19,12,Meia Linho,3,78,234,Shopping Morumbi
4894,3342,2019-01-19,12,Bermuda Estampa,2,169,338,Shopping Morumbi
4908,3354,2019-01-19,12,Gorro,3,80,240,Shopping Morumbi
4909,3354,2019-01-19,12,Gorro,3,80,240,Shopping Morumbi
4933,3376,2019-01-19,12,Camiseta,1,180,180,Shopping Morumbi
4934,3376,2019-01-19,12,Terno Estampa,5,706,3530,Shopping Morumbi
5048,3443,2019-01-19,12,Tênis Xadrez,5,259,1295,Shopping Morumbi
5049,3443,2019-01-19,12,Camisa Gola V,1,100,100,Shopping Morumbi
5050,3443,2019-01-19,12,Calça Linho,1,211,211,Shopping Morumbi
5115,3494,2019-01-20,12,Tênis Liso,1,266,266,Shopping Morumbi
5116,3494,2019-01-20,12,Calça Xadrez,1,185,185,Shopping Morumbi
5117,3494,2019-01-20,12,Calça Linho,1,211,211,Shopping Morumbi
5192,3541,2019-01-20,12,Tênis Liso,2,266,532,Shopping Morumbi
5202,3549,2019-01-20,12,Casaco Linho,2,299,598,Shopping Morumbi
5203,3549,2019-01-20,12,Chinelo Listrado,5,73,365,Shopping Morumbi
5204,3549,2019-01-20,12,Short Xadrez,2,100,200,Shopping Morumbi
5205,3549,2019-01-20,12,Short Linho,1,133,133,Shopping Morumbi
5236,3566,2019-01-20,12,Camisa Liso,5,105,525,Shopping Morumbi
5237,3566,2019-01-20,12,Calça Xadrez,1,185,185,Shopping Morumbi
5263,3585,2019-01-20,12,Meia Liso,2,38,76,Shopping Morumbi
5288,3607,2019-01-20,12,Camisa Linho,2,141,282,Shopping Morumbi
5311,3624,2019-01-20,12,Short Listrado,2,102,204,Shopping Morumbi
5312,3624,2019-01-20,12,Camisa,4,100,400,Shopping Morumbi
5313,3624,2019-01-20,12,Tênis Xadrez,2,259,518,Shopping Morumbi
5314,3624,2019-01-20,12,Relógio Linho,5,240,1200,Shopping Morumbi
5373,3655,2019-01-21,12,Casaco,2,250,500,Shopping Morumbi
5374,3655,2019-01-21,12,Sunga Estampa,2,120,240,Shopping Morumbi
5440,3695,2019-01-21,12,Meia Linho,2,78,156,Shopping Morumbi
5549,3772,2019-01-21,12,Cueca Linho,5,93,465,Shopping Morumbi
5550,3772,2019-01-21,12,Chinelo Xadrez,4,66,264,Shopping Morumbi
5551,3772,2019-01-21,12,Polo Liso,2,137,274,Shopping Morumbi
5552,3772,2019-01-21,12,Cinto Xadrez,2,215,430,Shopping Morumbi
5575,3788,2019-01-21,12,Gorro Estampa,2,93,186,Shopping Morumbi
5618,3827,2019-01-21,12,Chinelo,1,60,60,Shopping Morumbi
5619,3827,2019-01-21,12,Pulseira Linho,4,114,456,Shopping Morumbi
5646,3844,2019-01-22,12,Cinto Xadrez,1,215,215,Shopping Morumbi
5647,3844,2019-01-22,12,Tênis Listrado,4,262,1048,Shopping Morumbi
5721,3889,2019-01-22,12,Chinelo,4,60,240,Shopping Morumbi
5800,3951,2019-01-22,12,Calça Estampa,5,177,885,Shopping Morumbi
5858,3993,2019-01-22,12,Meia Linho,1,78,78,Shopping Morumbi
5859,3993,2019-01-22,12,Pulseira Linho,2,114,228,Shopping Morumbi
5868,4003,2019-01-22,12,Polo,3,130,390,Shopping Morumbi
5869,4003,2019-01-22,12,Terno Linho,1,750,750,Shopping Morumbi
5870,4003,2019-01-22,12,Bermuda Estampa,4,169,676,Shopping Morumbi
6066,4136,2019-01-23,12,Casaco Liso,1,255,255,Shopping Morumbi
6067,4136,2019-01-23,12,Camisa Gola V Linho,1,145,145,Shopping Morumbi
6068,4136,2019-01-23,12,Calça Linho,3,211,633,Shopping Morumbi
6105,4156,2019-01-23,12,Relógio Xadrez,1,214,214,Shopping Morumbi
6106,4156,2019-01-23,12,Camisa Gola V Xadrez,3,107,321,Shopping Morumbi
6107,4156,2019-01-23,12,Camisa Gola V Xadrez,1,107,107,Shopping Morumbi
6112,4159,2019-01-23,12,Camisa Linho,2,141,282,Shopping Morumbi
6113,4162,2019-01-23,12,Polo,3,130,390,Shopping Morumbi
6114,4162,2019-01-23,12,Mochila Xadrez,3,283,849,Shopping Morumbi
6115,4162,2019-01-23,12,Tênis Xadrez,2,259,518,Shopping Morumbi
6124,4168,2019-01-23,12,Meia,4,30,120,Shopping Morumbi
6125,4168,2019-01-23,12,Meia Estampa,1,50,50,Shopping Morumbi
6150,4190,2019-01-23,12,Gorro Linho,1,124,124,Shopping Morumbi
6151,4190,2019-01-23,12,Camisa Gola V Listrado,2,116,232,Shopping Morumbi
6162,4198,2019-01-23,12,Gorro,1,80,80,Shopping Morumbi
6163,4198,2019-01-23,12,Calça Listrado,1,181,181,Shopping Morumbi
6164,4198,2019-01-23,12,Pulseira Estampa,2,87,174,Shopping Morumbi
6239,4255,2019-01-24,12,Terno,2,700,1400,Shopping Morumbi
6240,4255,2019-01-24,12,Camisa Gola V Estampa,3,118,354,Shopping Morumbi
6257,4266,2019-01-24,12,Camiseta Liso,5,187,935,Shopping Morumbi
6267,4274,2019-01-24,12,Camiseta Linho,2,223,446,Shopping Morumbi
6268,4274,2019-01-24,12,Relógio Liso,1,216,216,Shopping Morumbi
6303,4302,2019-01-24,12,Meia Linho,3,78,234,Shopping Morumbi
6304,4302,2019-01-24,12,Tênis Liso,2,266,532,Shopping Morumbi
6305,4303,2019-01-24,12,Relógio Listrado,2,218,436,Shopping Morumbi
6329,4319,2019-01-24,12,Camiseta,2,180,360,Shopping Morumbi
6330,4319,2019-01-24,12,Calça Liso,4,190,760,Shopping Morumbi
6331,4319,2019-01-24,12,Cinto Estampa,2,209,418,Shopping Morumbi
6389,4359,2019-01-24,12,Sunga Xadrez,2,116,232,Shopping Morumbi
6411,4371,2019-01-24,12,Sapato Xadrez,2,368,736,Shopping Morumbi
6519,4444,2019-01-25,12,Bermuda Linho,1,195,195,Shopping Morumbi
6520,4444,2019-01-25,12,Polo Liso,1,137,137,Shopping Morumbi
6569,4474,2019-01-25,12,Sunga Estampa,1,120,120,Shopping Morumbi
6595,4488,2019-01-25,12,Camiseta Xadrez,2,200,400,Shopping Morumbi
6596,4488,2019-01-25,12,Sapato Xadrez,1,368,368,Shopping Morumbi
6597,4488,2019-01-25,12,Camisa Gola V Xadrez,1,107,107,Shopping Morumbi
6745,4585,2019-01-25,12,Mochila Estampa,4,277,1108,Shopping Morumbi
6746,4585,2019-01-25,12,Camisa Gola V Liso,5,118,590,Shopping Morumbi
6815,4638,2019-01-26,12,Camisa Gola V Linho,1,145,145,Shopping Morumbi
6817,4640,2019-01-26,12,Cueca Linho,1,93,93,Shopping Morumbi
6818,4640,2019-01-26,12,Polo Liso,2,137,274,Shopping Morumbi
6819,4640,2019-01-26,12,Meia Listrado,2,37,74,Shopping Morumbi
6854,4669,2019-01-26,12,Sapato Liso,2,368,736,Shopping Morumbi
6855,4669,2019-01-26,12,Tênis Liso,1,266,266,Shopping Morumbi
6856,4669,2019-01-26,12,Cueca Linho,1,93,93,Shopping Morumbi
6857,4669,2019-01-26,12,Camisa Gola V Listrado,2,116,232,Shopping Morumbi
6872,4686,2019-01-26,12,Short Liso,2,108,216,Shopping Morumbi
6873,4686,2019-01-26,12,Short Liso,3,108,324,Shopping Morumbi
6874,4686,2019-01-26,12,Tênis Xadrez,2,259,518,Shopping Morumbi
6894,4701,2019-01-26,12,Calça,3,170,510,Shopping Morumbi
6895,4701,2019-01-26,12,Calça,2,170,340,Shopping Morumbi
7088,4845,2019-01-27,12,Sapato Estampa,1,358,358,Shopping Morumbi
7112,4860,2019-01-27,12,Camisa Xadrez,1,105,105,Shopping Morumbi
7114,4867,2019-01-27,12,Short Xadrez,2,100,200,Shopping Morumbi
7115,4867,2019-01-27,12,Camisa Listrado,1,108,108,Shopping Morumbi
7116,4867,2019-01-27,12,Polo Estampa,1,138,138,Shopping Morumbi
7169,4901,2019-01-27,12,Sapato Listrado,1,363,363,Shopping Morumbi
7170,4901,2019-01-27,12,Cinto Linho,2,248,496,Shopping Morumbi
7171,4901,2019-01-27,12,Gorro Estampa,2,93,186,Shopping Morumbi
7172,4901,2019-01-27,12,Camisa Gola V,4,100,400,Shopping Morumbi
7173,4901,2019-01-27,12,Tênis,1,250,250,Shopping Morumbi
7248,4951,2019-01-27,12,Gorro Listrado,4,97,388,Shopping Morumbi
7295,4981,2019-01-27,12,Tênis Xadrez,2,259,518,Shopping Morumbi
7323,5001,2019-01-27,12,Short,2,90,180,Shopping Morumbi
7324,5001,2019-01-27,12,Sunga,1,100,100,Shopping Morumbi
7325,5001,2019-01-27,12,Calça Listrado,1,181,181,Shopping Morumbi
7362,5024,2019-01-28,12,Relógio Linho,1,240,240,Shopping Morumbi
7417,5058,2019-01-28,12,Casaco Estampa,5,256,1280,Shopping Morumbi
7418,5058,2019-01-28,12,Chinelo Listrado,4,73,292,Shopping Morumbi
7432,5069,2019-01-28,12,Camisa Gola V Liso,2,118,236,Shopping Morumbi
7478,5090,2019-01-28,12,Polo Liso,3,137,411,Shopping Morumbi
7519,5121,2019-01-28,12,Camisa Liso,4,105,420,Shopping Morumbi
7520,5121,2019-01-28,12,Relógio Listrado,3,218,654,Shopping Morumbi
7585,5173,2019-01-28,12,Sunga,1,100,100,Shopping Morumbi
7586,5173,2019-01-28,12,Cinto Estampa,4,209,836,Shopping Morumbi
7587,5173,2019-01-28,12,Mochila Linho,4,311,1244,Shopping Morumbi
7591,5178,2019-01-28,12,Sapato Liso,1,368,368,Shopping Morumbi
7592,5178,2019-01-28,12,Camiseta Liso,2,187,374,Shopping Morumbi
7615,5192,2019-01-28,12,Camiseta Linho,2,223,446,Shopping Morumbi
7616,5192,2019-01-28,12,Casaco Listrado,3,269,807,Shopping Morumbi
7635,5206,2019-01-29,12,Terno,2,700,1400,Shopping Morumbi
7646,5214,2019-01-29,12,Mochila Listrado,2,275,550,Shopping Morumbi
7647,5214,2019-01-29,12,Camiseta Linho,1,223,223,Shopping Morumbi
7728,5273,2019-01-29,12,Meia Linho,4,78,312,Shopping Morumbi
7750,5290,2019-01-29,12,Sapato Linho,1,391,391,Shopping Morumbi
7751,5290,2019-01-29,12,Sunga Estampa,2,120,240,Shopping Morumbi
7843,5358,2019-01-29,12,Meia Estampa,3,50,150,Shopping Morumbi
7852,5364,2019-01-29,12,Sunga Linho,1,149,149,Shopping Morumbi
7853,5364,2019-01-29,12,Short Xadrez,3,100,300,Shopping Morumbi
7854,5364,2019-01-29,12,Bermuda Xadrez,3,155,465,Shopping Morumbi
7901,5398,2019-01-30,12,Short Estampa,1,96,96,Shopping Morumbi
7902,5400,2019-01-30,12,Gorro Linho,1,124,124,Shopping Morumbi
7964,5441,2019-01-30,12,Gorro Estampa,3,93,279,Shopping Morumbi
7965,5441,2019-01-30,12,Cinto Listrado,2,214,428,Shopping Morumbi
7966,5441,2019-01-30,12,Cueca Listrado,1,67,67,Shopping Morumbi
8010,5470,2019-01-30,12,Cinto Linho,3,248,744,Shopping Morumbi
8011,5470,2019-01-30,12,Tênis Listrado,2,262,524,Shopping Morumbi
8012,5470,2019-01-30,12,Camisa Gola V Listrado,1,116,116,Shopping Morumbi
8063,5510,2019-01-30,12,Sapato,2,350,700,Shopping Morumbi
8064,5510,2019-01-30,12,Short Liso,1,108,108,Shopping Morumbi
8065,5510,2019-01-30,12,Terno Listrado,1,709,709,Shopping Morumbi
8066,5511,2019-01-30,12,Gorro Liso,1,92,92,Shopping Morumbi
8067,5511,2019-01-30,12,Cinto Estampa,2,209,418,Shopping Morumbi
8099,5536,2019-01-30,12,Terno Linho,1,750,750,Shopping Morumbi
8122,5552,2019-01-30,12,Chinelo Listrado,2,73,146,Shopping Morumbi
8123,5552,2019-01-30,12,Meia Liso,4,38,152,Shopping Morumbi
8124,5552,2019-01-30,12,Pulseira Liso,1,87,87,Shopping Morumbi
8125,5552,2019-01-30,12,Camisa Linho,4,141,564,Shopping Morumbi
8126,5552,2019-01-30,12,Calça Listrado,4,181,724,Shopping Morumbi
8127,5552,2019-01-30,12,Bermuda Liso,2,157,314,Shopping Morumbi
8161,5579,2019-01-30,12,Chinelo Listrado,3,73,219,Shopping Morumbi
8162,5579,2019-01-30,12,Sapato Linho,4,391,1564,Shopping Morumbi
8170,5585,2019-01-30,12,Sapato Linho,3,391,1173,Shopping Morumbi
