,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1686,1119,2019-01-07,6,Meia Estampa,3,50,150,Shopping Center Interlagos
1687,1119,2019-01-07,6,Pulseira Xadrez,2,87,174,Shopping Center Interlagos
1768,1175,2019-01-08,6,Casaco Xadrez,1,259,259,Shopping Center Interlagos
1769,1175,2019-01-08,6,Sapato,1,350,350,Shopping Center Interlagos
1770,1175,2019-01-08,6,Tênis Estampa,2,256,512,Shopping Center Interlagos
1903,1278,2019-01-08,6,Casaco,3,250,750,Shopping Center Interlagos
1904,1278,2019-01-08,6,Short Linho,1,133,133,Shopping Center Interlagos
2094,1389,2019-01-09,6,Camisa Estampa,2,113,226,Shopping Center Interlagos
2105,1395,2019-01-09,6,Bermuda Estampa,3,169,507,Shopping Center Interlagos
2106,1395,2019-01-09,6,Terno,2,700,1400,Shopping Center Interlagos
2107,1395,2019-01-09,6,Camisa Linho,2,141,282,Shopping Center Interlagos
2108,1395,2019-01-09,6,Camiseta Xadrez,1,200,200,Shopping Center Interlagos
2109,1397,2019-01-09,6,Tênis Xadrez,1,259,259,Shopping Center Interlagos
2126,1407,2019-01-09,6,Relógio Linho,4,240,960,Shopping Center Interlagos
2135,1412,2019-01-09,6,Relógio Linho,2,240,480,Shopping Center Interlagos
2136,1412,2019-01-09,6,Cueca Listrado,1,67,67,Shopping Center Interlagos
2137,1412,2019-01-09,6,Tênis Estampa,5,256,1280,Shopping Center Interlagos
2158,1428,2019-01-09,6,Pulseira,2,70,140,Shopping Center Interlagos
2285,1509,2019-01-10,6,Camiseta Listrado,1,197,197,Shopping Center Interlagos
2286,1509,2019-01-10,6,Casaco Estampa,2,256,512,Shopping Center Interlagos
2353,1554,2019-01-10,6,Sunga Xadrez,5,116,580,Shopping Center Interlagos
2354,1554,2019-01-10,6,Gorro Linho,4,124,496,Shopping Center Interlagos
2395,1583,2019-01-10,6,Meia Linho,3,78,234,Shopping Center Interlagos
2396,1583,2019-01-10,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
2576,1696,2019-01-11,6,Cinto Xadrez,3,215,645,Shopping Center Interlagos
2577,1696,2019-01-11,6,Short Liso,2,108,216,Shopping Center Interlagos
2634,1739,2019-01-11,6,Gorro Liso,5,92,460,Shopping Center Interlagos
2680,1770,2019-01-11,6,Camisa,1,100,100,Shopping Center Interlagos
2681,1770,2019-01-11,6,Sapato Estampa,1,358,358,Shopping Center Interlagos
2682,1770,2019-01-11,6,Terno Listrado,1,709,709,Shopping Center Interlagos
2719,1803,2019-01-11,6,Meia Liso,1,38,38,Shopping Center Interlagos
2720,1803,2019-01-11,6,Cueca Xadrez,5,60,300,Shopping Center Interlagos
2835,1879,2019-01-12,6,Camisa Listrado,1,108,108,Shopping Center Interlagos
2836,1879,2019-01-12,6,Sapato Linho,1,391,391,Shopping Center Interlagos
2837,1879,2019-01-12,6,Short,5,90,450,Shopping Center Interlagos
2845,1883,2019-01-12,6,Calça Xadrez,2,185,370,Shopping Center Interlagos
2857,1895,2019-01-12,6,Tênis,3,250,750,Shopping Center Interlagos
2873,1906,2019-01-12,6,Camisa Liso,3,105,315,Shopping Center Interlagos
2874,1906,2019-01-12,6,Polo Listrado,5,149,745,Shopping Center Interlagos
2942,1949,2019-01-12,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
2943,1949,2019-01-12,6,Gorro Liso,3,92,276,Shopping Center Interlagos
2944,1949,2019-01-12,6,Cueca Estampa,4,66,264,Shopping Center Interlagos
2945,1949,2019-01-12,6,Mochila Liso,1,276,276,Shopping Center Interlagos
2956,1955,2019-01-12,6,Casaco Linho,1,299,299,Shopping Center Interlagos
3139,2119,2019-01-13,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
3140,2119,2019-01-13,6,Sunga Liso,1,114,114,Shopping Center Interlagos
3167,2137,2019-01-13,6,Relógio,1,200,200,Shopping Center Interlagos
3168,2137,2019-01-13,6,Mochila Liso,1,276,276,Shopping Center Interlagos
3169,2137,2019-01-13,6,Short Estampa,4,96,384,Shopping Center Interlagos
3170,2137,2019-01-13,6,Relógio Listrado,2,218,436,Shopping Center Interlagos
3210,2165,2019-01-13,6,Casaco Estampa,1,256,256,Shopping Center Interlagos
3249,2189,2019-01-13,6,Calça,2,170,340,Shopping Center Interlagos
3284,2210,2019-01-13,6,Calça Xadrez,3,185,555,Shopping Center Interlagos
3285,2210,2019-01-13,6,Short Linho,2,133,266,Shopping Center Interlagos
3303,2219,2019-01-13,6,Short Linho,3,133,399,Shopping Center Interlagos
3340,2249,2019-01-13,6,Relógio Liso,1,216,216,Shopping Center Interlagos
3341,2249,2019-01-13,6,Tênis Linho,2,294,588,Shopping Center Interlagos
3359,2266,2019-01-13,6,Cueca Linho,4,93,372,Shopping Center Interlagos
3402,2295,2019-01-14,6,Meia Listrado,3,37,111,Shopping Center Interlagos
3403,2295,2019-01-14,6,Polo Xadrez,5,142,710,Shopping Center Interlagos
3404,2295,2019-01-14,6,Bermuda Estampa,5,169,845,Shopping Center Interlagos
3405,2295,2019-01-14,6,Terno Liso,2,720,1440,Shopping Center Interlagos
3406,2295,2019-01-14,6,Casaco Xadrez,5,259,1295,Shopping Center Interlagos
3470,2344,2019-01-14,6,Sunga Liso,1,114,114,Shopping Center Interlagos
3471,2344,2019-01-14,6,Calça Xadrez,5,185,925,Shopping Center Interlagos
3500,2364,2019-01-14,6,Meia Linho,4,78,312,Shopping Center Interlagos
3540,2391,2019-01-14,6,Polo Listrado,1,149,149,Shopping Center Interlagos
3569,2412,2019-01-14,6,Camisa Gola V Listrado,3,116,348,Shopping Center Interlagos
3571,2414,2019-01-14,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
3573,2417,2019-01-14,6,Camisa Gola V Listrado,4,116,464,Shopping Center Interlagos
3574,2417,2019-01-14,6,Relógio Xadrez,1,214,214,Shopping Center Interlagos
3575,2417,2019-01-14,6,Relógio Xadrez,1,214,214,Shopping Center Interlagos
3576,2417,2019-01-14,6,Calça Estampa,1,177,177,Shopping Center Interlagos
3577,2417,2019-01-14,6,Camisa Estampa,3,113,339,Shopping Center Interlagos
3578,2417,2019-01-14,6,Tênis Linho,4,294,1176,Shopping Center Interlagos
3596,2432,2019-01-14,6,Terno Linho,1,750,750,Shopping Center Interlagos
3675,2492,2019-01-15,6,Calça,1,170,170,Shopping Center Interlagos
3676,2492,2019-01-15,6,Terno Listrado,1,709,709,Shopping Center Interlagos
3677,2492,2019-01-15,6,Sunga,1,100,100,Shopping Center Interlagos
3678,2492,2019-01-15,6,Short Listrado,1,102,102,Shopping Center Interlagos
3721,2529,2019-01-15,6,Cinto,2,200,400,Shopping Center Interlagos
3722,2529,2019-01-15,6,Camiseta Linho,1,223,223,Shopping Center Interlagos
3723,2529,2019-01-15,6,Calça Linho,1,211,211,Shopping Center Interlagos
3738,2542,2019-01-15,6,Polo Listrado,5,149,745,Shopping Center Interlagos
3739,2542,2019-01-15,6,Sunga Linho,1,149,149,Shopping Center Interlagos
3759,2555,2019-01-15,6,Camisa Xadrez,3,105,315,Shopping Center Interlagos
3780,2569,2019-01-15,6,Relógio Listrado,2,218,436,Shopping Center Interlagos
3781,2569,2019-01-15,6,Chinelo Listrado,1,73,73,Shopping Center Interlagos
3782,2569,2019-01-15,6,Gorro Listrado,1,97,97,Shopping Center Interlagos
3800,2586,2019-01-15,6,Camiseta,1,180,180,Shopping Center Interlagos
3801,2586,2019-01-15,6,Casaco Estampa,3,256,768,Shopping Center Interlagos
3802,2586,2019-01-15,6,Short Estampa,2,96,192,Shopping Center Interlagos
3835,2610,2019-01-15,6,Chinelo Estampa,1,74,74,Shopping Center Interlagos
3836,2610,2019-01-15,6,Camisa Gola V,2,100,200,Shopping Center Interlagos
3903,2658,2019-01-15,6,Camiseta Xadrez,5,200,1000,Shopping Center Interlagos
4036,2763,2019-01-16,6,Chinelo Listrado,3,73,219,Shopping Center Interlagos
4037,2763,2019-01-16,6,Short Xadrez,3,100,300,Shopping Center Interlagos
4038,2763,2019-01-16,6,Cueca Xadrez,3,60,180,Shopping Center Interlagos
4232,2901,2019-01-16,6,Relógio Estampa,1,219,219,Shopping Center Interlagos
4233,2901,2019-01-16,6,Sunga Estampa,2,120,240,Shopping Center Interlagos
4245,2911,2019-01-17,6,Gorro Linho,5,124,620,Shopping Center Interlagos
4400,3015,2019-01-17,6,Polo Listrado,1,149,149,Shopping Center Interlagos
4401,3015,2019-01-17,6,Pulseira Listrado,5,79,395,Shopping Center Interlagos
4402,3015,2019-01-17,6,Gorro Liso,1,92,92,Shopping Center Interlagos
4521,3082,2019-01-18,6,Bermuda Estampa,2,169,338,Shopping Center Interlagos
4522,3082,2019-01-18,6,Cueca Linho,3,93,279,Shopping Center Interlagos
4577,3115,2019-01-18,6,Camisa Listrado,2,108,216,Shopping Center Interlagos
4644,3159,2019-01-18,6,Sapato,1,350,350,Shopping Center Interlagos
4645,3159,2019-01-18,6,Camiseta Linho,1,223,223,Shopping Center Interlagos
4646,3160,2019-01-18,6,Tênis Liso,3,266,798,Shopping Center Interlagos
4662,3173,2019-01-18,6,Mochila Liso,3,276,828,Shopping Center Interlagos
4663,3173,2019-01-18,6,Casaco Listrado,1,269,269,Shopping Center Interlagos
4664,3173,2019-01-18,6,Sapato Linho,2,391,782,Shopping Center Interlagos
4668,3176,2019-01-18,6,Polo Listrado,1,149,149,Shopping Center Interlagos
4686,3185,2019-01-18,6,Relógio Estampa,5,219,1095,Shopping Center Interlagos
4687,3185,2019-01-18,6,Cinto Linho,2,248,496,Shopping Center Interlagos
4703,3198,2019-01-18,6,Cueca,4,50,200,Shopping Center Interlagos
4759,3247,2019-01-18,6,Sapato Listrado,2,363,726,Shopping Center Interlagos
4760,3247,2019-01-18,6,Camisa Gola V Xadrez,1,107,107,Shopping Center Interlagos
4761,3247,2019-01-18,6,Camiseta Linho,4,223,892,Shopping Center Interlagos
4762,3247,2019-01-18,6,Pulseira,2,70,140,Shopping Center Interlagos
4790,3265,2019-01-18,6,Bermuda,3,150,450,Shopping Center Interlagos
4791,3265,2019-01-18,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
4792,3265,2019-01-18,6,Chinelo Liso,4,71,284,Shopping Center Interlagos
4808,3277,2019-01-19,6,Camisa,2,100,200,Shopping Center Interlagos
4958,3388,2019-01-19,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
5213,3556,2019-01-20,6,Sunga Listrado,3,114,342,Shopping Center Interlagos
5240,3568,2019-01-20,6,Short Xadrez,1,100,100,Shopping Center Interlagos
5242,3570,2019-01-20,6,Meia Liso,3,38,114,Shopping Center Interlagos
5248,3575,2019-01-20,6,Terno Listrado,2,709,1418,Shopping Center Interlagos
5294,3611,2019-01-20,6,Bermuda Xadrez,5,155,775,Shopping Center Interlagos
5622,3829,2019-01-21,6,Camisa Estampa,2,113,226,Shopping Center Interlagos
5623,3829,2019-01-21,6,Sapato Linho,1,391,391,Shopping Center Interlagos
5678,3865,2019-01-22,6,Calça Liso,2,190,380,Shopping Center Interlagos
5679,3865,2019-01-22,6,Bermuda Estampa,3,169,507,Shopping Center Interlagos
5705,3881,2019-01-22,6,Terno Liso,1,720,720,Shopping Center Interlagos
5706,3881,2019-01-22,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
5707,3881,2019-01-22,6,Calça Xadrez,5,185,925,Shopping Center Interlagos
5708,3882,2019-01-22,6,Tênis Listrado,3,262,786,Shopping Center Interlagos
5823,3969,2019-01-22,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
5860,3995,2019-01-22,6,Chinelo Linho,2,105,210,Shopping Center Interlagos
5915,4031,2019-01-22,6,Cueca Linho,1,93,93,Shopping Center Interlagos
5916,4031,2019-01-22,6,Meia Listrado,2,37,74,Shopping Center Interlagos
5918,4033,2019-01-22,6,Mochila Listrado,5,275,1375,Shopping Center Interlagos
5961,4072,2019-01-23,6,Sunga Listrado,2,114,228,Shopping Center Interlagos
5962,4072,2019-01-23,6,Relógio Xadrez,3,214,642,Shopping Center Interlagos
5963,4072,2019-01-23,6,Tênis,5,250,1250,Shopping Center Interlagos
5964,4072,2019-01-23,6,Casaco Linho,1,299,299,Shopping Center Interlagos
5965,4072,2019-01-23,6,Cinto Xadrez,1,215,215,Shopping Center Interlagos
5966,4072,2019-01-23,6,Polo,1,130,130,Shopping Center Interlagos
5981,4086,2019-01-23,6,Camiseta Listrado,4,197,788,Shopping Center Interlagos
5982,4086,2019-01-23,6,Gorro Estampa,4,93,372,Shopping Center Interlagos
5983,4086,2019-01-23,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
6027,4109,2019-01-23,6,Polo Liso,2,137,274,Shopping Center Interlagos
6041,4122,2019-01-23,6,Short,4,90,360,Shopping Center Interlagos
6042,4122,2019-01-23,6,Casaco Liso,2,255,510,Shopping Center Interlagos
6050,4127,2019-01-23,6,Terno Liso,1,720,720,Shopping Center Interlagos
6051,4127,2019-01-23,6,Relógio Xadrez,4,214,856,Shopping Center Interlagos
6052,4127,2019-01-23,6,Calça Listrado,1,181,181,Shopping Center Interlagos
6060,4132,2019-01-23,6,Meia Listrado,3,37,111,Shopping Center Interlagos
6069,4137,2019-01-23,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
6252,4262,2019-01-24,6,Terno Liso,1,720,720,Shopping Center Interlagos
6363,4348,2019-01-24,6,Terno Listrado,1,709,709,Shopping Center Interlagos
6364,4348,2019-01-24,6,Sunga Listrado,1,114,114,Shopping Center Interlagos
6390,4360,2019-01-24,6,Camisa,2,100,200,Shopping Center Interlagos
6391,4360,2019-01-24,6,Pulseira,4,70,280,Shopping Center Interlagos
6392,4360,2019-01-24,6,Cueca Listrado,3,67,201,Shopping Center Interlagos
6393,4361,2019-01-24,6,Relógio Xadrez,2,214,428,Shopping Center Interlagos
6394,4361,2019-01-24,6,Cueca Estampa,2,66,132,Shopping Center Interlagos
6395,4361,2019-01-24,6,Polo Xadrez,5,142,710,Shopping Center Interlagos
6396,4361,2019-01-24,6,Terno Linho,1,750,750,Shopping Center Interlagos
6397,4361,2019-01-24,6,Camisa Xadrez,4,105,420,Shopping Center Interlagos
6398,4362,2019-01-24,6,Camiseta Estampa,1,196,196,Shopping Center Interlagos
6478,4416,2019-01-24,6,Pulseira Estampa,3,87,261,Shopping Center Interlagos
6559,4462,2019-01-25,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
6623,4503,2019-01-25,6,Camiseta Linho,3,223,669,Shopping Center Interlagos
6624,4503,2019-01-25,6,Sapato Liso,1,368,368,Shopping Center Interlagos
6656,4531,2019-01-25,6,Sapato Estampa,3,358,1074,Shopping Center Interlagos
6657,4531,2019-01-25,6,Cinto Estampa,3,209,627,Shopping Center Interlagos
6658,4531,2019-01-25,6,Mochila,3,270,810,Shopping Center Interlagos
6659,4531,2019-01-25,6,Cueca,4,50,200,Shopping Center Interlagos
6660,4531,2019-01-25,6,Polo Listrado,1,149,149,Shopping Center Interlagos
6661,4531,2019-01-25,6,Sunga Xadrez,1,116,116,Shopping Center Interlagos
6709,4561,2019-01-25,6,Sapato Xadrez,4,368,1472,Shopping Center Interlagos
6794,4619,2019-01-26,6,Sapato Liso,2,368,736,Shopping Center Interlagos
6795,4619,2019-01-26,6,Short Xadrez,1,100,100,Shopping Center Interlagos
6825,4645,2019-01-26,6,Casaco Liso,1,255,255,Shopping Center Interlagos
6826,4645,2019-01-26,6,Camisa Xadrez,1,105,105,Shopping Center Interlagos
6829,4649,2019-01-26,6,Tênis,2,250,500,Shopping Center Interlagos
6830,4651,2019-01-26,6,Camisa Gola V Xadrez,2,107,214,Shopping Center Interlagos
6831,4651,2019-01-26,6,Pulseira Liso,1,87,87,Shopping Center Interlagos
6942,4742,2019-01-26,6,Cueca Liso,2,69,138,Shopping Center Interlagos
6970,4759,2019-01-26,6,Casaco Estampa,1,256,256,Shopping Center Interlagos
7017,4795,2019-01-26,6,Relógio Liso,1,216,216,Shopping Center Interlagos
7052,4821,2019-01-26,6,Cueca Linho,1,93,93,Shopping Center Interlagos
7053,4821,2019-01-26,6,Bermuda Linho,5,195,975,Shopping Center Interlagos
7054,4821,2019-01-27,6,Pulseira Estampa,5,87,435,Shopping Center Interlagos
7080,4841,2019-01-27,6,Polo,1,130,130,Shopping Center Interlagos
7081,4841,2019-01-27,6,Sapato Listrado,3,363,1089,Shopping Center Interlagos
7082,4841,2019-01-27,6,Tênis Listrado,1,262,262,Shopping Center Interlagos
7083,4841,2019-01-27,6,Calça Listrado,2,181,362,Shopping Center Interlagos
7084,4841,2019-01-27,6,Mochila Liso,3,276,828,Shopping Center Interlagos
7096,4848,2019-01-27,6,Camisa Liso,3,105,315,Shopping Center Interlagos
7097,4848,2019-01-27,6,Polo Linho,1,176,176,Shopping Center Interlagos
7098,4848,2019-01-27,6,Bermuda Xadrez,3,155,465,Shopping Center Interlagos
7103,4850,2019-01-27,6,Mochila Xadrez,1,283,283,Shopping Center Interlagos
7104,4850,2019-01-27,6,Camisa Xadrez,4,105,420,Shopping Center Interlagos
7105,4850,2019-01-27,6,Chinelo,3,60,180,Shopping Center Interlagos
7108,4856,2019-01-27,6,Meia,3,30,90,Shopping Center Interlagos
7109,4856,2019-01-27,6,Mochila,3,270,810,Shopping Center Interlagos
7110,4856,2019-01-27,6,Bermuda Xadrez,4,155,620,Shopping Center Interlagos
7154,4890,2019-01-27,6,Camisa Liso,2,105,210,Shopping Center Interlagos
7271,4967,2019-01-27,6,Cinto,2,200,400,Shopping Center Interlagos
7272,4967,2019-01-27,6,Relógio Linho,2,240,480,Shopping Center Interlagos
7297,4984,2019-01-27,6,Gorro Liso,3,92,276,Shopping Center Interlagos
7298,4984,2019-01-27,6,Camisa Linho,3,141,423,Shopping Center Interlagos
7311,4992,2019-01-27,6,Bermuda Listrado,1,163,163,Shopping Center Interlagos
7535,5131,2019-01-28,6,Sunga Xadrez,1,116,116,Shopping Center Interlagos
7536,5131,2019-01-28,6,Camisa Gola V Liso,2,118,236,Shopping Center Interlagos
7542,5138,2019-01-28,6,Meia,2,30,60,Shopping Center Interlagos
7570,5161,2019-01-28,6,Sapato Liso,3,368,1104,Shopping Center Interlagos
7606,5188,2019-01-28,6,Camisa Xadrez,2,105,210,Shopping Center Interlagos
7607,5188,2019-01-28,6,Chinelo Liso,1,71,71,Shopping Center Interlagos
7629,5201,2019-01-29,6,Casaco Listrado,2,269,538,Shopping Center Interlagos
7682,5243,2019-01-29,6,Cueca,1,50,50,Shopping Center Interlagos
7683,5243,2019-01-29,6,Cueca Liso,3,69,207,Shopping Center Interlagos
7702,5253,2019-01-29,6,Camisa Gola V Linho,1,145,145,Shopping Center Interlagos
7704,5255,2019-01-29,6,Calça Liso,2,190,380,Shopping Center Interlagos
7789,5318,2019-01-29,6,Pulseira Listrado,2,79,158,Shopping Center Interlagos
7841,5357,2019-01-29,6,Casaco Listrado,1,269,269,Shopping Center Interlagos
7842,5357,2019-01-29,6,Pulseira Linho,1,114,114,Shopping Center Interlagos
7977,5450,2019-01-30,6,Terno Listrado,2,709,1418,Shopping Center Interlagos
7978,5450,2019-01-30,6,Pulseira Liso,2,87,174,Shopping Center Interlagos
8013,5474,2019-01-30,6,Gorro Liso,3,92,276,Shopping Center Interlagos
8018,5478,2019-01-30,6,Chinelo Estampa,1,74,74,Shopping Center Interlagos
8019,5478,2019-01-30,6,Short,3,90,270,Shopping Center Interlagos
8079,5521,2019-01-30,6,Terno,1,700,700,Shopping Center Interlagos
8091,5534,2019-01-30,6,Gorro,1,80,80,Shopping Center Interlagos
8092,5534,2019-01-30,6,Sunga,2,100,200,Shopping Center Interlagos
8093,5534,2019-01-30,6,Relógio Estampa,1,219,219,Shopping Center Interlagos
8094,5534,2019-01-30,6,Meia Estampa,1,50,50,Shopping Center Interlagos
8095,5534,2019-01-30,6,Sapato Listrado,1,363,363,Shopping Center Interlagos
8096,5535,2019-01-30,6,Mochila Listrado,2,275,550,Shopping Center Interlagos
8097,5535,2019-01-30,6,Relógio Listrado,5,218,1090,Shopping Center Interlagos
8098,5535,2019-01-30,6,Casaco,2,250,500,Shopping Center Interlagos
8164,5581,2019-01-30,6,Chinelo Xadrez,1,66,66,Shopping Center Interlagos
8199,5607,2019-01-31,6,Short,3,90,270,Shopping Center Interlagos
8200,5607,2019-01-31,6,Cinto Estampa,1,209,209,Shopping Center Interlagos
8442,5759,2019-01-31,6,Mochila,2,270,540,Shopping Center Interlagos
8443,5759,2019-01-31,6,Camiseta Liso,1,187,187,Shopping Center Interlagos
8458,5768,2019-01-31,6,Mochila Estampa,4,277,1108,Shopping Center Interlagos
8474,5782,2019-02-01,6,Tênis Xadrez,2,259,518,Shopping Center Interlagos
8504,5807,2019-02-01,6,Terno Xadrez,1,709,709,Shopping Center Interlagos
8505,5807,2019-02-01,6,Meia Xadrez,5,41,205,Shopping Center Interlagos
8506,5807,2019-02-01,6,Mochila Liso,2,276,552,Shopping Center Interlagos
8508,5809,2019-02-01,6,Sapato Liso,1,368,368,Shopping Center Interlagos
8533,5826,2019-02-01,6,Pulseira,2,70,140,Shopping Center Interlagos
8562,5850,2019-02-01,6,Relógio Listrado,1,218,218,Shopping Center Interlagos
8563,5850,2019-02-01,6,Camisa Gola V Estampa,1,118,118,Shopping Center Interlagos
8564,5850,2019-02-01,6,Gorro Linho,1,124,124,Shopping Center Interlagos
8661,5918,2019-02-01,6,Camisa Listrado,4,108,432,Shopping Center Interlagos
8682,5936,2019-02-01,6,Sapato Liso,5,368,1840,Shopping Center Interlagos
8683,5936,2019-02-01,6,Casaco Estampa,3,256,768,Shopping Center Interlagos
8749,5983,2019-02-02,6,Pulseira Liso,3,87,261,Shopping Center Interlagos
8750,5983,2019-02-02,6,Short Xadrez,1,100,100,Shopping Center Interlagos
8784,6003,2019-02-02,6,Meia Linho,2,78,156,Shopping Center Interlagos
8785,6003,2019-02-02,6,Polo Estampa,2,138,276,Shopping Center Interlagos
8798,6010,2019-02-02,6,Bermuda Xadrez,1,155,155,Shopping Center Interlagos
8799,6010,2019-02-02,6,Chinelo Linho,1,105,105,Shopping Center Interlagos
8800,6010,2019-02-02,6,Mochila Estampa,2,277,554,Shopping Center Interlagos
8822,6029,2019-02-02,6,Pulseira,1,70,70,Shopping Center Interlagos
8890,6079,2019-02-02,6,Camisa Liso,2,105,210,Shopping Center Interlagos
8891,6079,2019-02-02,6,Meia Liso,2,38,76,Shopping Center Interlagos
8892,6079,2019-02-02,6,Bermuda Xadrez,4,155,620,Shopping Center Interlagos
8965,6139,2019-02-02,6,Camisa Liso,3,105,315,Shopping Center Interlagos
8966,6139,2019-02-02,6,Sapato Linho,1,391,391,Shopping Center Interlagos
8967,6139,2019-02-02,6,Mochila Listrado,1,275,275,Shopping Center Interlagos
