,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
747,503,2019-01-04,1,Mochila Xadrez,4,283,1132,Iguatemi Esplanada
748,503,2019-01-04,1,Tênis Listrado,2,262,524,Iguatemi Esplanada
754,508,2019-01-04,1,Mochila Xadrez,4,283,1132,Iguatemi Esplanada
755,508,2019-01-04,1,Chinelo Estampa,1,74,74,Iguatemi Esplanada
756,508,2019-01-04,1,Relógio,2,200,400,Iguatemi Esplanada
796,533,2019-01-04,1,Relógio Xadrez,2,214,428,Iguatemi Esplanada
797,533,2019-01-04,1,Bermuda Xadrez,4,155,620,Iguatemi Esplanada
823,551,2019-01-04,1,Camisa Linho,2,141,282,Iguatemi Esplanada
841,564,2019-01-04,1,Terno Listrado,2,709,1418,Iguatemi Esplanada
842,564,2019-01-04,1,Camisa Estampa,1,113,113,Iguatemi Esplanada
843,564,2019-01-04,1,Gorro Liso,2,92,184,Iguatemi Esplanada
844,564,2019-01-04,1,Calça,3,170,510,Iguatemi Esplanada
845,564,2019-01-04,1,Calça Liso,1,190,190,Iguatemi Esplanada
887,591,2019-01-05,1,Chinelo,2,60,120,Iguatemi Esplanada
888,591,2019-01-05,1,Cinto,1,200,200,Iguatemi Esplanada
955,638,2019-01-05,1,Terno,3,700,2100,Iguatemi Esplanada
1037,694,2019-01-05,1,Mochila Listrado,1,275,275,Iguatemi Esplanada
1038,694,2019-01-05,1,Pulseira,1,70,70,Iguatemi Esplanada
1066,713,2019-01-05,1,Terno,2,700,1400,Iguatemi Esplanada
1067,713,2019-01-05,1,Tênis Listrado,4,262,1048,Iguatemi Esplanada
1176,781,2019-01-06,1,Sunga,2,100,200,Iguatemi Esplanada
1227,822,2019-01-06,1,Casaco Estampa,1,256,256,Iguatemi Esplanada
1350,905,2019-01-06,1,Bermuda Listrado,2,163,326,Iguatemi Esplanada
1351,905,2019-01-06,1,Calça Liso,2,190,380,Iguatemi Esplanada
1352,905,2019-01-06,1,Meia Listrado,3,37,111,Iguatemi Esplanada
1425,947,2019-01-07,1,Relógio Linho,2,240,480,Iguatemi Esplanada
1426,947,2019-01-07,1,Camisa Gola V Linho,1,145,145,Iguatemi Esplanada
1427,947,2019-01-07,1,Relógio Liso,1,216,216,Iguatemi Esplanada
1446,962,2019-01-07,1,Gorro Listrado,3,97,291,Iguatemi Esplanada
1447,962,2019-01-07,1,Meia Listrado,1,37,37,Iguatemi Esplanada
1475,979,2019-01-07,1,Relógio,1,200,200,Iguatemi Esplanada
1476,979,2019-01-07,1,Polo Xadrez,1,142,142,Iguatemi Esplanada
1621,1073,2019-01-07,1,Relógio Estampa,1,219,219,Iguatemi Esplanada
1622,1073,2019-01-07,1,Camisa Gola V,3,100,300,Iguatemi Esplanada
1645,1093,2019-01-07,1,Camiseta Listrado,1,197,197,Iguatemi Esplanada
1646,1093,2019-01-07,1,Tênis,2,250,500,Iguatemi Esplanada
1656,1098,2019-01-07,1,Calça Liso,2,190,380,Iguatemi Esplanada
1657,1098,2019-01-07,1,Tênis Listrado,2,262,524,Iguatemi Esplanada
1658,1098,2019-01-07,1,Mochila Listrado,2,275,550,Iguatemi Esplanada
1688,1120,2019-01-07,1,Sapato Liso,4,368,1472,Iguatemi Esplanada
1689,1120,2019-01-07,1,Gorro Estampa,1,93,93,Iguatemi Esplanada
1848,1238,2019-01-08,1,Sapato Xadrez,3,368,1104,Iguatemi Esplanada
1849,1238,2019-01-08,1,Short Linho,2,133,266,Iguatemi Esplanada
1854,1241,2019-01-08,1,Cinto Linho,2,248,496,Iguatemi Esplanada
1860,1247,2019-01-08,1,Cinto,1,200,200,Iguatemi Esplanada
2020,1345,2019-01-09,1,Relógio Linho,2,240,480,Iguatemi Esplanada
2021,1345,2019-01-09,1,Meia,2,30,60,Iguatemi Esplanada
2022,1346,2019-01-09,1,Tênis Liso,1,266,266,Iguatemi Esplanada
2023,1346,2019-01-09,1,Gorro Liso,3,92,276,Iguatemi Esplanada
2159,1430,2019-01-09,1,Chinelo Estampa,1,74,74,Iguatemi Esplanada
2171,1437,2019-01-09,1,Gorro,1,80,80,Iguatemi Esplanada
2172,1437,2019-01-09,1,Tênis Liso,2,266,532,Iguatemi Esplanada
2645,1749,2019-01-11,1,Pulseira Liso,1,87,87,Iguatemi Esplanada
2646,1749,2019-01-11,1,Sunga Estampa,2,120,240,Iguatemi Esplanada
2846,1885,2019-01-12,1,Cueca,2,50,100,Iguatemi Esplanada
2847,1885,2019-01-12,1,Calça Xadrez,1,185,185,Iguatemi Esplanada
2886,1914,2019-01-12,1,Polo Listrado,2,149,298,Iguatemi Esplanada
2929,1940,2019-01-12,1,Sapato Liso,5,368,1840,Iguatemi Esplanada
2946,1950,2019-01-12,1,Pulseira Liso,1,87,87,Iguatemi Esplanada
2947,1950,2019-01-12,1,Chinelo Xadrez,2,66,132,Iguatemi Esplanada
2973,1973,2019-01-12,1,Chinelo Estampa,2,74,148,Iguatemi Esplanada
3021,2017,2019-01-12,1,Pulseira Estampa,1,87,87,Iguatemi Esplanada
3022,2017,2019-01-12,1,Mochila Linho,3,311,933,Iguatemi Esplanada
3066,2057,2019-01-12,1,Gorro Estampa,4,93,372,Iguatemi Esplanada
3112,2092,2019-01-13,1,Tênis Liso,2,266,532,Iguatemi Esplanada
3119,2100,2019-01-13,1,Cinto Xadrez,3,215,645,Iguatemi Esplanada
3176,2142,2019-01-13,1,Chinelo,3,60,180,Iguatemi Esplanada
3259,2194,2019-01-13,1,Chinelo Listrado,2,73,146,Iguatemi Esplanada
3266,2201,2019-01-13,1,Mochila Xadrez,1,283,283,Iguatemi Esplanada
3267,2201,2019-01-13,1,Terno Estampa,2,706,1412,Iguatemi Esplanada
3268,2201,2019-01-13,1,Bermuda Liso,1,157,157,Iguatemi Esplanada
3304,2220,2019-01-13,1,Cinto Xadrez,3,215,645,Iguatemi Esplanada
3320,2239,2019-01-13,1,Cinto Linho,2,248,496,Iguatemi Esplanada
3367,2270,2019-01-13,1,Calça Estampa,2,177,354,Iguatemi Esplanada
3368,2270,2019-01-13,1,Chinelo Estampa,3,74,222,Iguatemi Esplanada
3490,2355,2019-01-14,1,Terno Listrado,2,709,1418,Iguatemi Esplanada
3491,2355,2019-01-14,1,Relógio Linho,3,240,720,Iguatemi Esplanada
3507,2369,2019-01-14,1,Cinto Estampa,1,209,209,Iguatemi Esplanada
3508,2369,2019-01-14,1,Sapato Xadrez,2,368,736,Iguatemi Esplanada
3520,2379,2019-01-14,1,Bermuda Linho,2,195,390,Iguatemi Esplanada
3521,2379,2019-01-14,1,Camisa Gola V Liso,1,118,118,Iguatemi Esplanada
3522,2379,2019-01-14,1,Camisa Liso,2,105,210,Iguatemi Esplanada
3523,2380,2019-01-14,1,Terno Linho,3,750,2250,Iguatemi Esplanada
3524,2380,2019-01-14,1,Tênis Linho,1,294,294,Iguatemi Esplanada
3525,2380,2019-01-14,1,Camisa Xadrez,2,105,210,Iguatemi Esplanada
3526,2380,2019-01-14,1,Bermuda,1,150,150,Iguatemi Esplanada
3535,2386,2019-01-14,1,Cueca Linho,2,93,186,Iguatemi Esplanada
3558,2404,2019-01-14,1,Short Xadrez,1,100,100,Iguatemi Esplanada
3559,2404,2019-01-14,1,Bermuda Xadrez,3,155,465,Iguatemi Esplanada
3608,2444,2019-01-14,1,Cueca Liso,1,69,69,Iguatemi Esplanada
3609,2444,2019-01-14,1,Bermuda,2,150,300,Iguatemi Esplanada
3637,2467,2019-01-14,1,Gorro Estampa,1,93,93,Iguatemi Esplanada
3638,2468,2019-01-14,1,Camisa,2,100,200,Iguatemi Esplanada
3639,2468,2019-01-14,1,Camiseta Listrado,2,197,394,Iguatemi Esplanada
3640,2468,2019-01-14,1,Cinto Liso,5,209,1045,Iguatemi Esplanada
3658,2481,2019-01-14,1,Camisa Liso,1,105,105,Iguatemi Esplanada
3659,2481,2019-01-14,1,Sunga Listrado,1,114,114,Iguatemi Esplanada
3674,2491,2019-01-15,1,Gorro Listrado,3,97,291,Iguatemi Esplanada
3717,2526,2019-01-15,1,Chinelo Liso,1,71,71,Iguatemi Esplanada
3718,2526,2019-01-15,1,Chinelo Xadrez,2,66,132,Iguatemi Esplanada
3728,2536,2019-01-15,1,Cueca Liso,3,69,207,Iguatemi Esplanada
3729,2536,2019-01-15,1,Cueca Linho,1,93,93,Iguatemi Esplanada
3756,2553,2019-01-15,1,Cueca Listrado,1,67,67,Iguatemi Esplanada
3757,2553,2019-01-15,1,Polo Listrado,1,149,149,Iguatemi Esplanada
3758,2553,2019-01-15,1,Bermuda,1,150,150,Iguatemi Esplanada
3774,2563,2019-01-15,1,Terno Listrado,1,709,709,Iguatemi Esplanada
3775,2566,2019-01-15,1,Calça Estampa,1,177,177,Iguatemi Esplanada
3776,2566,2019-01-15,1,Calça Linho,1,211,211,Iguatemi Esplanada
3777,2566,2019-01-15,1,Mochila Xadrez,4,283,1132,Iguatemi Esplanada
3778,2566,2019-01-15,1,Gorro Liso,1,92,92,Iguatemi Esplanada
3785,2572,2019-01-15,1,Cueca Listrado,1,67,67,Iguatemi Esplanada
3786,2572,2019-01-15,1,Mochila Xadrez,1,283,283,Iguatemi Esplanada
3931,2685,2019-01-15,1,Relógio Estampa,4,219,876,Iguatemi Esplanada
4144,2837,2019-01-16,1,Bermuda Estampa,2,169,338,Iguatemi Esplanada
4147,2839,2019-01-16,1,Polo Estampa,1,138,138,Iguatemi Esplanada
4148,2839,2019-01-16,1,Camisa Gola V Listrado,5,116,580,Iguatemi Esplanada
4149,2839,2019-01-16,1,Relógio Xadrez,1,214,214,Iguatemi Esplanada
4150,2839,2019-01-16,1,Casaco Liso,1,255,255,Iguatemi Esplanada
4151,2840,2019-01-16,1,Camiseta Xadrez,1,200,200,Iguatemi Esplanada
4152,2840,2019-01-16,1,Short Linho,2,133,266,Iguatemi Esplanada
4234,2902,2019-01-17,1,Bermuda Linho,1,195,195,Iguatemi Esplanada
4235,2902,2019-01-17,1,Calça Listrado,2,181,362,Iguatemi Esplanada
4236,2902,2019-01-17,1,Calça,1,170,170,Iguatemi Esplanada
4237,2902,2019-01-17,1,Sapato Liso,2,368,736,Iguatemi Esplanada
4267,2928,2019-01-17,1,Relógio Linho,5,240,1200,Iguatemi Esplanada
4282,2937,2019-01-17,1,Tênis,3,250,750,Iguatemi Esplanada
4283,2937,2019-01-17,1,Pulseira Listrado,3,79,237,Iguatemi Esplanada
4370,2993,2019-01-17,1,Meia Estampa,2,50,100,Iguatemi Esplanada
4371,2993,2019-01-17,1,Bermuda Linho,2,195,390,Iguatemi Esplanada
4372,2993,2019-01-17,1,Calça Xadrez,1,185,185,Iguatemi Esplanada
4393,3012,2019-01-17,1,Sapato Xadrez,2,368,736,Iguatemi Esplanada
4394,3012,2019-01-17,1,Relógio Listrado,1,218,218,Iguatemi Esplanada
4395,3012,2019-01-17,1,Chinelo Listrado,1,73,73,Iguatemi Esplanada
4396,3013,2019-01-17,1,Meia Xadrez,5,41,205,Iguatemi Esplanada
4397,3013,2019-01-17,1,Sapato Listrado,2,363,726,Iguatemi Esplanada
4398,3013,2019-01-17,1,Camisa Xadrez,4,105,420,Iguatemi Esplanada
4405,3018,2019-01-17,1,Camiseta,1,180,180,Iguatemi Esplanada
4406,3018,2019-01-17,1,Bermuda Listrado,2,163,326,Iguatemi Esplanada
4407,3018,2019-01-17,1,Terno Liso,2,720,1440,Iguatemi Esplanada
4489,3067,2019-01-17,1,Camiseta,2,180,360,Iguatemi Esplanada
4561,3106,2019-01-18,1,Tênis Estampa,2,256,512,Iguatemi Esplanada
4562,3106,2019-01-18,1,Meia Estampa,1,50,50,Iguatemi Esplanada
4586,3121,2019-01-18,1,Gorro Xadrez,1,85,85,Iguatemi Esplanada
4587,3121,2019-01-18,1,Cinto,1,200,200,Iguatemi Esplanada
4629,3150,2019-01-18,1,Polo Linho,3,176,528,Iguatemi Esplanada
4640,3157,2019-01-18,1,Camisa Xadrez,2,105,210,Iguatemi Esplanada
4641,3157,2019-01-18,1,Bermuda Listrado,1,163,163,Iguatemi Esplanada
4683,3183,2019-01-18,1,Pulseira Listrado,2,79,158,Iguatemi Esplanada
4684,3183,2019-01-18,1,Cueca Estampa,2,66,132,Iguatemi Esplanada
4685,3184,2019-01-18,1,Camisa,2,100,200,Iguatemi Esplanada
4899,3346,2019-01-19,1,Relógio Linho,1,240,240,Iguatemi Esplanada
4905,3352,2019-01-19,1,Sapato,2,350,700,Iguatemi Esplanada
4906,3352,2019-01-19,1,Camisa Linho,1,141,141,Iguatemi Esplanada
4907,3353,2019-01-19,1,Camisa Estampa,2,113,226,Iguatemi Esplanada
4919,3364,2019-01-19,1,Short Linho,3,133,399,Iguatemi Esplanada
4998,3412,2019-01-19,1,Camisa Gola V Xadrez,1,107,107,Iguatemi Esplanada
4999,3412,2019-01-19,1,Calça Listrado,3,181,543,Iguatemi Esplanada
5000,3412,2019-01-19,1,Calça Estampa,2,177,354,Iguatemi Esplanada
5001,3412,2019-01-19,1,Polo Xadrez,2,142,284,Iguatemi Esplanada
5014,3423,2019-01-19,1,Sunga Liso,3,114,342,Iguatemi Esplanada
5015,3423,2019-01-19,1,Bermuda Estampa,2,169,338,Iguatemi Esplanada
5074,3462,2019-01-19,1,Tênis Linho,1,294,294,Iguatemi Esplanada
5089,3474,2019-01-20,1,Bermuda Linho,1,195,195,Iguatemi Esplanada
5099,3483,2019-01-20,1,Bermuda Xadrez,3,155,465,Iguatemi Esplanada
5125,3500,2019-01-20,1,Camisa Gola V Listrado,1,116,116,Iguatemi Esplanada
5126,3500,2019-01-20,1,Bermuda Linho,3,195,585,Iguatemi Esplanada
5127,3500,2019-01-20,1,Gorro,4,80,320,Iguatemi Esplanada
5138,3506,2019-01-20,1,Bermuda Listrado,4,163,652,Iguatemi Esplanada
5139,3506,2019-01-20,1,Mochila Linho,5,311,1555,Iguatemi Esplanada
5148,3511,2019-01-20,1,Chinelo Linho,4,105,420,Iguatemi Esplanada
5149,3511,2019-01-20,1,Tênis Xadrez,3,259,777,Iguatemi Esplanada
5150,3511,2019-01-20,1,Sapato Xadrez,1,368,368,Iguatemi Esplanada
5158,3520,2019-01-20,1,Casaco Linho,5,299,1495,Iguatemi Esplanada
5163,3524,2019-01-20,1,Terno Liso,4,720,2880,Iguatemi Esplanada
5175,3532,2019-01-20,1,Terno Estampa,1,706,706,Iguatemi Esplanada
5176,3532,2019-01-20,1,Cinto Xadrez,5,215,1075,Iguatemi Esplanada
5206,3550,2019-01-20,1,Polo Estampa,2,138,276,Iguatemi Esplanada
5207,3550,2019-01-20,1,Bermuda Linho,2,195,390,Iguatemi Esplanada
5208,3550,2019-01-20,1,Sapato,3,350,1050,Iguatemi Esplanada
5289,3609,2019-01-20,1,Mochila Xadrez,3,283,849,Iguatemi Esplanada
5334,3632,2019-01-20,1,Tênis Xadrez,3,259,777,Iguatemi Esplanada
5362,3645,2019-01-21,1,Terno,3,700,2100,Iguatemi Esplanada
5363,3645,2019-01-21,1,Polo Listrado,5,149,745,Iguatemi Esplanada
5396,3672,2019-01-21,1,Camisa Gola V Listrado,2,116,232,Iguatemi Esplanada
5465,3713,2019-01-21,1,Camiseta Estampa,1,196,196,Iguatemi Esplanada
5498,3737,2019-01-21,1,Mochila Listrado,3,275,825,Iguatemi Esplanada
5499,3737,2019-01-21,1,Mochila Estampa,2,277,554,Iguatemi Esplanada
5586,3797,2019-01-21,1,Cueca Estampa,2,66,132,Iguatemi Esplanada
5587,3797,2019-01-21,1,Casaco Listrado,2,269,538,Iguatemi Esplanada
5588,3797,2019-01-21,1,Relógio Liso,5,216,1080,Iguatemi Esplanada
5589,3797,2019-01-21,1,Relógio Listrado,1,218,218,Iguatemi Esplanada
5610,3818,2019-01-21,1,Gorro Liso,2,92,184,Iguatemi Esplanada
5635,3837,2019-01-21,1,Gorro Linho,2,124,248,Iguatemi Esplanada
5636,3837,2019-01-21,1,Bermuda Liso,1,157,157,Iguatemi Esplanada
5693,3873,2019-01-22,1,Camisa Gola V Xadrez,2,107,214,Iguatemi Esplanada
5694,3873,2019-01-22,1,Gorro Listrado,2,97,194,Iguatemi Esplanada
5695,3873,2019-01-22,1,Calça Listrado,1,181,181,Iguatemi Esplanada
5696,3873,2019-01-22,1,Meia Liso,1,38,38,Iguatemi Esplanada
5727,3893,2019-01-22,1,Polo Xadrez,4,142,568,Iguatemi Esplanada
5733,3900,2019-01-22,1,Polo,1,130,130,Iguatemi Esplanada
5734,3900,2019-01-22,1,Meia Listrado,1,37,37,Iguatemi Esplanada
5735,3900,2019-01-22,1,Terno Linho,4,750,3000,Iguatemi Esplanada
5765,3924,2019-01-22,1,Sunga Xadrez,1,116,116,Iguatemi Esplanada
5770,3929,2019-01-22,1,Relógio Linho,3,240,720,Iguatemi Esplanada
5833,3977,2019-01-22,1,Cueca,3,50,150,Iguatemi Esplanada
5834,3977,2019-01-22,1,Camisa Gola V Listrado,1,116,116,Iguatemi Esplanada
5835,3977,2019-01-22,1,Cinto Estampa,2,209,418,Iguatemi Esplanada
5857,3992,2019-01-22,1,Cueca Liso,1,69,69,Iguatemi Esplanada
5894,4018,2019-01-22,1,Casaco,1,250,250,Iguatemi Esplanada
5922,4037,2019-01-22,1,Polo Linho,1,176,176,Iguatemi Esplanada
5987,4090,2019-01-23,1,Pulseira Listrado,1,79,79,Iguatemi Esplanada
5988,4090,2019-01-23,1,Casaco Listrado,3,269,807,Iguatemi Esplanada
5989,4090,2019-01-23,1,Calça Estampa,2,177,354,Iguatemi Esplanada
6002,4098,2019-01-23,1,Short Xadrez,5,100,500,Iguatemi Esplanada
6003,4098,2019-01-23,1,Meia Estampa,1,50,50,Iguatemi Esplanada
6009,4100,2019-01-23,1,Camisa Listrado,5,108,540,Iguatemi Esplanada
6010,4100,2019-01-23,1,Mochila Liso,1,276,276,Iguatemi Esplanada
6011,4100,2019-01-23,1,Cueca Estampa,1,66,66,Iguatemi Esplanada
6012,4100,2019-01-23,1,Tênis Listrado,1,262,262,Iguatemi Esplanada
6013,4100,2019-01-23,1,Casaco Liso,1,255,255,Iguatemi Esplanada
6146,4187,2019-01-23,1,Camisa Gola V,3,100,300,Iguatemi Esplanada
6241,4256,2019-01-24,1,Polo Liso,2,137,274,Iguatemi Esplanada
6250,4261,2019-01-24,1,Pulseira Estampa,2,87,174,Iguatemi Esplanada
6251,4261,2019-01-24,1,Cinto Estampa,1,209,209,Iguatemi Esplanada
6289,4290,2019-01-24,1,Tênis Linho,3,294,882,Iguatemi Esplanada
6290,4290,2019-01-24,1,Mochila,4,270,1080,Iguatemi Esplanada
6291,4290,2019-01-24,1,Cueca Linho,2,93,186,Iguatemi Esplanada
6358,4344,2019-01-24,1,Camisa,2,100,200,Iguatemi Esplanada
6359,4344,2019-01-24,1,Cueca Xadrez,2,60,120,Iguatemi Esplanada
6402,4365,2019-01-24,1,Camiseta Listrado,2,197,394,Iguatemi Esplanada
6542,4455,2019-01-25,1,Polo Listrado,3,149,447,Iguatemi Esplanada
6543,4455,2019-01-25,1,Camisa Gola V Estampa,1,118,118,Iguatemi Esplanada
6544,4455,2019-01-25,1,Cueca Liso,3,69,207,Iguatemi Esplanada
6593,4487,2019-01-25,1,Camisa Listrado,1,108,108,Iguatemi Esplanada
6594,4487,2019-01-25,1,Sapato Liso,1,368,368,Iguatemi Esplanada
6691,4546,2019-01-25,1,Calça Liso,2,190,380,Iguatemi Esplanada
6706,4557,2019-01-25,1,Camiseta Estampa,2,196,392,Iguatemi Esplanada
7008,4787,2019-01-26,1,Tênis Liso,4,266,1064,Iguatemi Esplanada
7009,4787,2019-01-26,1,Calça Liso,1,190,190,Iguatemi Esplanada
7059,4827,2019-01-27,1,Polo Liso,2,137,274,Iguatemi Esplanada
7068,4835,2019-01-27,1,Meia Listrado,2,37,74,Iguatemi Esplanada
7069,4835,2019-01-27,1,Gorro Linho,2,124,248,Iguatemi Esplanada
7079,4840,2019-01-27,1,Camisa Listrado,5,108,540,Iguatemi Esplanada
7107,4854,2019-01-27,1,Sunga Linho,5,149,745,Iguatemi Esplanada
7243,4948,2019-01-27,1,Camisa Liso,2,105,210,Iguatemi Esplanada
7343,5015,2019-01-28,1,Chinelo,2,60,120,Iguatemi Esplanada
7430,5068,2019-01-28,1,Camiseta Xadrez,4,200,800,Iguatemi Esplanada
7431,5068,2019-01-28,1,Terno Estampa,1,706,706,Iguatemi Esplanada
7567,5159,2019-01-28,1,Terno Xadrez,3,709,2127,Iguatemi Esplanada
7568,5159,2019-01-28,1,Tênis Estampa,1,256,256,Iguatemi Esplanada
7569,5159,2019-01-28,1,Calça Linho,3,211,633,Iguatemi Esplanada
7579,5168,2019-01-28,1,Relógio Estampa,4,219,876,Iguatemi Esplanada
7619,5195,2019-01-29,1,Gorro Linho,1,124,124,Iguatemi Esplanada
7620,5195,2019-01-29,1,Cueca Estampa,1,66,66,Iguatemi Esplanada
7678,5238,2019-01-29,1,Camisa Listrado,1,108,108,Iguatemi Esplanada
7696,5251,2019-01-29,1,Camiseta,1,180,180,Iguatemi Esplanada
7697,5251,2019-01-29,1,Camisa Listrado,1,108,108,Iguatemi Esplanada
7698,5251,2019-01-29,1,Calça Estampa,1,177,177,Iguatemi Esplanada
7699,5251,2019-01-29,1,Terno Liso,1,720,720,Iguatemi Esplanada
7719,5267,2019-01-29,1,Gorro Listrado,1,97,97,Iguatemi Esplanada
7720,5267,2019-01-29,1,Short Estampa,1,96,96,Iguatemi Esplanada
7721,5267,2019-01-29,1,Calça Listrado,1,181,181,Iguatemi Esplanada
7722,5267,2019-01-29,1,Camiseta Linho,1,223,223,Iguatemi Esplanada
7790,5319,2019-01-29,1,Meia Xadrez,3,41,123,Iguatemi Esplanada
7791,5319,2019-01-29,1,Calça Linho,2,211,422,Iguatemi Esplanada
7792,5319,2019-01-29,1,Short Listrado,2,102,204,Iguatemi Esplanada
7878,5387,2019-01-29,1,Chinelo Xadrez,1,66,66,Iguatemi Esplanada
7879,5387,2019-01-29,1,Short Xadrez,3,100,300,Iguatemi Esplanada
7880,5387,2019-01-29,1,Camisa Estampa,2,113,226,Iguatemi Esplanada
7908,5405,2019-01-30,1,Cinto Estampa,2,209,418,Iguatemi Esplanada
7909,5405,2019-01-30,1,Polo Liso,1,137,137,Iguatemi Esplanada
7910,5405,2019-01-30,1,Calça Linho,3,211,633,Iguatemi Esplanada
7981,5454,2019-01-30,1,Casaco Linho,1,299,299,Iguatemi Esplanada
7982,5454,2019-01-30,1,Casaco,2,250,500,Iguatemi Esplanada
8001,5465,2019-01-30,1,Terno Liso,3,720,2160,Iguatemi Esplanada
8002,5465,2019-01-30,1,Mochila,2,270,540,Iguatemi Esplanada
8003,5467,2019-01-30,1,Sunga,2,100,200,Iguatemi Esplanada
8004,5467,2019-01-30,1,Sapato,3,350,1050,Iguatemi Esplanada
8005,5467,2019-01-30,1,Cueca Xadrez,2,60,120,Iguatemi Esplanada
8006,5467,2019-01-30,1,Tênis Xadrez,1,259,259,Iguatemi Esplanada
8007,5467,2019-01-30,1,Sunga Estampa,1,120,120,Iguatemi Esplanada
8056,5501,2019-01-30,1,Calça Linho,3,211,633,Iguatemi Esplanada
8144,5568,2019-01-30,1,Terno,3,700,2100,Iguatemi Esplanada
8145,5568,2019-01-30,1,Camisa Liso,4,105,420,Iguatemi Esplanada
8146,5568,2019-01-30,1,Camisa Linho,4,141,564,Iguatemi Esplanada
8147,5568,2019-01-30,1,Casaco Estampa,1,256,256,Iguatemi Esplanada
8259,5647,2019-01-31,1,Camisa Xadrez,4,105,420,Iguatemi Esplanada
8260,5647,2019-01-31,1,Sapato,1,350,350,Iguatemi Esplanada
8261,5647,2019-01-31,1,Meia Estampa,2,50,100,Iguatemi Esplanada
8297,5675,2019-01-31,1,Bermuda Listrado,2,163,326,Iguatemi Esplanada
8298,5675,2019-01-31,1,Calça Estampa,3,177,531,Iguatemi Esplanada
8299,5675,2019-01-31,1,Chinelo Liso,1,71,71,Iguatemi Esplanada
8340,5706,2019-01-31,1,Chinelo,4,60,240,Iguatemi Esplanada
8398,5739,2019-01-31,1,Pulseira Linho,2,114,228,Iguatemi Esplanada
8399,5739,2019-01-31,1,Polo Xadrez,2,142,284,Iguatemi Esplanada
8452,5766,2019-01-31,1,Cinto Liso,1,209,209,Iguatemi Esplanada
8453,5766,2019-01-31,1,Bermuda Linho,3,195,585,Iguatemi Esplanada
8454,5766,2019-01-31,1,Camisa Gola V Listrado,2,116,232,Iguatemi Esplanada
8459,5770,2019-01-31,1,Gorro Linho,3,124,372,Iguatemi Esplanada
8460,5770,2019-01-31,1,Sapato Xadrez,2,368,736,Iguatemi Esplanada
