,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1064,712,2019-01-05,10,Chinelo Listrado,1,73,73,Shopping Center Leste Aricanduva
1065,712,2019-01-05,10,Tênis Xadrez,1,259,259,Shopping Center Leste Aricanduva
1074,718,2019-01-05,10,Tênis Listrado,2,262,524,Shopping Center Leste Aricanduva
1075,718,2019-01-05,10,Gorro,3,80,240,Shopping Center Leste Aricanduva
1104,732,2019-01-05,10,Tênis Liso,1,266,266,Shopping Center Leste Aricanduva
1105,732,2019-01-05,10,Mochila Estampa,1,277,277,Shopping Center Leste Aricanduva
1106,732,2019-01-05,10,Sapato Liso,2,368,736,Shopping Center Leste Aricanduva
1107,732,2019-01-05,10,Casaco Linho,2,299,598,Shopping Center Leste Aricanduva
1148,763,2019-01-06,10,Camisa Gola V,3,100,300,Shopping Center Leste Aricanduva
1170,776,2019-01-06,10,Camisa Gola V Estampa,2,118,236,Shopping Center Leste Aricanduva
1171,776,2019-01-06,10,Short Listrado,3,102,306,Shopping Center Leste Aricanduva
1228,823,2019-01-06,10,Sunga Listrado,1,114,114,Shopping Center Leste Aricanduva
1229,823,2019-01-06,10,Camiseta Linho,1,223,223,Shopping Center Leste Aricanduva
1230,823,2019-01-06,10,Camisa Linho,1,141,141,Shopping Center Leste Aricanduva
1267,845,2019-01-06,10,Tênis,3,250,750,Shopping Center Leste Aricanduva
1268,845,2019-01-06,10,Camisa Listrado,1,108,108,Shopping Center Leste Aricanduva
1269,845,2019-01-06,10,Bermuda Linho,1,195,195,Shopping Center Leste Aricanduva
1293,860,2019-01-06,10,Casaco Xadrez,1,259,259,Shopping Center Leste Aricanduva
1330,888,2019-01-06,10,Cueca Liso,2,69,138,Shopping Center Leste Aricanduva
1331,888,2019-01-06,10,Polo Liso,1,137,137,Shopping Center Leste Aricanduva
1386,926,2019-01-06,10,Tênis Estampa,5,256,1280,Shopping Center Leste Aricanduva
1387,927,2019-01-06,10,Short Estampa,1,96,96,Shopping Center Leste Aricanduva
1388,927,2019-01-06,10,Cinto,1,200,200,Shopping Center Leste Aricanduva
1389,927,2019-01-06,10,Terno,4,700,2800,Shopping Center Leste Aricanduva
1390,927,2019-01-06,10,Chinelo Listrado,5,73,365,Shopping Center Leste Aricanduva
1437,955,2019-01-07,10,Camiseta Listrado,2,197,394,Shopping Center Leste Aricanduva
1438,955,2019-01-07,10,Chinelo Xadrez,1,66,66,Shopping Center Leste Aricanduva
1474,978,2019-01-07,10,Tênis,4,250,1000,Shopping Center Leste Aricanduva
1481,984,2019-01-07,10,Pulseira Xadrez,4,87,348,Shopping Center Leste Aricanduva
1507,1004,2019-01-07,10,Terno Listrado,4,709,2836,Shopping Center Leste Aricanduva
1508,1004,2019-01-07,10,Cueca Liso,2,69,138,Shopping Center Leste Aricanduva
1511,1006,2019-01-07,10,Bermuda Xadrez,2,155,310,Shopping Center Leste Aricanduva
1512,1006,2019-01-07,10,Meia Linho,2,78,156,Shopping Center Leste Aricanduva
1609,1068,2019-01-07,10,Camisa Listrado,2,108,216,Shopping Center Leste Aricanduva
1659,1100,2019-01-07,10,Meia Liso,2,38,76,Shopping Center Leste Aricanduva
1662,1103,2019-01-07,10,Camisa Estampa,2,113,226,Shopping Center Leste Aricanduva
1663,1103,2019-01-07,10,Relógio,3,200,600,Shopping Center Leste Aricanduva
1664,1103,2019-01-07,10,Relógio Xadrez,1,214,214,Shopping Center Leste Aricanduva
1680,1115,2019-01-07,10,Relógio Estampa,2,219,438,Shopping Center Leste Aricanduva
1681,1115,2019-01-07,10,Cinto Estampa,1,209,209,Shopping Center Leste Aricanduva
1732,1148,2019-01-08,10,Gorro Listrado,2,97,194,Shopping Center Leste Aricanduva
1733,1148,2019-01-08,10,Calça Listrado,1,181,181,Shopping Center Leste Aricanduva
1734,1148,2019-01-08,10,Sapato,1,350,350,Shopping Center Leste Aricanduva
1744,1160,2019-01-08,10,Camiseta Liso,3,187,561,Shopping Center Leste Aricanduva
1745,1160,2019-01-08,10,Camiseta Liso,2,187,374,Shopping Center Leste Aricanduva
1746,1160,2019-01-08,10,Camiseta Liso,1,187,187,Shopping Center Leste Aricanduva
1774,1178,2019-01-08,10,Sunga Listrado,1,114,114,Shopping Center Leste Aricanduva
1778,1182,2019-01-08,10,Relógio Xadrez,3,214,642,Shopping Center Leste Aricanduva
1791,1192,2019-01-08,10,Camisa Gola V Estampa,1,118,118,Shopping Center Leste Aricanduva
1817,1215,2019-01-08,10,Polo Linho,3,176,528,Shopping Center Leste Aricanduva
1850,1239,2019-01-08,10,Terno Estampa,1,706,706,Shopping Center Leste Aricanduva
1851,1239,2019-01-08,10,Meia Estampa,1,50,50,Shopping Center Leste Aricanduva
1852,1239,2019-01-08,10,Sunga Liso,2,114,228,Shopping Center Leste Aricanduva
1853,1239,2019-01-08,10,Terno Listrado,3,709,2127,Shopping Center Leste Aricanduva
1946,1308,2019-01-08,10,Terno Liso,2,720,1440,Shopping Center Leste Aricanduva
1947,1308,2019-01-08,10,Terno Estampa,3,706,2118,Shopping Center Leste Aricanduva
1983,1325,2019-01-09,10,Short Listrado,4,102,408,Shopping Center Leste Aricanduva
1984,1325,2019-01-09,10,Terno Listrado,2,709,1418,Shopping Center Leste Aricanduva
1985,1325,2019-01-09,10,Meia Liso,1,38,38,Shopping Center Leste Aricanduva
2027,1348,2019-01-09,10,Sapato Liso,1,368,368,Shopping Center Leste Aricanduva
2030,1350,2019-01-09,10,Camisa Gola V Xadrez,5,107,535,Shopping Center Leste Aricanduva
2031,1350,2019-01-09,10,Casaco Listrado,1,269,269,Shopping Center Leste Aricanduva
2077,1378,2019-01-09,10,Meia,1,30,30,Shopping Center Leste Aricanduva
2078,1379,2019-01-09,10,Casaco Estampa,5,256,1280,Shopping Center Leste Aricanduva
2079,1379,2019-01-09,10,Bermuda,3,150,450,Shopping Center Leste Aricanduva
2102,1393,2019-01-09,10,Pulseira,2,70,140,Shopping Center Leste Aricanduva
2122,1404,2019-01-09,10,Meia Liso,2,38,76,Shopping Center Leste Aricanduva
2123,1404,2019-01-09,10,Casaco Xadrez,4,259,1036,Shopping Center Leste Aricanduva
2195,1456,2019-01-09,10,Short Estampa,1,96,96,Shopping Center Leste Aricanduva
2196,1456,2019-01-09,10,Relógio Listrado,2,218,436,Shopping Center Leste Aricanduva
2197,1456,2019-01-09,10,Mochila Linho,1,311,311,Shopping Center Leste Aricanduva
2248,1487,2019-01-09,10,Tênis,3,250,750,Shopping Center Leste Aricanduva
2255,1492,2019-01-09,10,Pulseira,2,70,140,Shopping Center Leste Aricanduva
2256,1492,2019-01-09,10,Terno Estampa,4,706,2824,Shopping Center Leste Aricanduva
2257,1492,2019-01-09,10,Terno Estampa,1,706,706,Shopping Center Leste Aricanduva
2348,1552,2019-01-10,10,Camisa Linho,2,141,282,Shopping Center Leste Aricanduva
2389,1577,2019-01-10,10,Relógio,3,200,600,Shopping Center Leste Aricanduva
2564,1691,2019-01-11,10,Chinelo Xadrez,1,66,66,Shopping Center Leste Aricanduva
2565,1691,2019-01-11,10,Camisa Estampa,4,113,452,Shopping Center Leste Aricanduva
2566,1691,2019-01-11,10,Gorro Linho,1,124,124,Shopping Center Leste Aricanduva
2567,1691,2019-01-11,10,Chinelo Liso,2,71,142,Shopping Center Leste Aricanduva
2568,1691,2019-01-11,10,Casaco Listrado,4,269,1076,Shopping Center Leste Aricanduva
2569,1691,2019-01-11,10,Cinto Linho,1,248,248,Shopping Center Leste Aricanduva
2583,1700,2019-01-11,10,Terno Estampa,1,706,706,Shopping Center Leste Aricanduva
2584,1700,2019-01-11,10,Mochila Estampa,4,277,1108,Shopping Center Leste Aricanduva
2644,1748,2019-01-11,10,Pulseira Listrado,1,79,79,Shopping Center Leste Aricanduva
2756,1823,2019-01-11,10,Pulseira Listrado,1,79,79,Shopping Center Leste Aricanduva
2757,1823,2019-01-11,10,Chinelo Xadrez,2,66,132,Shopping Center Leste Aricanduva
2793,1847,2019-01-11,10,Sapato,1,350,350,Shopping Center Leste Aricanduva
2794,1847,2019-01-11,10,Camisa Listrado,2,108,216,Shopping Center Leste Aricanduva
2830,1874,2019-01-12,10,Sapato Estampa,5,358,1790,Shopping Center Leste Aricanduva
2841,1881,2019-01-12,10,Bermuda,2,150,300,Shopping Center Leste Aricanduva
2842,1881,2019-01-12,10,Gorro Xadrez,1,85,85,Shopping Center Leste Aricanduva
2875,1907,2019-01-12,10,Cinto Xadrez,1,215,215,Shopping Center Leste Aricanduva
2876,1907,2019-01-12,10,Terno Linho,1,750,750,Shopping Center Leste Aricanduva
2877,1907,2019-01-12,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
2878,1907,2019-01-12,10,Mochila Estampa,1,277,277,Shopping Center Leste Aricanduva
2996,1991,2019-01-12,10,Mochila Estampa,5,277,1385,Shopping Center Leste Aricanduva
2997,1991,2019-01-12,10,Camisa Xadrez,5,105,525,Shopping Center Leste Aricanduva
3029,2024,2019-01-12,10,Casaco Xadrez,4,259,1036,Shopping Center Leste Aricanduva
3049,2039,2019-01-12,10,Casaco Xadrez,2,259,518,Shopping Center Leste Aricanduva
3050,2039,2019-01-12,10,Calça Xadrez,2,185,370,Shopping Center Leste Aricanduva
3051,2039,2019-01-12,10,Gorro Estampa,1,93,93,Shopping Center Leste Aricanduva
3192,2151,2019-01-13,10,Chinelo Listrado,5,73,365,Shopping Center Leste Aricanduva
3344,2254,2019-01-13,10,Pulseira Xadrez,4,87,348,Shopping Center Leste Aricanduva
3345,2254,2019-01-13,10,Sapato Xadrez,1,368,368,Shopping Center Leste Aricanduva
3346,2254,2019-01-13,10,Camiseta Listrado,2,197,394,Shopping Center Leste Aricanduva
3379,2279,2019-01-13,10,Bermuda Liso,1,157,157,Shopping Center Leste Aricanduva
3412,2300,2019-01-14,10,Cinto Estampa,1,209,209,Shopping Center Leste Aricanduva
3432,2320,2019-01-14,10,Short Estampa,1,96,96,Shopping Center Leste Aricanduva
3485,2352,2019-01-14,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
3580,2419,2019-01-14,10,Tênis,1,250,250,Shopping Center Leste Aricanduva
3581,2419,2019-01-14,10,Chinelo Listrado,4,73,292,Shopping Center Leste Aricanduva
3597,2433,2019-01-14,10,Camisa Gola V Estampa,3,118,354,Shopping Center Leste Aricanduva
3616,2450,2019-01-14,10,Short Estampa,2,96,192,Shopping Center Leste Aricanduva
3617,2450,2019-01-14,10,Terno,1,700,700,Shopping Center Leste Aricanduva
3654,2480,2019-01-14,10,Relógio Listrado,2,218,436,Shopping Center Leste Aricanduva
3655,2480,2019-01-14,10,Short Xadrez,2,100,200,Shopping Center Leste Aricanduva
3656,2480,2019-01-14,10,Mochila Listrado,2,275,550,Shopping Center Leste Aricanduva
3657,2480,2019-01-14,10,Sapato Liso,2,368,736,Shopping Center Leste Aricanduva
3694,2509,2019-01-15,10,Meia Listrado,1,37,37,Shopping Center Leste Aricanduva
3791,2579,2019-01-15,10,Tênis Listrado,1,262,262,Shopping Center Leste Aricanduva
3873,2637,2019-01-15,10,Relógio,1,200,200,Shopping Center Leste Aricanduva
3874,2637,2019-01-15,10,Polo Linho,1,176,176,Shopping Center Leste Aricanduva
3875,2637,2019-01-15,10,Camiseta Linho,1,223,223,Shopping Center Leste Aricanduva
4110,2814,2019-01-16,10,Camisa Gola V Linho,2,145,290,Shopping Center Leste Aricanduva
4111,2814,2019-01-16,10,Pulseira Estampa,1,87,87,Shopping Center Leste Aricanduva
4137,2831,2019-01-16,10,Calça Linho,1,211,211,Shopping Center Leste Aricanduva
4138,2832,2019-01-16,10,Terno Estampa,2,706,1412,Shopping Center Leste Aricanduva
4221,2898,2019-01-16,10,Relógio,1,200,200,Shopping Center Leste Aricanduva
4222,2898,2019-01-16,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
4223,2898,2019-01-16,10,Mochila Xadrez,3,283,849,Shopping Center Leste Aricanduva
4224,2898,2019-01-16,10,Tênis,1,250,250,Shopping Center Leste Aricanduva
4246,2912,2019-01-17,10,Camisa Gola V Estampa,1,118,118,Shopping Center Leste Aricanduva
4247,2912,2019-01-17,10,Camisa Gola V Linho,4,145,580,Shopping Center Leste Aricanduva
4248,2912,2019-01-17,10,Sapato,1,350,350,Shopping Center Leste Aricanduva
4249,2912,2019-01-17,10,Cueca Xadrez,1,60,60,Shopping Center Leste Aricanduva
4273,2933,2019-01-17,10,Camisa Gola V Xadrez,1,107,107,Shopping Center Leste Aricanduva
4274,2933,2019-01-17,10,Terno,5,700,3500,Shopping Center Leste Aricanduva
4275,2935,2019-01-17,10,Bermuda Xadrez,3,155,465,Shopping Center Leste Aricanduva
4276,2935,2019-01-17,10,Cinto Xadrez,2,215,430,Shopping Center Leste Aricanduva
4360,2987,2019-01-17,10,Cinto Estampa,1,209,209,Shopping Center Leste Aricanduva
4373,2994,2019-01-17,10,Pulseira Linho,1,114,114,Shopping Center Leste Aricanduva
4374,2994,2019-01-17,10,Relógio Estampa,4,219,876,Shopping Center Leste Aricanduva
4375,2994,2019-01-17,10,Meia Linho,1,78,78,Shopping Center Leste Aricanduva
4414,3023,2019-01-17,10,Sunga Listrado,2,114,228,Shopping Center Leste Aricanduva
4415,3023,2019-01-17,10,Meia Xadrez,1,41,41,Shopping Center Leste Aricanduva
4416,3023,2019-01-17,10,Pulseira Estampa,3,87,261,Shopping Center Leste Aricanduva
4487,3064,2019-01-17,10,Camisa Gola V Liso,2,118,236,Shopping Center Leste Aricanduva
4488,3065,2019-01-17,10,Camisa Liso,4,105,420,Shopping Center Leste Aricanduva
4507,3073,2019-01-17,10,Camiseta Xadrez,1,200,200,Shopping Center Leste Aricanduva
4508,3073,2019-01-17,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
4509,3073,2019-01-17,10,Pulseira Estampa,4,87,348,Shopping Center Leste Aricanduva
4548,3097,2019-01-18,10,Mochila,1,270,270,Shopping Center Leste Aricanduva
4549,3097,2019-01-18,10,Mochila Liso,3,276,828,Shopping Center Leste Aricanduva
4554,3100,2019-01-18,10,Pulseira Liso,4,87,348,Shopping Center Leste Aricanduva
4555,3100,2019-01-18,10,Short,2,90,180,Shopping Center Leste Aricanduva
4568,3111,2019-01-18,10,Relógio,2,200,400,Shopping Center Leste Aricanduva
4569,3111,2019-01-18,10,Bermuda Linho,1,195,195,Shopping Center Leste Aricanduva
4570,3111,2019-01-18,10,Relógio Listrado,3,218,654,Shopping Center Leste Aricanduva
4571,3111,2019-01-18,10,Terno Linho,1,750,750,Shopping Center Leste Aricanduva
4713,3206,2019-01-18,10,Cueca Liso,3,69,207,Shopping Center Leste Aricanduva
4714,3206,2019-01-18,10,Cueca Linho,1,93,93,Shopping Center Leste Aricanduva
4715,3206,2019-01-18,10,Pulseira Listrado,1,79,79,Shopping Center Leste Aricanduva
4717,3211,2019-01-18,10,Calça Linho,5,211,1055,Shopping Center Leste Aricanduva
5052,3445,2019-01-19,10,Chinelo Listrado,1,73,73,Shopping Center Leste Aricanduva
5053,3445,2019-01-19,10,Mochila Xadrez,1,283,283,Shopping Center Leste Aricanduva
5054,3445,2019-01-19,10,Pulseira Xadrez,1,87,87,Shopping Center Leste Aricanduva
5078,3466,2019-01-19,10,Gorro Liso,4,92,368,Shopping Center Leste Aricanduva
5118,3496,2019-01-20,10,Casaco Xadrez,5,259,1295,Shopping Center Leste Aricanduva
5119,3496,2019-01-20,10,Chinelo Listrado,3,73,219,Shopping Center Leste Aricanduva
5225,3563,2019-01-20,10,Camisa Listrado,1,108,108,Shopping Center Leste Aricanduva
5226,3563,2019-01-20,10,Camisa Xadrez,5,105,525,Shopping Center Leste Aricanduva
5227,3563,2019-01-20,10,Terno Xadrez,1,709,709,Shopping Center Leste Aricanduva
5228,3563,2019-01-20,10,Bermuda Liso,1,157,157,Shopping Center Leste Aricanduva
5295,3612,2019-01-20,10,Meia Estampa,5,50,250,Shopping Center Leste Aricanduva
5346,3639,2019-01-20,10,Camisa Xadrez,3,105,315,Shopping Center Leste Aricanduva
5347,3639,2019-01-20,10,Short,1,90,90,Shopping Center Leste Aricanduva
5348,3639,2019-01-20,10,Pulseira Liso,1,87,87,Shopping Center Leste Aricanduva
5349,3640,2019-01-20,10,Sunga Liso,1,114,114,Shopping Center Leste Aricanduva
5350,3640,2019-01-20,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
5351,3640,2019-01-20,10,Camisa Listrado,1,108,108,Shopping Center Leste Aricanduva
5352,3640,2019-01-20,10,Sunga,1,100,100,Shopping Center Leste Aricanduva
5368,3649,2019-01-21,10,Sapato Estampa,3,358,1074,Shopping Center Leste Aricanduva
5378,3659,2019-01-21,10,Terno Xadrez,2,709,1418,Shopping Center Leste Aricanduva
5417,3682,2019-01-21,10,Pulseira Listrado,2,79,158,Shopping Center Leste Aricanduva
5418,3682,2019-01-21,10,Camisa Estampa,5,113,565,Shopping Center Leste Aricanduva
5419,3682,2019-01-21,10,Polo Listrado,1,149,149,Shopping Center Leste Aricanduva
5489,3727,2019-01-21,10,Cueca Xadrez,1,60,60,Shopping Center Leste Aricanduva
5491,3730,2019-01-21,10,Camiseta,5,180,900,Shopping Center Leste Aricanduva
5509,3745,2019-01-21,10,Camisa,4,100,400,Shopping Center Leste Aricanduva
5510,3745,2019-01-21,10,Terno Liso,4,720,2880,Shopping Center Leste Aricanduva
5511,3745,2019-01-21,10,Mochila Listrado,3,275,825,Shopping Center Leste Aricanduva
5512,3746,2019-01-21,10,Short Liso,2,108,216,Shopping Center Leste Aricanduva
5565,3781,2019-01-21,10,Camisa Gola V Liso,2,118,236,Shopping Center Leste Aricanduva
5566,3781,2019-01-21,10,Camisa Linho,2,141,282,Shopping Center Leste Aricanduva
5640,3840,2019-01-21,10,Gorro Xadrez,3,85,255,Shopping Center Leste Aricanduva
5641,3840,2019-01-21,10,Cueca Listrado,1,67,67,Shopping Center Leste Aricanduva
5728,3894,2019-01-22,10,Sunga,1,100,100,Shopping Center Leste Aricanduva
5789,3945,2019-01-22,10,Camiseta Liso,4,187,748,Shopping Center Leste Aricanduva
5790,3945,2019-01-22,10,Polo Listrado,5,149,745,Shopping Center Leste Aricanduva
5886,4015,2019-01-22,10,Meia,2,30,60,Shopping Center Leste Aricanduva
5956,4068,2019-01-23,10,Cinto Listrado,2,214,428,Shopping Center Leste Aricanduva
5957,4068,2019-01-23,10,Casaco Listrado,4,269,1076,Shopping Center Leste Aricanduva
5970,4076,2019-01-23,10,Mochila Xadrez,1,283,283,Shopping Center Leste Aricanduva
6167,4201,2019-01-23,10,Camisa Linho,3,141,423,Shopping Center Leste Aricanduva
6168,4201,2019-01-23,10,Cinto Xadrez,1,215,215,Shopping Center Leste Aricanduva
6169,4201,2019-01-23,10,Terno Estampa,1,706,706,Shopping Center Leste Aricanduva
6221,4241,2019-01-24,10,Casaco Linho,3,299,897,Shopping Center Leste Aricanduva
6222,4241,2019-01-24,10,Camisa Estampa,2,113,226,Shopping Center Leste Aricanduva
6280,4282,2019-01-24,10,Camisa Listrado,3,108,324,Shopping Center Leste Aricanduva
6293,4292,2019-01-24,10,Meia,3,30,90,Shopping Center Leste Aricanduva
6414,4373,2019-01-24,10,Calça,1,170,170,Shopping Center Leste Aricanduva
6424,4383,2019-01-24,10,Polo Liso,3,137,411,Shopping Center Leste Aricanduva
6425,4383,2019-01-24,10,Sunga Liso,5,114,570,Shopping Center Leste Aricanduva
6531,4448,2019-01-25,10,Meia Estampa,1,50,50,Shopping Center Leste Aricanduva
6532,4448,2019-01-25,10,Short Xadrez,2,100,200,Shopping Center Leste Aricanduva
6533,4448,2019-01-25,10,Mochila Liso,2,276,552,Shopping Center Leste Aricanduva
6545,4456,2019-01-25,10,Sapato Linho,3,391,1173,Shopping Center Leste Aricanduva
6558,4461,2019-01-25,10,Calça Liso,3,190,570,Shopping Center Leste Aricanduva
6605,4493,2019-01-25,10,Short Xadrez,1,100,100,Shopping Center Leste Aricanduva
6643,4514,2019-01-25,10,Terno Xadrez,1,709,709,Shopping Center Leste Aricanduva
6654,4529,2019-01-25,10,Meia Estampa,1,50,50,Shopping Center Leste Aricanduva
6655,4529,2019-01-25,10,Bermuda Xadrez,2,155,310,Shopping Center Leste Aricanduva
6769,4601,2019-01-25,10,Bermuda,1,150,150,Shopping Center Leste Aricanduva
6770,4601,2019-01-25,10,Calça Listrado,1,181,181,Shopping Center Leste Aricanduva
6771,4602,2019-01-26,10,Gorro Liso,1,92,92,Shopping Center Leste Aricanduva
6811,4633,2019-01-26,10,Pulseira,5,70,350,Shopping Center Leste Aricanduva
6899,4706,2019-01-26,10,Tênis,4,250,1000,Shopping Center Leste Aricanduva
6900,4707,2019-01-26,10,Sapato Liso,1,368,368,Shopping Center Leste Aricanduva
6901,4707,2019-01-26,10,Relógio Estampa,2,219,438,Shopping Center Leste Aricanduva
6902,4707,2019-01-26,10,Gorro Linho,1,124,124,Shopping Center Leste Aricanduva
6904,4709,2019-01-26,10,Gorro Xadrez,1,85,85,Shopping Center Leste Aricanduva
6905,4709,2019-01-26,10,Sunga Xadrez,4,116,464,Shopping Center Leste Aricanduva
6906,4709,2019-01-26,10,Polo Linho,1,176,176,Shopping Center Leste Aricanduva
7032,4802,2019-01-26,10,Relógio Listrado,4,218,872,Shopping Center Leste Aricanduva
7038,4811,2019-01-26,10,Casaco Xadrez,1,259,259,Shopping Center Leste Aricanduva
7039,4811,2019-01-26,10,Camiseta Liso,2,187,374,Shopping Center Leste Aricanduva
7089,4846,2019-01-27,10,Camiseta,1,180,180,Shopping Center Leste Aricanduva
7221,4930,2019-01-27,10,Cueca Estampa,1,66,66,Shopping Center Leste Aricanduva
7222,4930,2019-01-27,10,Relógio Liso,4,216,864,Shopping Center Leste Aricanduva
7223,4930,2019-01-27,10,Calça Linho,1,211,211,Shopping Center Leste Aricanduva
7224,4930,2019-01-27,10,Cinto Xadrez,1,215,215,Shopping Center Leste Aricanduva
7313,4994,2019-01-27,10,Gorro Listrado,4,97,388,Shopping Center Leste Aricanduva
7314,4994,2019-01-27,10,Cueca Xadrez,3,60,180,Shopping Center Leste Aricanduva
7315,4994,2019-01-27,10,Bermuda Listrado,3,163,489,Shopping Center Leste Aricanduva
7330,5007,2019-01-27,10,Relógio Listrado,2,218,436,Shopping Center Leste Aricanduva
7331,5007,2019-01-27,10,Pulseira Linho,2,114,228,Shopping Center Leste Aricanduva
7381,5037,2019-01-28,10,Calça Listrado,2,181,362,Shopping Center Leste Aricanduva
7382,5037,2019-01-28,10,Pulseira Linho,4,114,456,Shopping Center Leste Aricanduva
7397,5048,2019-01-28,10,Polo Liso,2,137,274,Shopping Center Leste Aricanduva
7398,5048,2019-01-28,10,Calça Xadrez,2,185,370,Shopping Center Leste Aricanduva
7420,5061,2019-01-28,10,Bermuda Linho,3,195,585,Shopping Center Leste Aricanduva
7489,5099,2019-01-28,10,Short Linho,1,133,133,Shopping Center Leste Aricanduva
7490,5099,2019-01-28,10,Short,2,90,180,Shopping Center Leste Aricanduva
7491,5099,2019-01-28,10,Casaco Linho,2,299,598,Shopping Center Leste Aricanduva
7492,5099,2019-01-28,10,Camiseta Liso,2,187,374,Shopping Center Leste Aricanduva
7493,5099,2019-01-28,10,Cueca Liso,1,69,69,Shopping Center Leste Aricanduva
7494,5099,2019-01-28,10,Calça,1,170,170,Shopping Center Leste Aricanduva
7497,5102,2019-01-28,10,Pulseira Estampa,2,87,174,Shopping Center Leste Aricanduva
7552,5145,2019-01-28,10,Bermuda Liso,3,157,471,Shopping Center Leste Aricanduva
7553,5145,2019-01-28,10,Sunga Xadrez,2,116,232,Shopping Center Leste Aricanduva
7658,5223,2019-01-29,10,Casaco Listrado,2,269,538,Shopping Center Leste Aricanduva
7659,5223,2019-01-29,10,Sunga,5,100,500,Shopping Center Leste Aricanduva
